[5314-2][9179-2][10981-2];1.55081e+06,[5314-2][9179-2][14825-2];1.28728e+06,[9179-2][10981-2][14825-2];1.25077e+06,[5314-2][9179-2][19056-2];954351,[9179-2][14825-2][19056-2];847561,[5314-2][9179-2][14823-2];704617,[9179-2][10981-2][19054-2];585494,[5314-2][9179-2][19054-2];564282,[9179-2][14825-2][19054-2];511984,[5314-2][9179-2][19051-2];501746,[5314-2][9179-2][14915-2];449149,[5314-2][9179-2][19058-2];395993,[5314-2][9179-2][19046-2];391754,[5314-2][9179-2][19053-2];384528,[1020-2][5314-2][9179-2];370950,[5314-2][9179-2][19044-2];369213,[5314-2][9179-2][17635-2];368923,[5314-2][9179-2][19086-2];367846,[2377-2][5314-2][9179-2];366860,[5314-2][9179-2][14230-2];364093,[5314-2][9179-2][19106-2];361222,[5314-2][9179-2][11714-2];361128,[5314-2][9179-2][12819-2];359497,[5314-2][9179-2][17640-2];358510,[5314-2][9179-2][18916-2];357773,[5314-2][9179-2][14553-2];357216,[5314-2][9179-2][14702-2];357194,[5314-2][9179-2][11048-2];356001,[5314-2][9179-2][10513-2];355874,[5314-2][9179-2][19069-2];355250,[5314-2][9179-2][11349-2];354882,[5314-2][8039-2][9179-2];354520,[5314-2][9179-2][11240-2];354454,[5314-2][9179-2][10986-2];354434,[5314-2][9179-2][13406-2];353980,[5314-2][9179-2][19396-2];353688,[5314-2][9179-2][13407-2];353563,[5314-2][9179-2][16512-2];353160,[5314-2][9179-2][12196-2];352819,[5314-2][9179-2][14975-2];352780,[5314-2][9179-2][11288-2];352777,[1278-2][5314-2][9179-2];352657,[5314-2][9179-2][15346-2];352560,[5314-2][9179-2][13548-2];352444,[5314-2][5603-2][9179-2];352262,[5314-2][9179-2][9228-2];350741,[5314-2][6339-2][9179-2];350655,[5314-2][9179-2][14635-2];350626,[5314-2][9179-2][9713-2];350536,[5314-2][9179-2][18067-2];350395,[5314-2][9179-2][19394-2];350378,[5314-2][9179-2][19397-2];350304,[2776-2][5314-2][9179-2];350000,[5314-2][9179-2][13508-2];349814,[5314-2][6690-2][9179-2];349591,[5314-2][6396-2][9179-2];349528,[5314-2][9179-2][17588-2];349379,[5314-2][9179-2][12910-2];349367,[5314-2][9179-2][12657-2];349336,[5314-2][9179-2][14833-2];348894,[5314-2][9179-2][16431-2];348447,[5314-2][9179-2][19043-2];348246,[5314-2][9179-2][14922-2];348161,[5314-2][9179-2][13921-2];347983,[1581-2][5314-2][9179-2];347947,[5314-2][9179-2][12817-2];347767,[5314-2][8175-2][9179-2];347401,[5314-2][8604-2][9179-2];347000,[5314-2][9179-2][19039-2];346933,[5314-2][9179-2][17595-2];346806,[5314-2][9179-2][16227-2];346751,[5314-2][9179-2][17757-2];346207,[5314-2][9179-2][19121-2];346025,[5314-2][9179-2][10522-2];346022,[5314-2][9179-2][15671-2];345962,[5314-2][9179-2][18174-2];345865,[5314-2][9179-2][17462-2];345847,[5314-2][8408-2][9179-2];345785,[5314-2][9179-2][13386-2];345761,[5314-2][9179-2][19287-2];345287,[5314-2][5711-2][9179-2];345268,[5314-2][9179-2][11114-2];345164,[5314-2][9179-2][16350-2];344997,[5314-2][9179-2][10985-2];344971,[3454-2][5314-2][9179-2];344775,[5314-2][9169-2][9179-2];344607,[5314-2][9179-2][16984-2];344568,[2581-2][5314-2][9179-2];344425,[5314-2][6360-2][9179-2];344421,[1035-2][9179-2][10981-2];328900,[9179-2][10981-2][19121-2];322786,[6339-2][9179-2][10981-2];315575,[1101-2][9179-2][10981-2];315535,[4235-2][9179-2][10981-2];315105,[4259-2][9179-2][10981-2];314602,[9179-2][10981-2][14922-2];314438,[9179-2][10981-2][14548-2];313718,[9179-2][10981-2][13508-2];313055,[9179-2][10981-2][16876-2];310572,[8039-2][9179-2][10981-2];310145,[9179-2][10981-2][14828-2];309561,[9179-2][10981-2][14473-2];309345,[8846-2][9179-2][10981-2];308739,[5333-2][9179-2][10981-2];308598,[9179-2][10981-2][10986-2];307660,[9179-2][10981-2][11714-2];307562,[9179-2][10981-2][12657-2];307478,[9179-2][10981-2][12910-2];307208,[7769-2][9179-2][10981-2];307141,[7515-2][9179-2][10981-2];306317,[2585-2][9179-2][10981-2];306086,[7674-2][9179-2][10981-2];306044,[9179-2][10981-2][11047-2];306010,[6396-2][9179-2][10981-2];305874,[9179-2][10981-2][17635-2];305337,[9179-2][10166-2][10981-2];305285,[9179-2][10981-2][12819-2];305133,[9179-2][10981-2][19542-2];305098,[9179-2][10981-2][19287-2];304988,[8604-2][9179-2][14825-2];260611,[9179-2][14825-2][19044-2];253592,[973-2][9179-2][14825-2];252719,[9179-2][12765-2][14825-2];248724,[153-2][9179-2][14825-2];248666,[9179-2][14825-2][14922-2];248149,[9179-2][10984-2][14825-2];247843,[9179-2][14825-2][19106-2];247505,[6123-2][9179-2][14825-2];246707,[9179-2][9806-2][14825-2];246352,[6582-2][9179-2][14825-2];246216,[3910-2][9179-2][14825-2];246171,[388-2][9179-2][14825-2];246026,[5603-2][9179-2][14825-2];245936,[2776-2][9179-2][14825-2];245904,[9179-2][11714-2][14825-2];245504,[6723-2][9179-2][14825-2];245316,[9179-2][14825-2][16922-2];245216,[9179-2][10522-2][14825-2];244873,[1797-2][9179-2][14825-2];244771,[9179-2][9268-2][14825-2];244466,[9179-2][14825-2][14915-2];244331,[9179-2][14825-2][17588-2];244225,[1020-2][9179-2][14825-2];244093,[6383-2][9179-2][14825-2];244052,[8039-2][9179-2][14825-2];243802,[2870-2][9179-2][14825-2];243677,[9179-2][14825-2][15883-2];243594,[3145-2][9179-2][14825-2];243585,[9179-2][14825-2][18916-2];243548,[9179-2][9228-2][14825-2];243478
[5314-2][9179-2][10981-2];1.55081e+06,[5314-2][9179-2][14825-2];1.28728e+06,[9179-2][10981-2][14825-2];1.25077e+06,[5314-2][9179-2][19056-2];954351,[9179-2][14825-2][19056-2];847561,[5314-2][9179-2][14823-2];704617,[9179-2][10981-2][19054-2];585494,[5314-2][9179-2][19054-2];564282,[9179-2][10981-2][19051-2];522845,[5314-2][9179-2][14824-2];518114,[9179-2][14825-2][19054-2];511984,[5314-2][9179-2][19051-2];501746,[5314-2][9179-2][14915-2];449149,[5314-2][9179-2][13764-2];398851,[5314-2][9179-2][19058-2];395993,[5314-2][9179-2][19046-2];391754,[5314-2][9179-2][19042-2];391316,[5314-2][9179-2][19053-2];384528,[5314-2][9179-2][19057-2];380238,[5314-2][8060-2][9179-2];374889,[1020-2][5314-2][9179-2];370950,[5314-2][9179-2][9268-2];369338,[5314-2][9179-2][19044-2];369213,[5314-2][9179-2][17635-2];368923,[5314-2][9179-2][19086-2];367846,[5314-2][9179-2][11654-2];367284,[5314-2][9179-2][11350-2];366882,[2377-2][5314-2][9179-2];366860,[5314-2][9179-2][14230-2];364093,[5314-2][6227-2][9179-2];363674,[3861-2][5314-2][9179-2];363297,[5314-2][9179-2][9880-2];363262,[5314-2][9179-2][19106-2];361222,[5314-2][9179-2][11714-2];361128,[5314-2][9179-2][14831-2];360116,[5314-2][9179-2][12819-2];359497,[5314-2][9179-2][17640-2];358510,[5314-2][9179-2][14773-2];357831,[5314-2][9179-2][18916-2];357773,[5314-2][9179-2][19072-2];357622,[5314-2][9179-2][14828-2];357333,[5314-2][9179-2][14553-2];357216,[5314-2][9179-2][14702-2];357194,[5314-2][9179-2][19084-2];356780,[5314-2][9179-2][16395-2];356774,[5314-2][9179-2][14473-2];356742,[5314-2][9179-2][18987-2];356713,[2951-2][5314-2][9179-2];356069,[5314-2][9179-2][11048-2];356001,[5314-2][9179-2][10513-2];355874,[5314-2][8196-2][9179-2];355725,[5314-2][9179-2][19069-2];355250,[5314-2][9179-2][11349-2];354882,[5314-2][8039-2][9179-2];354520,[5314-2][9179-2][11240-2];354454,[5314-2][9179-2][10986-2];354434,[5314-2][9179-2][13406-2];353980,[5314-2][9179-2][12431-2];353728,[5314-2][9179-2][19396-2];353688,[5314-2][7007-2][9179-2];353676,[5314-2][9179-2][13407-2];353563,[5314-2][9179-2][19369-2];353400,[5314-2][9179-2][16876-2];353290,[5314-2][8765-2][9179-2];353266,[5314-2][9179-2][16512-2];353160,[705-2][5314-2][9179-2];353030,[5314-2][9179-2][12196-2];352819,[5314-2][9179-2][14975-2];352780,[5314-2][9179-2][11288-2];352777,[5314-2][9179-2][18747-2];352670,[1278-2][5314-2][9179-2];352657,[5314-2][9179-2][15346-2];352560,[5314-2][9179-2][13548-2];352444,[2830-2][5314-2][9179-2];352419,[5314-2][5603-2][9179-2];352262,[5314-2][9179-2][10166-2];351668,[5314-2][9179-2][19065-2];351575,[5309-2][5314-2][9179-2];351495,[5314-2][9179-2][11112-2];351424,[5314-2][9179-2][9228-2];350741,[5314-2][6339-2][9179-2];350655,[5314-2][9179-2][14635-2];350626,[5314-2][9179-2][9713-2];350536,[5314-2][9179-2][18067-2];350395,[5314-2][9179-2][19394-2];350378,[5314-2][9179-2][19397-2];350304,[2776-2][5314-2][9179-2];350000,[5314-2][9179-2][13508-2];349814,[5314-2][6344-2][9179-2];349705,[5314-2][6690-2][9179-2];349591,[5314-2][6396-2][9179-2];349528,[5314-2][9179-2][10984-2];349491,[5314-2][9179-2][17588-2];349379,[5314-2][9179-2][12910-2];349367,[5314-2][9179-2][12657-2];349336,[1844-2][5314-2][9179-2];349333,[5314-2][7674-2][9179-2];349129,[388-2][5314-2][9179-2];348983,[5314-2][9179-2][19542-2];348933,[5314-2][9179-2][14833-2];348894,[5314-2][9179-2][19153-2];348875,[5314-2][9179-2][15225-2];348520,[5314-2][9179-2][16431-2];348447,[5314-2][9179-2][15883-2];348287,[5314-2][9179-2][19043-2];348246,[2585-2][5314-2][9179-2];348189,[5314-2][9179-2][14922-2];348161,[5314-2][9179-2][12304-2];348026,[5314-2][9179-2][16322-2];348018,[5314-2][9179-2][16321-2];348018,[5314-2][9179-2][13921-2];347983,[1581-2][5314-2][9179-2];347947,[5314-2][9179-2][15974-2];347848,[5314-2][5568-2][9179-2];347827,[373-2][5314-2][9179-2];347807,[5314-2][9179-2][12817-2];347767,[5314-2][7995-2][9179-2];347578,[5314-2][9179-2][14816-2];347571,[3910-2][5314-2][9179-2];347447,[5314-2][7131-2][9179-2];347402,[5314-2][8175-2][9179-2];347401,[5314-2][8604-2][9179-2];347000,[5314-2][5872-2][9179-2];346980,[4462-2][5314-2][9179-2];346946,[2-2][5314-2][9179-2];346941,[5314-2][9179-2][11047-2];346941,[5314-2][9179-2][19039-2];346933,[5314-2][9179-2][17595-2];346806,[5314-2][9179-2][19630-2];346776,[5314-2][9179-2][16227-2];346751,[5314-2][8846-2][9179-2];346727,[5314-2][9179-2][13926-2];346617,[5314-2][9179-2][18413-2];346473,[5314-2][9179-2][18293-2];346309,[5314-2][9179-2][18182-2];346287,[1468-2][5314-2][9179-2];346281,[5314-2][9179-2][13087-2];346275,[5314-2][9179-2][17757-2];346207,[5314-2][9179-2][13034-2];346194,[5314-2][9179-2][19121-2];346025,[5314-2][9179-2][10522-2];346022,[5314-2][9179-2][14305-2];346000,[5314-2][9179-2][18488-2];345965,[5314-2][9179-2][15671-2];345962,[5314-2][9179-2][16111-2];345956,[5314-2][9179-2][18174-2];345865,[5314-2][9179-2][17462-2];345847,[5314-2][8408-2][9179-2];345785,[5314-2][9179-2][13386-2];345761,[5314-2][9179-2][13919-2];345660
[5314-2][9179-2][10981-2];1.55081e+06,[5314-2][9179-2][14825-2];1.28728e+06,[9179-2][10981-2][14825-2];1.25077e+06,[9179-2][10981-2][19056-2];1.14508e+06,[5314-2][9179-2][19056-2];954351,[9179-2][14825-2][19056-2];847561,[9179-2][10981-2][14823-2];760470,[5314-2][9179-2][14823-2];704617,[9179-2][10981-2][19054-2];585494,[5314-2][9179-2][19054-2];564282,[9179-2][10981-2][19051-2];522845,[5314-2][9179-2][14824-2];518114,[9179-2][14825-2][19054-2];511984,[5314-2][9179-2][19051-2];501746,[5314-2][9179-2][14915-2];449149,[5314-2][9179-2][13764-2];398851,[5314-2][9179-2][19058-2];395993,[5314-2][9179-2][19046-2];391754,[5314-2][9179-2][19042-2];391316,[5314-2][9179-2][19053-2];384528,[5314-2][9179-2][19057-2];380238,[5314-2][8060-2][9179-2];374889,[1020-2][5314-2][9179-2];370950,[5314-2][9179-2][9268-2];369338,[5314-2][9179-2][19044-2];369213,[5314-2][9179-2][17635-2];368923,[4259-2][5314-2][9179-2];368686,[5314-2][9179-2][19086-2];367846,[5314-2][9179-2][11654-2];367284,[5314-2][9179-2][11350-2];366882,[2377-2][5314-2][9179-2];366860,[5314-2][9179-2][19007-2];364723,[5314-2][9179-2][14230-2];364093,[5314-2][6227-2][9179-2];363674,[3861-2][5314-2][9179-2];363297,[5314-2][9179-2][9880-2];363262,[973-2][5314-2][9179-2];361349,[5314-2][9179-2][19106-2];361222,[5314-2][9179-2][11714-2];361128,[695-2][5314-2][9179-2];360163,[5314-2][9179-2][14831-2];360116,[5314-2][9179-2][10884-2];359811,[5314-2][9179-2][12819-2];359497,[5314-2][9179-2][17640-2];358510,[5314-2][9179-2][14773-2];357831,[5314-2][9179-2][10542-2];357812,[5314-2][6476-2][9179-2];357788,[5314-2][9179-2][18916-2];357773,[5314-2][7515-2][9179-2];357723,[5314-2][9179-2][19072-2];357622,[203-2][5314-2][9179-2];357622,[5314-2][5475-2][9179-2];357536,[5314-2][9179-2][14828-2];357333,[5314-2][9179-2][14553-2];357216,[5314-2][9179-2][14702-2];357194,[5314-2][9179-2][14827-2];357003,[5314-2][9179-2][19084-2];356780,[5314-2][9179-2][16395-2];356774,[5314-2][9179-2][14473-2];356742,[5314-2][9179-2][18987-2];356713,[2951-2][5314-2][9179-2];356069,[5314-2][9179-2][11048-2];356001,[5314-2][9179-2][10513-2];355874,[5314-2][8196-2][9179-2];355725,[5314-2][9179-2][19069-2];355250,[5314-2][7743-2][9179-2];354975,[5314-2][9179-2][11349-2];354882,[5314-2][5970-2][9179-2];354803,[5314-2][9179-2][19049-2];354527,[5314-2][8039-2][9179-2];354520,[5314-2][9179-2][11240-2];354454,[5314-2][9179-2][10986-2];354434,[5314-2][9179-2][9601-2];354353,[5314-2][9179-2][13406-2];353980,[5314-2][9179-2][15207-2];353863,[5314-2][9179-2][12431-2];353728,[5314-2][9179-2][19396-2];353688,[5314-2][7007-2][9179-2];353676,[5314-2][9179-2][13407-2];353563,[5314-2][9179-2][19369-2];353400,[5314-2][9179-2][16876-2];353290,[5314-2][8765-2][9179-2];353266,[5314-2][9179-2][16512-2];353160,[705-2][5314-2][9179-2];353030,[4117-2][5314-2][9179-2];352918,[5314-2][9179-2][14173-2];352892,[494-2][5314-2][9179-2];352873,[5314-2][9179-2][14976-2];352861,[5314-2][9179-2][12196-2];352819,[5314-2][9179-2][14975-2];352780,[5314-2][9179-2][11288-2];352777,[5314-2][9179-2][18747-2];352670,[1278-2][5314-2][9179-2];352657,[5314-2][9179-2][19048-2];352654,[5314-2][9179-2][15346-2];352560,[5314-2][9179-2][13548-2];352444,[2830-2][5314-2][9179-2];352419,[5314-2][5603-2][9179-2];352262,[5314-2][9179-2][9964-2];351726,[5314-2][9179-2][10166-2];351668,[5314-2][9179-2][18416-2];351629,[5314-2][9179-2][19065-2];351575,[5309-2][5314-2][9179-2];351495,[5314-2][9179-2][11112-2];351424,[5314-2][9179-2][9228-2];350741,[5314-2][6339-2][9179-2];350655,[5314-2][9179-2][14635-2];350626,[5314-2][9179-2][16922-2];350560,[5314-2][9179-2][9713-2];350536,[5314-2][9179-2][18067-2];350395,[5314-2][9179-2][19394-2];350378,[4425-2][5314-2][9179-2];350341,[5314-2][9179-2][19397-2];350304,[5314-2][7592-2][9179-2];350153,[5314-2][9179-2][12032-2];350127,[2776-2][5314-2][9179-2];350000,[5314-2][9179-2][13508-2];349814,[5314-2][6344-2][9179-2];349705,[5314-2][6690-2][9179-2];349591,[5314-2][6396-2][9179-2];349528,[2399-2][5314-2][9179-2];349499,[5314-2][9179-2][10984-2];349491,[5314-2][9179-2][17588-2];349379,[5314-2][9179-2][12910-2];349367,[5314-2][9179-2][12830-2];349343,[5314-2][9179-2][12657-2];349336,[1844-2][5314-2][9179-2];349333,[5314-2][7674-2][9179-2];349129,[388-2][5314-2][9179-2];348983,[5314-2][9179-2][19542-2];348933,[5314-2][9179-2][14833-2];348894,[5314-2][9179-2][19153-2];348875,[5314-2][9179-2][10980-2];348557,[5314-2][9179-2][15225-2];348520,[5314-2][9179-2][16431-2];348447,[5314-2][9179-2][15883-2];348287,[5314-2][9179-2][19045-2];348246,[5314-2][9179-2][19043-2];348246,[2585-2][5314-2][9179-2];348189,[5314-2][9179-2][14922-2];348161,[5314-2][9179-2][12304-2];348026,[5314-2][9179-2][16321-2];348018,[5314-2][9179-2][16322-2];348018,[5314-2][9179-2][13921-2];347983,[1581-2][5314-2][9179-2];347947,[5314-2][9179-2][15974-2];347848,[5314-2][5568-2][9179-2];347827,[373-2][5314-2][9179-2];347807,[5314-2][9179-2][12817-2];347767,[5314-2][8410-2][9179-2];347676
[5314-2][9179-2][10981-2];1.55081e+06,[5314-2][9179-2][14825-2];1.28728e+06,[9179-2][10981-2][14825-2];1.25077e+06,[9179-2][10981-2][19056-2];1.14508e+06,[5314-2][9179-2][19056-2];954351,[9179-2][14825-2][19056-2];847561,[9179-2][10981-2][14823-2];760470,[5314-2][9179-2][14823-2];704617,[9179-2][10981-2][19054-2];585494,[5314-2][9179-2][19054-2];564282,[9179-2][10981-2][14824-2];534207,[9179-2][10981-2][19051-2];522845,[5314-2][9179-2][14824-2];518114,[9179-2][14825-2][19054-2];511984,[5314-2][9179-2][19051-2];501746,[5314-2][9179-2][13719-2];472304,[5314-2][9179-2][14915-2];449149,[5314-2][9179-2][13764-2];398851,[5314-2][9179-2][19058-2];395993,[5314-2][9179-2][19046-2];391754,[5314-2][9179-2][19042-2];391316,[5314-2][9179-2][10983-2];389840,[5314-2][9179-2][19053-2];384528,[5314-2][6383-2][9179-2];383851,[5314-2][9179-2][19057-2];380238,[3510-2][5314-2][9179-2];379383,[5314-2][8060-2][9179-2];374889,[1020-2][5314-2][9179-2];370950,[5314-2][9179-2][9268-2];369338,[5314-2][9179-2][19044-2];369213,[5314-2][9179-2][17635-2];368923,[4259-2][5314-2][9179-2];368686,[5314-2][9179-2][19086-2];367846,[5314-2][9179-2][11654-2];367284,[5314-2][9179-2][11350-2];366882,[2377-2][5314-2][9179-2];366860,[5314-2][9179-2][19007-2];364723,[5314-2][5317-2][9179-2];364612,[5314-2][9179-2][14230-2];364093,[5314-2][6227-2][9179-2];363674,[3861-2][5314-2][9179-2];363297,[5314-2][9179-2][9880-2];363262,[973-2][5314-2][9179-2];361349,[5314-2][9179-2][19106-2];361222,[5314-2][9179-2][11714-2];361128,[695-2][5314-2][9179-2];360163,[5314-2][9179-2][14831-2];360116,[5314-2][9179-2][10884-2];359811,[5314-2][9179-2][12819-2];359497,[5314-2][9179-2][17640-2];358510,[5314-2][9179-2][14773-2];357831,[5314-2][9179-2][10542-2];357812,[5314-2][6476-2][9179-2];357788,[5314-2][9179-2][18916-2];357773,[5314-2][7515-2][9179-2];357723,[5314-2][9179-2][19072-2];357622,[203-2][5314-2][9179-2];357622,[5314-2][5475-2][9179-2];357536,[5314-2][9179-2][14828-2];357333,[5314-2][9179-2][14553-2];357216,[5314-2][9179-2][14702-2];357194,[5314-2][9179-2][14827-2];357003,[5314-2][5672-2][9179-2];356834,[5314-2][9179-2][19084-2];356780,[5314-2][9179-2][16395-2];356774,[5314-2][9179-2][14473-2];356742,[5314-2][9179-2][18987-2];356713,[2951-2][5314-2][9179-2];356069,[5314-2][9179-2][11048-2];356001,[5314-2][9179-2][10513-2];355874,[5314-2][8196-2][9179-2];355725,[5314-2][9179-2][19069-2];355250,[5314-2][9179-2][19068-2];355250,[4925-2][5314-2][9179-2];355027,[5314-2][7743-2][9179-2];354975,[5314-2][9179-2][11349-2];354882,[5314-2][5970-2][9179-2];354803,[2969-2][5314-2][9179-2];354717,[5314-2][9179-2][19049-2];354527,[5314-2][8039-2][9179-2];354520,[5314-2][9179-2][11240-2];354454,[5314-2][9179-2][10986-2];354434,[5314-2][9179-2][9601-2];354353,[5314-2][9179-2][13406-2];353980,[5314-2][9179-2][15207-2];353863,[5314-2][9179-2][12431-2];353728,[5314-2][9179-2][19396-2];353688,[5314-2][7007-2][9179-2];353676,[5314-2][9179-2][13407-2];353563,[5314-2][9179-2][19369-2];353400,[5314-2][9179-2][16876-2];353290,[5314-2][8765-2][9179-2];353266,[5314-2][9179-2][16512-2];353160,[705-2][5314-2][9179-2];353030,[4117-2][5314-2][9179-2];352918,[5314-2][9179-2][14173-2];352892,[494-2][5314-2][9179-2];352873,[5314-2][9179-2][14976-2];352861,[5314-2][9179-2][12196-2];352819,[5314-2][9179-2][14975-2];352780,[5314-2][9179-2][11288-2];352777,[5314-2][9179-2][18747-2];352670,[1278-2][5314-2][9179-2];352657,[5314-2][9179-2][19048-2];352654,[5314-2][9179-2][15346-2];352560,[5314-2][9179-2][13548-2];352444,[2830-2][5314-2][9179-2];352419,[5314-2][5603-2][9179-2];352262,[5314-2][9179-2][9964-2];351726,[5314-2][9179-2][10166-2];351668,[5314-2][9179-2][18416-2];351629,[5314-2][9179-2][19065-2];351575,[5309-2][5314-2][9179-2];351495,[5314-2][9179-2][11112-2];351424,[5314-2][9179-2][16064-2];350983,[5314-2][9179-2][9228-2];350741,[5314-2][6339-2][9179-2];350655,[5314-2][9179-2][14635-2];350626,[5314-2][9179-2][16922-2];350560,[5314-2][9179-2][9713-2];350536,[5314-2][9179-2][18067-2];350395,[5314-2][9179-2][19394-2];350378,[4425-2][5314-2][9179-2];350341,[5314-2][9179-2][19397-2];350304,[5314-2][9179-2][14826-2];350205,[5314-2][7592-2][9179-2];350153,[5314-2][9179-2][12032-2];350127,[5314-2][9179-2][11104-2];350044,[2776-2][5314-2][9179-2];350000,[5314-2][9179-2][9765-2];349925,[5314-2][6123-2][9179-2];349825,[5314-2][9179-2][13508-2];349814,[5314-2][6344-2][9179-2];349705,[5314-2][6690-2][9179-2];349591,[5314-2][6396-2][9179-2];349528,[2399-2][5314-2][9179-2];349499,[5314-2][9179-2][10984-2];349491,[5314-2][9179-2][17588-2];349379,[5314-2][9179-2][12910-2];349367,[5314-2][9179-2][12830-2];349343,[5314-2][9179-2][12657-2];349336,[1844-2][5314-2][9179-2];349333,[9179-2][10981-2][19057-2];349294,[5314-2][7674-2][9179-2];349129,[388-2][5314-2][9179-2];348983,[5314-2][9179-2][19542-2];348933,[5314-2][9179-2][14833-2];348894,[5314-2][9179-2][19153-2];348875,[1287-2][5314-2][9179-2];348814,[5314-2][9179-2][12159-2];348611
