TimeElapsed, Max, Min, Mean, Std, Number of items.,,Top
0,72,-14,12.4779996872,0.458178823855,469,[1-0][4-0][15-0][17-0][21-0];72;585;657;,[1-0][7-0][10-1][17-0][21-0];66;427;493;,[1-0][7-0][15-0][17-0][21-0];66;725;791;
0,72,-22,15.0900001526,0.668434743165,453,[1-0][4-0][15-0][17-0][21-0];72;585;657;,[1-0][7-0][15-0][17-0][21-0];66;725;791;,[1-0][7-0][10-1][17-0][21-0];66;427;493;
1,72,-22,15.6800003052,0.719232074675,440,[1-0][4-0][15-0][17-0][21-0];72;585;657;,[1-0][7-0][10-1][17-0][21-0];66;427;493;,[1-0][7-0][15-0][17-0][21-0];66;725;791;
1,76,-17,16.9619998932,0.55542047591,459,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][4-0][15-0][17-0][21-0];72;585;657;,[1-0][6-0][10-1][17-0][21-0];69;391;460;
1,76,-21,17.7719993591,0.420160816273,444,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][4-0][15-0][17-0][21-0];72;585;657;,[1-0][6-0][10-1][17-0][21-0];69;391;460;
1,76,-21,22.1679992676,0.671148319625,429,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][4-0][15-0][17-0][21-0];72;585;657;,[1-0][6-0][10-1][17-0][21-0];69;391;460;
1,76,-12,20.9340000153,0.846764004865,430,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][4-0][15-0][17-0][21-0];72;585;657;,[1-0][2-0][6-0][15-0][17-0];69;499;568;
1,80,-23,22.6660003662,0.643689148657,426,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][4-0][15-0][17-0][21-0];72;585;657;
1,83,-18,26.1420001984,0.929393196818,412,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-16,27.3999996185,0.919254393418,403,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-25,30.6180000305,1.10296277571,384,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-10,24.8080005646,0.639028718909,412,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-25,29.8959999084,0.906836427218,392,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-34,28.341999054,0.790143790856,400,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-10,26.8840007782,1.03485985459,402,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-14,33.7900009155,0.973683516194,357,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-28,31.9400005341,0.782733102766,358,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-14,27.6259994507,0.588429904453,379,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-25,31.2840003967,0.753871617041,366,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-14,33.9700012207,0.682048614963,350,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-13,29.0039997101,0.902648802548,358,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-18,34.7879981995,0.972060358568,326,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-11,36.5680007935,0.749659751916,335,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,19,-17,0.433999985456,0.0552050903226,485,[6-0][9-0][10-1][22-1][24-0];19;134;153;,[4-0][6-1][13-1][17-0][22-1];16;111;127;,[6-0][9-0][10-1][20-1][24-0];16;143;159;
0,30,-19,0.527999997139,0.131235841941,484,[6-0][13-1][15-0][20-1][21-0];30;292;322;,[1-0][8-2][10-1][11-1][26-0];22;109;131;,[6-0][9-0][10-1][22-1][24-0];19;134;153;
0,30,-12,1.00600004196,0.134711151557,483,[6-0][13-1][15-0][20-1][21-0];30;292;322;,[1-0][8-2][10-1][11-1][26-0];22;109;131;,[4-0][6-0][13-1][17-0][22-1];22;199;221;
0,33,-19,1.88600003719,0.158864425588,481,[6-0][10-1][15-0][20-1][21-0];33;263;296;,[3-0][13-1][20-1][21-0][24-0];30;176;206;,[6-0][13-1][15-0][20-1][21-0];30;292;322;
0,44,-16,2.20600008965,0.278927715637,486,[1-0][13-1][15-0][17-0][22-1];44;364;408;,[6-0][10-1][15-0][20-1][21-0];33;263;296;,[1-0][7-0][10-1][15-0][20-1];32;357;389;
0,44,-17,2.742000103,0.321921751481,483,[1-0][13-1][15-0][17-0][22-1];44;364;408;,[1-0][10-1][12-0][17-0][22-1];35;252;287;,[6-0][10-1][15-0][20-1][21-0];33;263;296;
0,48,-17,3.99399995804,0.315040611214,483,[1-0][10-1][15-0][17-0][22-1];48;323;371;,[1-0][13-1][15-0][17-0][22-1];44;364;408;,[1-0][13-1][15-0][17-0][18-1];41;405;446;
0,48,-17,5.56799983978,0.420683331615,471,[1-0][10-1][15-0][17-0][22-1];48;323;371;,[1-0][13-1][15-0][17-0][22-1];44;364;408;,[1-0][13-1][15-0][17-0][18-1];41;405;446;
0,48,-16,6.35599994659,0.430201312745,478,[1-0][10-1][15-0][17-0][22-1];48;323;371;,[1-0][7-0][10-1][17-0][22-1];45;316;361;,[1-0][13-1][15-0][17-0][22-1];44;364;408;
0,48,-11,7.68800020218,0.502892017237,475,[1-0][10-1][15-0][17-0][22-1];48;323;371;,[1-0][7-0][10-1][17-0][22-1];45;316;361;,[1-0][13-1][15-0][17-0][22-1];44;364;408;
0,58,-24,8.97000026703,0.484302156192,463,[1-0][3-0][7-0][10-1][17-0];58;399;457;,[1-0][10-1][15-0][17-0][22-1];48;323;371;,[1-0][7-0][10-1][17-0][22-1];45;316;361;
0,75,-24,8.64999961853,0.580167794615,471,[1-0][10-1][15-0][17-0][21-0];75;441;516;,[1-0][13-1][15-0][17-0][21-0];64;500;564;,[1-0][3-0][7-0][10-1][17-0];58;399;457;
0,75,-24,10.001999855,0.637348361609,468,[1-0][10-1][15-0][17-0][21-0];75;441;516;,[1-0][7-0][10-1][17-0][21-0];66;427;493;,[1-0][13-1][15-0][17-0][21-0];64;500;564;
0,75,-20,10.2299995422,0.656512778697,459,[1-0][10-1][15-0][17-0][21-0];75;441;516;,[1-0][7-0][10-1][17-0][21-0];66;427;493;,[1-0][13-1][15-0][17-0][21-0];64;500;564;
0,80,-22,12.1499996185,0.751530219468,460,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;,[1-0][7-0][10-1][17-0][21-0];66;427;493;
0,80,-19,13.4020004272,0.538849063634,452,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;,[10-1][15-0][17-0][21-0][26-0];72;371;443;
0,80,-17,15.0839996338,0.781354352021,447,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;,[10-1][15-0][17-0][21-0][26-0];72;371;443;
0,83,-21,19.2460002899,0.797149354576,422,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
0,83,-20,21,0.647240295408,416,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
0,83,-15,20.7099990845,0.906224059326,420,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
0,83,-14,22.4899997711,1.07296685352,410,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
1,83,-26,23.9880008698,0.799160511629,405,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
1,83,-18,23.1620006561,0.936017757823,390,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
1,83,-20,25.8740005493,0.654324480207,377,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
1,83,-19,24.9440002441,1.03992708838,386,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
1,83,-27,29.436000824,1.03888997338,350,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
1,83,-11,27.3600006104,0.834268149786,385,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-25,29.3400001526,1.15629523107,357,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-25,33.2680015564,0.847087079832,323,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-13,28.0659999847,0.632871312014,368,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-17,31.5799999237,0.71352569687,345,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-20,34.2919998169,1.14416867364,323,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-11,29.9500007629,0.671140576022,354,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-29,28.2420005798,0.863421519783,355,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-23,30.9899997711,0.909508136046,347,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-12,25.6079998016,0.657560771339,393,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-20,28.4659996033,0.804151098688,381,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,34,-11,0.370000004768,0.0768094109076,488,[3-0][15-0][21-0][24-0][25-1];34;227;261;,[3-0][15-0][17-0][21-0][22-1];24;366;390;,[5-0][7-0][15-0][19-0][21-0];21;409;430;
0,39,-15,1.28999996185,0.152954828716,474,[3-0][15-0][17-0][21-0][22-0];39;269;308;,[3-0][15-0][21-0][24-0][25-1];34;227;261;,[3-0][15-0][17-0][21-0][23-0];26;204;230;
0,39,-15,1.87399995327,0.242741850118,483,[3-0][15-0][17-0][21-0][22-0];39;269;308;,[3-0][15-0][21-0][24-0][25-1];34;227;261;,[1-0][3-0][7-0][21-0][22-0];27;380;407;
0,39,-14,2.72199988365,0.195931335716,477,[3-0][15-0][17-0][21-0][22-0];39;269;308;,[3-0][15-0][21-0][24-0][25-1];34;227;261;,[2-0][3-1][7-0][17-0][21-0];29;262;291;
0,53,-23,3.47799992561,0.332112356716,472,[2-0][10-1][17-0][21-0][26-0];53;329;382;,[3-0][15-0][17-0][21-0][22-0];39;269;308;,[1-0][7-0][8-2][10-1][21-0];38;147;185;
0,53,-12,3.91400003433,0.346555700725,471,[2-0][10-1][17-0][21-0][26-0];53;329;382;,[3-0][15-0][17-0][21-0][26-0];49;571;620;,[3-0][15-0][17-0][21-0][22-0];39;269;308;
0,53,-19,5.86000013351,0.434811760443,468,[2-0][10-1][17-0][21-0][26-0];53;329;382;,[3-0][15-0][17-0][21-0][26-0];49;571;620;,[3-0][15-0][17-0][21-0][22-0];39;269;308;
0,53,-14,7.58799982071,0.217327319501,480,[2-0][10-1][17-0][21-0][26-0];53;329;382;,[3-0][15-0][17-0][21-0][26-0];49;571;620;,[3-0][15-0][17-0][21-0][22-0];39;269;308;
0,53,-18,8.81999969482,0.358881848596,475,[2-0][10-1][17-0][21-0][26-0];53;329;382;,[3-0][15-0][17-0][21-0][26-0];49;571;620;,[2-0][4-0][17-0][21-0][26-0];44;448;492;
0,53,-22,8.71000003815,0.380887239935,472,[2-0][10-1][17-0][21-0][26-0];53;329;382;,[3-0][15-0][17-0][21-0][26-0];49;571;620;,[1-0][7-0][17-0][19-1][21-0];47;366;413;
0,53,-13,10.1999998093,0.26876100476,475,[2-0][10-1][17-0][21-0][26-0];53;329;382;,[3-0][15-0][17-0][21-0][26-0];49;571;620;,[2-0][10-1][15-0][17-0][21-0];49;287;336;
0,57,-13,11.267999649,0.499427567885,468,[2-0][15-0][17-0][21-0][26-0];57;531;588;,[1-0][4-0][12-0][17-0][21-0];55;481;536;,[2-0][10-1][17-0][21-0][26-0];53;329;382;
0,72,-20,13.1800003052,0.463955846209,460,[1-0][4-0][15-0][17-0][21-0];72;585;657;,[1-0][12-0][15-0][17-0][21-0];71;580;651;,[2-0][15-0][17-0][21-0][26-0];57;531;588;
0,72,-13,15.0920000076,0.682346772873,457,[1-0][4-0][15-0][17-0][21-0];72;585;657;,[1-0][12-0][15-0][17-0][21-0];71;580;651;,[1-0][4-0][15-0][17-0][26-0];64;656;720;
0,72,-21,18.5540008545,0.577737119138,445,[1-0][4-0][15-0][17-0][21-0];72;585;657;,[1-0][12-0][15-0][17-0][21-0];71;580;651;,[1-0][4-0][17-0][21-0][26-0];67;688;755;
0,76,-25,20.9979991913,0.671308874926,440,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][10-1][15-0][17-0][21-0];75;441;516;,[1-0][4-0][15-0][17-0][21-0];72;585;657;
0,76,-19,21.6879997253,0.633721064996,444,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][10-1][15-0][17-0][21-0];75;441;516;,[1-0][4-0][15-0][17-0][21-0];72;585;657;
0,83,-22,25.2800006866,0.773206227291,421,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
0,83,-18,25.2980003357,0.808231052837,423,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
0,83,-13,26.7700004578,0.886925036716,415,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,83,-13,25.8020000458,0.9081405944,400,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,83,-18,29.6879997253,0.794796580707,381,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,83,-13,34.0320014954,0.587394656493,354,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,83,-17,29.6739997864,0.681166594407,346,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,83,-15,30.2099990845,0.812944168283,354,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,83,-13,32.7099990845,0.717947250393,350,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,83,-10,29.4020004272,1.0900587989,356,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-17,35.3400001526,0.777750255186,329,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-13,36.0760002136,0.848944982041,325,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-11,30.7479991913,0.989761110124,335,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-17,35.6800003052,1.0238713793,319,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-22,34.4300003052,0.961187648175,331,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-15,28.7520008087,0.664370720259,354,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-30,32.0499992371,1.02840371991,355,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-14,28.8519992828,0.7449413191,373,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-33,27.8659992218,0.787928771757,367,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-23,27.6040000916,0.805260797273,386,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-18,32.3520011902,0.888742174516,355,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-16,28.2240009308,0.74710745761,369,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-18,29.5559997559,0.683697360578,377,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-14,32.2620010376,0.984906739964,370,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-21,27.8080005646,0.583923998267,364,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-19,29.5580005646,0.837329944072,371,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-19,32.2540016174,1.01095343077,362,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-16,28.7339992523,0.685463447285,368,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
1,83,-16,31.3899993896,0.939904340788,349,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,27,-11,0.634000003338,0.117355211215,486,[3-0][4-0][17-0][24-0][25-1];27;151;178;,[1-0][7-0][8-2][16-1][26-0];24;188;212;,[1-0][3-0][12-0][18-1][20-1];23;361;384;
0,27,-13,1.28999996185,0.191551245414,480,[3-0][4-0][17-0][24-0][25-1];27;151;178;,[5-0][12-0][15-0][20-1][26-0];26;270;296;,[4-0][10-1][17-0][24-0][25-1];24;122;146;
0,29,-18,2.01200008392,0.210717392244,481,[7-0][8-2][9-0][15-0][26-0];29;148;177;,[3-0][4-0][17-0][24-0][25-1];27;151;178;,[5-0][12-0][15-0][20-1][26-0];26;270;296;
0,29,-18,1.87999999523,0.18641701212,481,[7-0][8-2][9-0][15-0][26-0];29;148;177;,[3-0][4-0][17-0][24-0][25-1];27;151;178;,[5-0][12-0][15-0][20-1][26-0];26;270;296;
0,34,-15,2.5759999752,0.182246845916,479,[1-0][2-0][10-1][11-0][15-0];34;270;304;,[7-0][8-2][9-0][15-0][26-0];29;148;177;,[3-0][4-0][17-0][24-0][25-1];27;151;178;
0,38,-20,3.05399990082,0.247599009028,481,[7-0][8-2][15-0][17-0][26-0];38;168;206;,[1-0][7-0][9-1][15-0][17-0];34;424;458;,[1-0][2-0][10-1][11-0][15-0];34;270;304;
0,61,-11,3.98399996758,0.24758591226,471,[1-0][3-0][15-0][17-0][26-0];61;754;815;,[7-0][8-2][15-0][17-0][26-0];38;168;206;,[1-0][2-0][10-1][11-0][15-0];34;270;304;
0,61,-15,5.6779999733,0.222355917275,470,[1-0][3-0][15-0][17-0][26-0];61;754;815;,[1-0][2-0][15-0][17-0][23-1];44;469;513;,[1-0][6-0][9-0][15-0][17-0];43;520;563;
0,67,-24,6.03399991989,0.390098884169,475,[1-0][2-0][15-0][17-0][21-0];67;634;701;,[1-0][2-0][10-1][15-0][17-0];62;367;429;,[1-0][3-0][15-0][17-0][26-0];61;754;815;
0,69,-19,7.37799978256,0.282204241393,470,[1-0][2-0][6-0][15-0][17-0];69;499;568;,[1-0][2-0][15-0][17-0][21-0];67;634;701;,[1-0][2-0][10-1][15-0][17-0];62;367;429;
0,69,-20,7.93800020218,0.474762151877,475,[1-0][2-0][6-0][15-0][17-0];69;499;568;,[1-0][2-0][15-0][17-0][21-0];67;634;701;,[1-0][2-0][10-1][15-0][17-0];62;367;429;
0,74,-24,11.0819997787,0.31901440948,462,[1-0][2-0][15-0][17-0][26-0];74;687;761;,[1-0][2-0][6-0][15-0][17-0];69;499;568;,[1-0][2-0][15-0][17-0][21-0];67;634;701;
0,74,-29,12.5419998169,0.539826647627,475,[1-0][2-0][15-0][17-0][26-0];74;687;761;,[1-0][2-0][6-0][15-0][17-0];69;499;568;,[1-0][2-0][15-0][17-0][21-0];67;634;701;
0,74,-22,13.5500001907,0.595441542134,464,[1-0][2-0][15-0][17-0][26-0];74;687;761;,[1-0][2-0][6-0][15-0][17-0];69;499;568;,[1-0][6-0][10-1][17-0][26-0];68;445;513;
0,74,-10,15.1680002213,0.360720983538,465,[1-0][2-0][15-0][17-0][26-0];74;687;761;,[1-0][2-0][6-0][15-0][17-0];69;499;568;,[1-0][6-0][10-1][17-0][26-0];68;445;513;
0,75,-21,17.6919994354,0.794782273247,445,[1-0][10-1][15-0][17-0][21-0];75;441;516;,[1-0][2-0][15-0][17-0][26-0];74;687;761;,[1-0][2-0][6-0][15-0][17-0];69;499;568;
0,76,-26,18.436000824,0.839967772418,439,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][10-1][15-0][17-0][21-0];75;441;516;,[1-0][2-0][15-0][17-0][26-0];74;687;761;
0,80,-37,17.6219997406,0.895145918407,448,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
0,80,-18,20.0380001068,0.915800868627,429,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
0,80,-22,22.4979991913,0.654849214047,429,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;,[1-0][10-1][15-0][17-0][21-0];75;441;516;
0,83,-22,24.5160007477,0.560501265522,423,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,83,-31,25.672000885,0.655714248369,399,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,83,-27,26.8859996796,0.924883670209,386,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
0,83,-13,27.3640003204,0.661136530749,387,[1-0][10-1][17-0][21-0][26-0];83;520;603;,[1-0][10-1][15-0][17-0][26-0];80;506;586;,[1-0][15-0][17-0][21-0][26-0];76;853;929;
