[1095-2][4415-2];10,[4149-2][9179-2];8.84337,[9179-2][17044-2];8.29004,[9179-2][9228-2];8.14286,[5775-2][14110-2];7,[8136-2][10355-2];6,[1414-2][8632-2];5,[6867-2][9166-2];5,[12246-2][19367-2];5,[18602-2][18655-2];4.66667,[2649-2][12687-2];4,[3075-2][13402-2];4,[6724-2][12666-2];4,[3593-2][14910-2];4,[8301-2][12123-2];4,[409-2][4247-2];4,[6001-2][6262-2];4,[8815-2][15367-2];4,[10548-2][19174-2];4,[1308-2][13600-2];4,[11169-2][16388-2];4,[2586-2][16484-2];4,[1444-2][4278-2];4,[8482-2][16779-2];4,[11219-2][14658-2];3.66667,[11516-2][14410-2];3.6,[4453-2][11520-2];3.5,[2768-2][12176-2];3.5,[2048-2][9593-2];3.5,[1346-2][4299-2];3.5,[2456-2][8161-2];3.5,[6221-2][19364-2];3.5,[6451-2][7623-2];3.33333,[9595-2][15680-2];3.33333,[6502-2][9356-2];3,[12192-2][15321-2];3,[2070-2][17220-2];3,[1404-2][3504-2];3,[5518-2][8809-2];3,[8341-2][9193-2];3,[881-2][17607-2];3,[8800-2][11027-2];3,[2781-2][10295-2];3,[13039-2][17214-2];3,[10254-2][14443-2];3,[10882-2][14050-2];3,[15707-2][15889-2];3,[555-2][19167-2];3,[3160-2][4163-2];3,[2188-2][3309-2];3,[277-2][1964-2];3,[72-2][16642-2];3,[4422-2][12440-2];3,[5482-2][6950-2];3,[5174-2][6828-2];3,[5718-2][17238-2];3,[36-2][3597-2];3,[4654-2][12247-2];3,[15947-2][17117-2];3,[6677-2][9581-2];3,[2816-2][3777-2];3,[9193-2][12405-2];2.8,[10209-2][12154-2];2.66667,[2855-2][7329-2];2.66667,[115-2][2601-2];2.5,[4429-2][9918-2];2.5,[4926-2][10204-2];2.5,[10911-2][19455-2];2.5,[2586-2][9682-2];2.5,[12107-2][14388-2];2.5,[10279-2][15017-2];2.5,[3537-2][19017-2];2.5,[1873-2][13346-2];2.5,[622-2][13809-2];2.5,[11530-2][14321-2];2.5,[8779-2][11978-2];2.5,[2419-2][7429-2];2.5,[11052-2][18380-2];2.5,[8621-2][15023-2];2.5,[2520-2][11622-2];2.5,[3571-2][11396-2];2.5,[11261-2][13272-2];2.5,[4686-2][15566-2];2.5,[2510-2][17378-2];2.5,[9508-2][12247-2];2.42857,[2411-2][5442-2];2.33333,[6748-2][9925-2];2.33333,[5718-2][12922-2];2.33333,[13406-2][19568-2];2.33333,[9442-2][10518-2];2.27778,[5365-2][11207-2];2.27273,[15119-2][19244-2];2.26316,[2202-2][4653-2];2.25,[7984-2][8511-2];2.16667,[2154-2][15322-2];2.16667,[4650-2][18542-2];2.16667,[1421-2][17109-2];2.125,[9240-2][11284-2];2.1,[8181-2][11488-2];2.05,[486-2][14875-2];2,[11985-2][16772-2];2,[65-2][15936-2];2,[2687-2][13605-2];2,[682-2][17940-2];2,[267-2][9330-2];2,[8511-2][12257-2];2,[247-2][1438-2];2,[8182-2][14110-2];2,[10586-2][12455-2];2,[7887-2][15717-2];2,[12989-2][15889-2];2,[65-2][5679-2];2,[15758-2][19109-2];2,[6557-2][18011-2];2,[1444-2][10203-2];2,[3253-2][4663-2];2,[11622-2][18365-2];2,[12257-2][19458-2];2,[2154-2][3885-2];2,[3824-2][14297-2];2,[12726-2][18197-2];2,[686-2][6674-2];2,[6238-2][12176-2];2,[16416-2][19127-2];2,[4640-2][17374-2];2,[2763-2][8201-2];2,[2968-2][5163-2];2,[14877-2][16933-2];2,[7340-2][15854-2];2,[11907-2][18951-2];2,[1956-2][7093-2];2,[13473-2][18505-2];2,[6937-2][15681-2];2,[10693-2][17002-2];2,[13226-2][19371-2];2,[11659-2][16853-2];2,[7613-2][18109-2];2,[14973-2][16927-2];2,[11991-2][14896-2];2,[2121-2][16213-2];2,[3006-2][8825-2];2,[14760-2][18845-2];2,[13168-2][13211-2];2,[14596-2][16888-2];2,[11060-2][12339-2];2,[10905-2][12726-2];2,[187-2][8247-2];2,[363-2][5921-2];2,[127-2][19128-2];2,[5289-2][19184-2];2
[1095-2][4415-2];10,[9179-2][10364-2];9.48,[4149-2][9179-2];8.84337,[9179-2][17044-2];8.29004,[9179-2][9228-2];8.14286,[9179-2][10375-2];8.06723,[9179-2][12955-2];7.61794,[9179-2][19245-2];7.01942,[5775-2][14110-2];7,[8136-2][10355-2];6,[534-2][8767-2];5,[12246-2][19367-2];5,[1414-2][8632-2];5,[6867-2][9166-2];5,[3571-2][12140-2];5,[2790-2][19128-2];5,[18602-2][18655-2];4.66667,[8301-2][12123-2];4,[6724-2][12666-2];4,[10548-2][19174-2];4,[1308-2][13600-2];4,[6001-2][6262-2];4,[2586-2][16484-2];4,[409-2][4247-2];4,[11169-2][16388-2];4,[3075-2][13402-2];4,[2649-2][12687-2];4,[9682-2][16331-2];4,[1444-2][4278-2];4,[8482-2][16779-2];4,[3593-2][14910-2];4,[9110-2][15779-2];4,[8815-2][15367-2];4,[3426-2][12634-2];4,[11219-2][14658-2];3.66667,[11516-2][14410-2];3.6,[2768-2][12176-2];3.5,[1346-2][4299-2];3.5,[6221-2][19364-2];3.5,[2456-2][8161-2];3.5,[2048-2][9593-2];3.5,[10979-2][15722-2];3.5,[4453-2][11520-2];3.5,[6451-2][7623-2];3.33333,[9595-2][15680-2];3.33333,[8800-2][11027-2];3,[6502-2][9356-2];3,[6157-2][15954-2];3,[555-2][19167-2];3,[13039-2][17214-2];3,[4422-2][12440-2];3,[72-2][16642-2];3,[10254-2][14443-2];3,[2070-2][17220-2];3,[1404-2][15959-2];3,[5518-2][8809-2];3,[1404-2][3504-2];3,[5718-2][17238-2];3,[15707-2][15889-2];3,[8341-2][9193-2];3,[6001-2][19276-2];3,[28-2][16381-2];3,[5174-2][6828-2];3,[5482-2][6950-2];3,[277-2][1964-2];3,[2188-2][3309-2];3,[3160-2][4163-2];3,[10882-2][14050-2];3,[2781-2][10295-2];3,[11975-2][19389-2];3,[881-2][17607-2];3,[12192-2][15321-2];3,[6968-2][15962-2];3,[2816-2][3777-2];3,[6677-2][9581-2];3,[9356-2][19608-2];3,[4654-2][12247-2];3,[15947-2][17117-2];3,[36-2][3597-2];3,[9193-2][12405-2];2.8,[4289-2][17466-2];2.66667,[10209-2][12154-2];2.66667,[2855-2][7329-2];2.66667,[922-2][15565-2];2.66667,[10279-2][15017-2];2.5,[14399-2][16604-2];2.5,[4686-2][15566-2];2.5,[10081-2][14877-2];2.5,[115-2][2601-2];2.5,[2419-2][7429-2];2.5,[8427-2][19586-2];2.5,[1873-2][13346-2];2.5,[622-2][13809-2];2.5,[4429-2][9918-2];2.5,[3625-2][9616-2];2.5,[4788-2][14752-2];2.5,[2396-2][11418-2];2.5,[3571-2][11396-2];2.5,[2520-2][11622-2];2.5,[8779-2][11978-2];2.5,[11052-2][18380-2];2.5,[11261-2][13272-2];2.5,[4926-2][10204-2];2.5,[10911-2][19455-2];2.5,[2586-2][9682-2];2.5,[3537-2][19017-2];2.5,[12107-2][14388-2];2.5,[11530-2][14321-2];2.5,[2510-2][17378-2];2.5,[8621-2][15023-2];2.5,[6419-2][14388-2];2.5,[1421-2][11724-2];2.44444,[9508-2][12247-2];2.42857,[10369-2][19044-2];2.375,[13406-2][19568-2];2.33333,[591-2][9722-2];2.33333,[2764-2][13605-2];2.33333,[5195-2][12674-2];2.33333,[6748-2][9925-2];2.33333,[5718-2][12922-2];2.33333,[2411-2][5442-2];2.33333,[9442-2][10518-2];2.27778,[5365-2][11207-2];2.27273,[15119-2][19244-2];2.26316,[2601-2][3125-2];2.25,[4576-2][19540-2];2.25,[2202-2][4653-2];2.25,[8248-2][16424-2];2.22222,[12209-2][13913-2];2.2,[2154-2][15322-2];2.16667,[7984-2][8511-2];2.16667,[4650-2][18542-2];2.16667,[1421-2][17109-2];2.125,[9240-2][11284-2];2.1,[10905-2][13556-2];2.05263,[8181-2][11488-2];2.05,[1956-2][12634-2];2,[1956-2][7093-2];2,[12989-2][15889-2];2,[3044-2][17586-2];2,[12744-2][19151-2];2,[10427-2][17120-2];2,[13266-2][14336-2];2,[1656-2][11545-2];2,[12460-2][17510-2];2,[3824-2][14297-2];2,[8273-2][10204-2];2,[10586-2][12455-2];2,[12642-2][14910-2];2,[686-2][6674-2];2
[1095-2][4415-2];10,[9179-2][10364-2];9.48,[9091-2][9179-2];9.19318,[4149-2][9179-2];8.84337,[9179-2][17044-2];8.29004,[9179-2][17456-2];8.17857,[9179-2][9228-2];8.14286,[9179-2][10375-2];8.06723,[9179-2][14032-2];7.96667,[9179-2][12792-2];7.83803,[9179-2][12955-2];7.61794,[5081-2][9179-2];7.49481,[9179-2][19245-2];7.01942,[5775-2][14110-2];7,[10339-2][17234-2];7,[10548-2][14110-2];7,[8136-2][10355-2];6,[9179-2][12948-2];5.4,[8169-2][13575-2];5,[534-2][8767-2];5,[6867-2][9166-2];5,[1414-2][8632-2];5,[12246-2][19367-2];5,[3232-2][16148-2];5,[3571-2][12140-2];5,[2790-2][19128-2];5,[18602-2][18655-2];4.66667,[9179-2][9356-2];4.6,[3075-2][13402-2];4,[11169-2][16388-2];4,[1308-2][13600-2];4,[3593-2][14910-2];4,[10295-2][18232-2];4,[10548-2][19174-2];4,[409-2][4247-2];4,[2649-2][12687-2];4,[2586-2][16484-2];4,[6001-2][6262-2];4,[7988-2][12373-2];4,[6724-2][12666-2];4,[9110-2][15779-2];4,[8482-2][16779-2];4,[8815-2][15367-2];4,[3426-2][12634-2];4,[8301-2][12123-2];4,[11481-2][12455-2];4,[1444-2][4278-2];4,[11261-2][15907-2];4,[9682-2][16331-2];4,[11219-2][14658-2];3.66667,[11516-2][14410-2];3.6,[1346-2][4299-2];3.5,[2456-2][8161-2];3.5,[2768-2][12176-2];3.5,[6911-2][17220-2];3.5,[2048-2][9593-2];3.5,[6221-2][19364-2];3.5,[4453-2][11520-2];3.5,[10979-2][15722-2];3.5,[6451-2][7623-2];3.33333,[9595-2][15680-2];3.33333,[6502-2][9356-2];3,[5718-2][17238-2];3,[2781-2][11691-2];3,[8800-2][11027-2];3,[2781-2][10295-2];3,[5518-2][8809-2];3,[1404-2][15959-2];3,[277-2][1964-2];3,[28-2][16381-2];3,[2070-2][17220-2];3,[10254-2][14443-2];3,[72-2][16642-2];3,[4422-2][12440-2];3,[2768-2][11318-2];3,[13039-2][17214-2];3,[555-2][19167-2];3,[8341-2][9193-2];3,[36-2][3597-2];3,[1069-2][10905-2];3,[5977-2][15665-2];3,[15707-2][15889-2];3,[11261-2][16990-2];3,[1404-2][3504-2];3,[10882-2][14050-2];3,[2370-2][16378-2];3,[6968-2][15962-2];3,[1717-2][9356-2];3,[10209-2][15889-2];3,[1370-2][18295-2];3,[12192-2][15321-2];3,[6001-2][19276-2];3,[72-2][15680-2];3,[2442-2][16936-2];3,[7223-2][8977-2];3,[2816-2][3777-2];3,[6677-2][9581-2];3,[9356-2][19608-2];3,[4654-2][12247-2];3,[15947-2][17117-2];3,[5482-2][6950-2];3,[5174-2][6828-2];3,[11052-2][19127-2];3,[6157-2][15954-2];3,[10831-2][14877-2];3,[2188-2][3309-2];3,[3160-2][4163-2];3,[881-2][17607-2];3,[11975-2][19389-2];3,[9193-2][12405-2];2.8,[922-2][15565-2];2.66667,[2855-2][7329-2];2.66667,[10209-2][12154-2];2.66667,[4822-2][13986-2];2.66667,[4289-2][17466-2];2.66667,[1570-2][17214-2];2.66667,[2396-2][11418-2];2.5,[3537-2][19017-2];2.5,[8427-2][19586-2];2.5,[115-2][2601-2];2.5,[10279-2][15017-2];2.5,[1873-2][13346-2];2.5,[2419-2][7429-2];2.5,[622-2][13809-2];2.5,[3006-2][11336-2];2.5,[4429-2][9918-2];2.5,[3571-2][11396-2];2.5,[4686-2][15566-2];2.5,[2520-2][11622-2];2.5,[4788-2][14752-2];2.5,[3625-2][9616-2];2.5,[8779-2][11978-2];2.5,[11261-2][13272-2];2.5,[8621-2][15023-2];2.5,[12107-2][14388-2];2.5,[14399-2][16604-2];2.5,[6419-2][14388-2];2.5,[2586-2][9682-2];2.5,[11052-2][18380-2];2.5,[9272-2][19423-2];2.5,[11738-2][15889-2];2.5,[10081-2][14877-2];2.5,[4926-2][10204-2];2.5,[11530-2][14321-2];2.5,[2510-2][17378-2];2.5,[2154-2][10201-2];2.5,[65-2][15405-2];2.5,[10172-2][15233-2];2.5,[10911-2][19455-2];2.5,[1421-2][11724-2];2.44444
[9179-2][12761-2];13,[9179-2][16378-2];12,[7659-2][9179-2];10.2857,[1095-2][4415-2];10,[6548-2][9179-2];10,[9179-2][17928-2];9.72222,[9179-2][10364-2];9.48,[9091-2][9179-2];9.19318,[1193-2][9179-2];8.88172,[4149-2][9179-2];8.84337,[3060-2][9179-2];8.5,[9179-2][17044-2];8.29004,[9179-2][17456-2];8.17857,[9179-2][9228-2];8.14286,[9179-2][19495-2];8.13043,[7664-2][9179-2];8.07692,[9179-2][10375-2];8.06723,[1981-2][9179-2];8.06349,[9179-2][10181-2];8.032,[9179-2][14032-2];7.96667,[9179-2][17010-2];7.91667,[9179-2][12530-2];7.875,[9179-2][12792-2];7.83803,[9179-2][10115-2];7.78272,[9179-2][19472-2];7.73519,[9179-2][12621-2];7.65476,[9179-2][16783-2];7.65363,[9179-2][12955-2];7.61794,[5081-2][9179-2];7.49481,[9179-2][16779-2];7.42857,[6691-2][9179-2];7.29384,[8845-2][9179-2];7.28682,[9179-2][11077-2];7.28495,[9179-2][19245-2];7.01942,[5775-2][14110-2];7,[10339-2][17234-2];7,[10548-2][14110-2];7,[9179-2][10966-2];6.92308,[9179-2][16877-2];6.84848,[9179-2][10141-2];6.4375,[9179-2][17206-2];6.39683,[9179-2][14541-2];6.29412,[8136-2][10355-2];6,[9179-2][10254-2];6,[5679-2][9179-2];5.84615,[9179-2][15716-2];5.5,[9179-2][12948-2];5.4,[1414-2][8632-2];5,[2790-2][19128-2];5,[3571-2][12140-2];5,[8169-2][13575-2];5,[6867-2][9166-2];5,[534-2][8767-2];5,[1083-2][15665-2];5,[12246-2][19367-2];5,[3232-2][16148-2];5,[18602-2][18655-2];4.66667,[9179-2][9356-2];4.6,[6724-2][12666-2];4,[3075-2][13402-2];4,[2586-2][16484-2];4,[11481-2][12455-2];4,[2649-2][12687-2];4,[1308-2][13600-2];4,[9110-2][15779-2];4,[9682-2][16331-2];4,[11169-2][16388-2];4,[1444-2][4278-2];4,[10548-2][19174-2];4,[10249-2][15889-2];4,[7988-2][12373-2];4,[6001-2][6262-2];4,[8815-2][15367-2];4,[8482-2][16779-2];4,[14410-2][16642-2];4,[8301-2][12123-2];4,[409-2][4247-2];4,[3593-2][14910-2];4,[10295-2][18232-2];4,[3426-2][12634-2];4,[11261-2][15907-2];4,[552-2][5447-2];4,[13848-2][19128-2];4,[5289-2][12717-2];3.66667,[11219-2][14658-2];3.66667,[11516-2][14410-2];3.6,[10979-2][15722-2];3.5,[2768-2][12176-2];3.5,[1346-2][4299-2];3.5,[2456-2][8161-2];3.5,[6911-2][17220-2];3.5,[2048-2][9593-2];3.5,[6221-2][19364-2];3.5,[4453-2][11520-2];3.5,[9595-2][15680-2];3.33333,[6451-2][7623-2];3.33333,[4289-2][19200-2];3.22222,[28-2][16381-2];3,[6001-2][19276-2];3,[5518-2][8809-2];3,[1404-2][15959-2];3,[10254-2][14443-2];3,[5977-2][15665-2];3,[10209-2][15889-2];3,[2768-2][11318-2];3,[555-2][19167-2];3,[277-2][1964-2];3,[12339-2][12506-2];3,[1069-2][10905-2];3,[4422-2][12440-2];3,[36-2][3597-2];3,[72-2][16642-2];3,[13039-2][17214-2];3,[8341-2][9193-2];3,[2188-2][3309-2];3,[15707-2][15889-2];3,[5174-2][6828-2];3,[2070-2][17220-2];3,[6677-2][9581-2];3,[5503-2][14875-2];3,[8800-2][11027-2];3,[11261-2][16990-2];3,[11975-2][19389-2];3,[5718-2][17238-2];3,[8273-2][18197-2];3,[5289-2][16604-2];3,[2396-2][7136-2];3,[1404-2][3504-2];3,[13478-2][18095-2];3,[2781-2][11691-2];3,[881-2][17607-2];3,[6502-2][9356-2];3,[5185-2][9889-2];3,[2781-2][10295-2];3,[11052-2][19127-2];3,[5482-2][6950-2];3,[5362-2][12225-2];3,[15947-2][17117-2];3,[4654-2][12247-2];3,[8739-2][10730-2];3,[7278-2][17320-2];3,[7093-2][7887-2];3,[6157-2][15954-2];3,[12192-2][15321-2];3,[3995-2][12440-2];3,[20-2][13402-2];3,[3160-2][4163-2];3,[6968-2][15962-2];3,[10831-2][14877-2];3,[1717-2][9356-2];3
[8801-2][9179-2];15.5,[5442-2][9179-2];13,[9179-2][12761-2];13,[9179-2][16378-2];12,[7659-2][9179-2];10.2857,[1095-2][4415-2];10,[9179-2][15023-2];10,[6548-2][9179-2];10,[9179-2][12440-2];10,[9179-2][18493-2];9.87059,[3122-2][9179-2];9.77778,[9179-2][17928-2];9.72222,[9179-2][10364-2];9.48,[9179-2][18016-2];9.21951,[9091-2][9179-2];9.19318,[1193-2][9179-2];8.88172,[4149-2][9179-2];8.84337,[9179-2][12343-2];8.73684,[9179-2][10603-2];8.54286,[9179-2][10310-2];8.52,[3060-2][9179-2];8.5,[9179-2][19193-2];8.48,[9179-2][17044-2];8.29004,[9179-2][16592-2];8.20755,[9179-2][17456-2];8.17857,[9179-2][9228-2];8.14286,[9179-2][19495-2];8.13043,[5856-2][9179-2];8.11765,[2930-2][9179-2];8.08974,[7664-2][9179-2];8.07692,[9179-2][10375-2];8.06723,[9179-2][16791-2];8.06579,[1981-2][9179-2];8.06349,[4173-2][9179-2];8.0597,[9179-2][10181-2];8.032,[3471-2][9179-2];7.98986,[9179-2][14032-2];7.96667,[9179-2][14156-2];7.95205,[9179-2][17010-2];7.91667,[9179-2][17345-2];7.89313,[9179-2][12530-2];7.875,[3824-2][9179-2];7.86885,[9179-2][15411-2];7.84314,[9179-2][12792-2];7.83803,[9179-2][10115-2];7.78272,[5708-2][9179-2];7.78125,[9179-2][19472-2];7.73519,[9179-2][15642-2];7.71579,[9089-2][9179-2];7.69512,[9179-2][12621-2];7.65476,[9179-2][16783-2];7.65363,[6372-2][9179-2];7.64341,[9179-2][12955-2];7.61794,[9179-2][11272-2];7.57143,[8491-2][9179-2];7.55257,[6931-2][9179-2];7.50228,[9179-2][17446-2];7.5,[5081-2][9179-2];7.49481,[9179-2][16779-2];7.42857,[9179-2][13945-2];7.4094,[3547-2][9179-2];7.40665,[6691-2][9179-2];7.29384,[8845-2][9179-2];7.28682,[9179-2][11077-2];7.28495,[9179-2][11738-2];7.03846,[3415-2][9179-2];7.03279,[9179-2][15169-2];7.02817,[3009-2][9179-2];7.02,[9179-2][19245-2];7.01942,[5775-2][14110-2];7,[10339-2][17234-2];7,[9179-2][18835-2];7,[10548-2][14110-2];7,[9063-2][9179-2];7,[9179-2][11402-2];6.97576,[9179-2][10966-2];6.92308,[9179-2][16877-2];6.84848,[9179-2][17536-2];6.76101,[7464-2][9179-2];6.69951,[9179-2][12687-2];6.69318,[9179-2][10141-2];6.4375,[467-2][9179-2];6.43478,[9179-2][16642-2];6.4,[9179-2][17206-2];6.39683,[9179-2][11530-2];6.33333,[9179-2][14541-2];6.29412,[8010-2][9179-2];6.16667,[8136-2][10355-2];6,[9179-2][10254-2];6,[9179-2][10908-2];5.92157,[5679-2][9179-2];5.84615,[3571-2][9179-2];5.66667,[9179-2][14990-2];5.6,[9179-2][15716-2];5.5,[9179-2][12948-2];5.4,[6262-2][9179-2];5.16667,[1414-2][8632-2];5,[534-2][8767-2];5,[1083-2][15665-2];5,[12246-2][19367-2];5,[2790-2][19128-2];5,[3571-2][19096-2];5,[3232-2][16148-2];5,[6867-2][9166-2];5,[8739-2][9179-2];5,[8169-2][13575-2];5,[3571-2][12140-2];5,[6001-2][15604-2];5,[18602-2][18655-2];4.66667,[9179-2][9356-2];4.6,[6794-2][9179-2];4.5,[9179-2][17196-2];4.5,[8877-2][9179-2];4.2,[13848-2][19128-2];4,[8301-2][12123-2];4,[11481-2][12455-2];4,[1444-2][4278-2];4,[409-2][4247-2];4,[3075-2][13402-2];4,[9682-2][16331-2];4,[9110-2][15779-2];4,[2586-2][16484-2];4,[7278-2][17334-2];4,[1308-2][13600-2];4,[8800-2][12128-2];4,[10295-2][18232-2];4,[3593-2][14910-2];4,[266-2][12176-2];4,[552-2][5447-2];4,[11261-2][15907-2];4,[3426-2][12634-2];4,[6724-2][12666-2];4,[7988-2][12373-2];4,[13406-2][19111-2];4,[7429-2][11696-2];4,[6001-2][6262-2];4,[8815-2][15367-2];4,[14410-2][16642-2];4,[5431-2][8767-2];4,[9785-2][12753-2];4,[10548-2][19174-2];4,[8482-2][16779-2];4,[11169-2][16388-2];4,[10249-2][15889-2];4,[2649-2][12687-2];4,[5289-2][12717-2];3.66667,[11219-2][14658-2];3.66667,[11516-2][14410-2];3.6,[517-2][12373-2];3.5,[5287-2][5289-2];3.5
[8801-2][9179-2];15.5,[3750-2][9179-2];14,[9179-2][12761-2];13,[5442-2][9179-2];13,[9179-2][10081-2];12.3333,[9179-2][11421-2];12.25,[3006-2][9179-2];12.1429,[9179-2][16378-2];12,[9179-2][13173-2];10.8,[8351-2][9179-2];10.4167,[9179-2][18259-2];10.375,[7659-2][9179-2];10.2857,[1095-2][4415-2];10,[9179-2][15023-2];10,[6548-2][9179-2];10,[9179-2][12440-2];10,[9179-2][18493-2];9.87059,[3122-2][9179-2];9.77778,[9179-2][17928-2];9.72222,[9179-2][14667-2];9.61644,[9179-2][10364-2];9.48,[9179-2][16402-2];9.32203,[9179-2][19302-2];9.24138,[9179-2][18016-2];9.21951,[9091-2][9179-2];9.19318,[5977-2][9179-2];8.94444,[9179-2][11605-2];8.92806,[9179-2][11269-2];8.92064,[1193-2][9179-2];8.88172,[4149-2][9179-2];8.84337,[9179-2][14762-2];8.84076,[9179-2][15890-2];8.83051,[9179-2][13402-2];8.82353,[9179-2][12343-2];8.73684,[9179-2][9825-2];8.69388,[9179-2][11937-2];8.67347,[9179-2][19061-2];8.66912,[9179-2][10603-2];8.54286,[9179-2][10310-2];8.52,[3060-2][9179-2];8.5,[9179-2][19193-2];8.48,[9179-2][10322-2];8.47761,[1409-2][9179-2];8.43902,[9179-2][11758-2];8.3,[9179-2][17044-2];8.29004,[9179-2][17514-2];8.25,[1284-2][9179-2];8.21951,[2646-2][9179-2];8.21186,[9179-2][16592-2];8.20755,[9179-2][17456-2];8.17857,[9179-2][13883-2];8.15909,[9179-2][18979-2];8.1551,[9179-2][11192-2];8.14545,[9179-2][9228-2];8.14286,[9179-2][19495-2];8.13043,[5856-2][9179-2];8.11765,[4955-2][9179-2];8.1,[9179-2][15834-2];8.09524,[2930-2][9179-2];8.08974,[9179-2][18640-2];8.07843,[7664-2][9179-2];8.07692,[9179-2][18151-2];8.07059,[9179-2][10375-2];8.06723,[9179-2][16791-2];8.06579,[1981-2][9179-2];8.06349,[4173-2][9179-2];8.0597,[9179-2][10181-2];8.032,[2534-2][9179-2];8.02688,[9179-2][16691-2];8.01223,[9179-2][16442-2];7.99571,[9179-2][11105-2];7.99561,[3471-2][9179-2];7.98986,[6239-2][9179-2];7.98131,[9179-2][14032-2];7.96667,[9179-2][14156-2];7.95205,[9179-2][17010-2];7.91667,[9179-2][17345-2];7.89313,[9179-2][12530-2];7.875,[3824-2][9179-2];7.86885,[9179-2][15411-2];7.84314,[9179-2][12792-2];7.83803,[1496-2][9179-2];7.82789,[9179-2][11073-2];7.80233,[2807-2][9179-2];7.8,[736-2][9179-2];7.78667,[9179-2][10115-2];7.78272,[9179-2][12717-2];7.78175,[5708-2][9179-2];7.78125,[8235-2][9179-2];7.77778,[9179-2][13152-2];7.75,[3302-2][9179-2];7.74074,[9179-2][19472-2];7.73519,[9179-2][10856-2];7.72059,[9179-2][15642-2];7.71579,[9089-2][9179-2];7.69512,[6966-2][9179-2];7.68518,[9179-2][12306-2];7.66667,[2812-2][9179-2];7.65902,[9179-2][12621-2];7.65476,[9179-2][16783-2];7.65363,[6372-2][9179-2];7.64341,[9179-2][10169-2];7.64286,[9179-2][13602-2];7.63288,[9179-2][12955-2];7.61794,[7668-2][9179-2];7.58848,[9179-2][16367-2];7.5817,[9179-2][11272-2];7.57143,[5120-2][9179-2];7.56134,[8491-2][9179-2];7.55257,[9179-2][12213-2];7.55172,[3777-2][9179-2];7.54902,[6931-2][9179-2];7.50228,[9179-2][17446-2];7.5,[8918-2][9179-2];7.5,[5081-2][9179-2];7.49481,[4413-2][9179-2];7.47917,[8813-2][9179-2];7.45833,[9179-2][16779-2];7.42857,[9179-2][13945-2];7.4094,[3547-2][9179-2];7.40665,[7077-2][9179-2];7.40053,[930-2][9179-2];7.38462,[9179-2][15405-2];7.36207,[1768-2][9179-2];7.34663,[9179-2][12279-2];7.32841,[7808-2][9179-2];7.3,[6691-2][9179-2];7.29384,[8845-2][9179-2];7.28682,[9179-2][11077-2];7.28495,[74-2][9179-2];7.25676,[8523-2][9179-2];7.25561,[9179-2][17989-2];7.21116,[7912-2][9179-2];7.19048,[3477-2][9179-2];7.11429,[9179-2][11441-2];7.11429,[9179-2][11738-2];7.03846,[3415-2][9179-2];7.03279,[9179-2][15169-2];7.02817,[3009-2][9179-2];7.02,[9179-2][19245-2];7.01942,[10339-2][17234-2];7,[9179-2][18835-2];7,[7623-2][9179-2];7,[9179-2][10355-2];7,[5775-2][14110-2];7,[10548-2][14110-2];7,[9063-2][9179-2];7,[9179-2][10472-2];7,[9179-2][11402-2];6.97576,[2678-2][9179-2];6.95545
