[9179-2][14667-2][14825-2];64.6667,[9179-2][10823-2][10981-2];45.9615,[3528-2][9179-2][19542-2];23,[2201-2][9179-2][14975-2];10,[2-2][4821-2][9179-2];10,[9179-2][14445-2][17992-2];9,[1005-2][9179-2][19542-2];8.5,[9179-2][16783-2][18668-2];8.4,[5203-2][9179-2][19540-2];8,[2049-2][10981-2][11301-2];8,[1084-2][6740-2][14665-2];8,[1847-2][5689-2][9179-2];7,[6042-2][9179-2][10823-2];7,[4425-2][6572-2][9179-2];7,[1084-2][1847-2][4209-2];7,[2201-2][9179-2][15743-2];6.64286,[64-2][9179-2][13532-2];6.5,[3970-2][10981-2][14824-2];6,[385-2][5881-2][12701-2];6,[4462-2][5689-2][7567-2];6,[5314-2][6924-2][14823-2];5.79167,[1386-2][5314-2][14823-2];5.33333,[7244-2][9179-2][10823-2];5.3,[1660-2][7396-2][14825-2];5,[5183-2][11945-2][19056-2];5,[3483-2][8027-2][17992-2];5,[9179-2][13401-2][16783-2];5,[1567-2][12567-2][14824-2];5,[8410-2][9179-2][11116-2];5,[11797-2][12264-2][19582-2];5,[2508-2][8326-2][15743-2];5,[4958-2][9179-2][9924-2];5,[9673-2][14825-2][19056-2];4.50667,[8772-2][10981-2][19051-2];4.13333,[2277-2][2620-2][19568-2];4,[4091-2][11447-2][13745-2];4,[5314-2][8632-2][8954-2];4,[4224-2][9292-2][14499-2];4,[34-2][3483-2][6178-2];4,[1109-2][16846-2][19599-2];4,[8027-2][8954-2][19568-2];4,[3483-2][3970-2][8027-2];4,[2277-2][18349-2][19232-2];4,[9179-2][9673-2][10955-2];4,[8895-2][9179-2][11237-2];4,[2406-2][6924-2][7396-2];4,[13532-2][14667-2][18862-2];4,[1453-2][2260-2][10823-2];4,[3419-2][5314-2][15544-2];4,[4958-2][12206-2][14665-2];4,[2277-2][6559-2][13778-2];4,[1102-2][5684-2][8562-2];4,[2613-2][5314-2][15007-2];4,[20-2][9598-2][10981-2];4,[1102-2][16783-2][19568-2];4,[1005-2][3251-2][6924-2];4,[4635-2][6541-2][9007-2];4,[9577-2][11302-2][14825-2];4,[155-2][6251-2][18668-2];4,[6785-2][13361-2][14272-2];4,[1084-2][19056-2][19129-2];3.66667,[5314-2][6541-2][15484-2];3.6,[12251-2][12264-2][19051-2];3.5,[1109-2][12269-2][16857-2];3.5,[3923-2][8326-2][19542-2];3.5,[1092-2][5314-2][16479-2];3.33333,[2-2][4919-2][16612-2];3.33333,[4919-2][10981-2][19255-2];3.16667,[1278-2][8326-2][19129-2];3,[1925-2][10493-2][19129-2];3,[3675-2][8954-2][12761-2];3,[3675-2][12567-2][12606-2];3,[1415-2][2201-2][19599-2];3,[614-2][5684-2][14823-2];3,[11271-2][13778-2][18921-2];3,[385-2][13532-2][16612-2];3,[1939-2][3528-2][6310-2];3,[6198-2][9577-2][18668-2];3,[1567-2][3238-2][19599-2];3,[2277-2][8683-2][9977-2];3,[1109-2][4831-2][19232-2];3,[2219-2][11301-2][15706-2];3,[3897-2][6785-2][15544-2];3,[1328-2][9179-2][16846-2];3,[1214-2][6286-2][19127-2];3,[1278-2][13745-2][15706-2];3,[10492-2][10881-2][14825-2];3,[2406-2][7787-2][9179-2];3,[1328-2][10567-2][11636-2];3,[10955-2][12116-2][14667-2];3,[155-2][7787-2][10567-2];3,[3923-2][7052-2][19582-2];3,[1092-2][1348-2][1847-2];3,[4724-2][10728-2][19235-2];3,[2260-2][10728-2][18857-2];3,[3953-2][8027-2][8500-2];3,[1084-2][3496-2][8683-2];3,[2602-2][5347-2][14667-2];3,[245-2][1660-2][1855-2];3,[891-2][1084-2][4928-2];3,[1847-2][5689-2][7718-2];3,[6080-2][12709-2][13476-2];3,[3633-2][6718-2][8942-2];3,[3483-2][15007-2][17055-2];3,[10266-2][12264-2][17849-2];3,[8410-2][11945-2][17635-2];3,[2-2][8772-2][11247-2];3,[6500-2][8154-2][11209-2];3,[3641-2][8154-2][8954-2];3,[583-2][7567-2][15984-2];3,[3750-2][7707-2][12701-2];3,[2613-2][15984-2][17546-2];3,[1109-2][6828-2][12632-2];3,[2602-2][10617-2][18985-2];3,[5203-2][10851-2][11209-2];3,[1005-2][9179-2][15511-2];3,[2049-2][7654-2][12251-2];3,[2756-2][3818-2][17635-2];3,[3805-2][6785-2][8778-2];3,[8749-2][11945-2][17849-2];3,[1109-2][1939-2][8410-2];3,[2213-2][2602-2][14567-2];3,[3750-2][14507-2][19056-2];3,[2561-2][10981-2][19044-2];3,[10823-2][15743-2][18857-2];3,[1328-2][3923-2][13361-2];3,[885-2][3953-2][5314-2];3,[3994-2][7707-2][9179-2];3,[8544-2][9179-2][11247-2];3,[1084-2][14675-2][18349-2];3,[10981-2][14507-2][18349-2];3,[1109-2][3788-2][16441-2];3,[4724-2][18327-2][18583-2];3,[2154-2][6220-2][11465-2];3,[1109-2][1283-2][3641-2];3,[8772-2][10567-2][11247-2];3,[3994-2][4648-2][10567-2];3,[10267-2][19056-2][19239-2];3,[3923-2][7355-2][8683-2];3,[13046-2][13778-2][18921-2];3,[4958-2][12817-2][16846-2];3,[2219-2][6766-2][14639-2];3,[3910-2][4831-2][7355-2];3,[8326-2][14499-2][16783-2];2.75,[2049-2][14825-2][15510-2];2.75,[1092-2][10761-2][18327-2];2.75,[1005-2][8505-2][8954-2];2.75,[8326-2][15544-2][17518-2];2.66667,[14824-2][16194-2][19054-2];2.625,[2049-2][14305-2][14825-2];2.61538
[9179-2][14667-2][14825-2];64.6667,[9179-2][10823-2][10981-2];45.9615,[4425-2][9179-2][10981-2];31.5,[9179-2][12804-2][14825-2];27.5,[3528-2][9179-2][19542-2];23,[9179-2][10937-2][10981-2];18,[9179-2][10823-2][19238-2];13,[1726-2][9179-2][18668-2];11.3333,[2201-2][9179-2][14975-2];10,[2-2][4821-2][9179-2];10,[1847-2][5658-2][9179-2];10,[9179-2][14445-2][17992-2];9,[891-2][10981-2][14445-2];9,[9179-2][14667-2][15484-2];9,[1005-2][9179-2][19542-2];8.5,[9179-2][16783-2][18668-2];8.4,[3923-2][9179-2][10823-2];8.14286,[2049-2][10981-2][11301-2];8,[1084-2][6740-2][14665-2];8,[9179-2][11797-2][16225-2];8,[5203-2][9179-2][19540-2];8,[5314-2][10981-2][19255-2];7.5,[2219-2][6572-2][9179-2];7.2,[5314-2][14825-2][16225-2];7,[2201-2][9179-2][19114-2];7,[1084-2][1847-2][4209-2];7,[4425-2][6572-2][9179-2];7,[64-2][9179-2][9924-2];7,[6042-2][9179-2][10823-2];7,[1847-2][5689-2][9179-2];7,[2201-2][9179-2][15743-2];6.64286,[9179-2][10823-2][13361-2];6.64286,[5684-2][8154-2][14823-2];6.5,[64-2][9179-2][13532-2];6.5,[6310-2][9179-2][10755-2];6.11111,[3805-2][6572-2][9179-2];6,[385-2][5881-2][12701-2];6,[3970-2][10981-2][14824-2];6,[4462-2][5689-2][7567-2];6,[4397-2][10981-2][19508-2];6,[5314-2][6924-2][14823-2];5.79167,[1386-2][5314-2][14823-2];5.33333,[64-2][1278-2][9179-2];5.33333,[7244-2][9179-2][10823-2];5.3,[1660-2][7396-2][14825-2];5,[4958-2][9179-2][9924-2];5,[5183-2][11945-2][19056-2];5,[64-2][9179-2][17595-2];5,[11797-2][12264-2][19582-2];5,[2201-2][3994-2][16171-2];5,[1102-2][11006-2][16225-2];5,[9179-2][13401-2][16783-2];5,[8410-2][9179-2][11116-2];5,[3483-2][8027-2][17992-2];5,[2508-2][8326-2][15743-2];5,[1567-2][12567-2][14824-2];5,[7244-2][9179-2][13405-2];5,[8410-2][16783-2][19235-2];5,[169-2][9292-2][16968-2];5,[8410-2][10981-2][14823-2];4.56667,[9673-2][14825-2][19056-2];4.50667,[8772-2][10981-2][19051-2];4.13333,[9179-2][9673-2][15861-2];4,[2277-2][18349-2][19232-2];4,[4224-2][9292-2][14499-2];4,[1005-2][8749-2][12606-2];4,[1453-2][2260-2][10823-2];4,[6310-2][10851-2][14445-2];4,[5442-2][8954-2][10823-2];4,[1005-2][3251-2][6924-2];4,[3483-2][3970-2][8027-2];4,[6572-2][12910-2][14824-2];4,[2277-2][2620-2][19568-2];4,[2049-2][12701-2][16612-2];4,[34-2][3483-2][6178-2];4,[2613-2][5314-2][15007-2];4,[8027-2][8954-2][19568-2];4,[4091-2][11447-2][13745-2];4,[4724-2][16783-2][19114-2];4,[1726-2][12264-2][16895-2];4,[64-2][7052-2][9577-2];4,[6785-2][13361-2][14272-2];4,[13532-2][14667-2][18862-2];4,[9179-2][9673-2][10955-2];4,[3633-2][6220-2][13171-2];4,[4958-2][12206-2][14665-2];4,[1109-2][16846-2][19599-2];4,[8895-2][9179-2][11237-2];4,[2406-2][6924-2][7396-2];4,[1102-2][5684-2][8562-2];4,[20-2][9598-2][10981-2];4,[1102-2][16783-2][19568-2];4,[4635-2][6541-2][9007-2];4,[9577-2][11302-2][14825-2];4,[155-2][6251-2][18668-2];4,[3419-2][5314-2][15544-2];4,[5314-2][8632-2][8954-2];4,[2277-2][6559-2][13778-2];4,[1084-2][19056-2][19129-2];3.66667,[5314-2][6541-2][15484-2];3.6,[155-2][12855-2][14823-2];3.5,[12251-2][12264-2][19051-2];3.5,[1109-2][12269-2][16857-2];3.5,[3923-2][8326-2][19542-2];3.5,[3805-2][9007-2][15142-2];3.5,[1092-2][5314-2][16479-2];3.33333,[2-2][4919-2][16612-2];3.33333,[4919-2][10981-2][19255-2];3.16667,[245-2][1660-2][1855-2];3,[614-2][5684-2][14823-2];3,[891-2][1084-2][4928-2];3,[3750-2][7707-2][12701-2];3,[6500-2][8154-2][11209-2];3,[1726-2][12567-2][13796-2];3,[2561-2][10981-2][19044-2];3,[1102-2][8562-2][10617-2];3,[155-2][16573-2][16882-2];3,[2613-2][15984-2][17546-2];3,[10955-2][12116-2][14667-2];3,[6718-2][12804-2][13745-2];3,[1415-2][2201-2][19599-2];3,[2756-2][4091-2][6500-2];3,[3675-2][8954-2][12761-2];3,[6500-2][8772-2][13361-2];3,[1109-2][1939-2][8410-2];3,[3910-2][4831-2][7355-2];3,[3483-2][15007-2][17055-2];3,[2154-2][12517-2][14825-2];3,[10981-2][14507-2][18349-2];3,[8544-2][9179-2][11247-2];3,[1925-2][10493-2][19129-2];3,[8825-2][9179-2][10823-2];3,[7396-2][13405-2][18327-2];3,[1278-2][8326-2][19129-2];3,[3675-2][12567-2][12606-2];3,[64-2][10761-2][17492-2];3,[9039-2][11945-2][14667-2];3,[1328-2][10567-2][11636-2];3,[3528-2][9179-2][15448-2];3,[1939-2][3528-2][6310-2];3,[3528-2][10796-2][14667-2];3,[3053-2][4091-2][9179-2];3,[1855-2][11797-2][17992-2];3,[1847-2][5689-2][7718-2];3,[3994-2][4648-2][10567-2];3,[4724-2][10728-2][19235-2];3,[2892-2][8326-2][15743-2];3,[1005-2][6286-2][13452-2];3,[1109-2][3788-2][16441-2];3,[2154-2][6220-2][11465-2];3
[9179-2][14667-2][14825-2];64.6667,[7992-2][9179-2][10981-2];60,[9179-2][10823-2][10981-2];45.9615,[3682-2][9179-2][10981-2];35,[9179-2][10981-2][16783-2];33.9524,[4425-2][9179-2][10981-2];31.5,[9179-2][12804-2][14825-2];27.5,[3528-2][9179-2][19542-2];23,[9179-2][13476-2][14825-2];23,[9179-2][12632-2][14825-2];22.8333,[9179-2][10823-2][18862-2];21.5,[9179-2][13745-2][14825-2];19.5417,[9179-2][10937-2][10981-2];18,[2219-2][6924-2][9179-2];17.25,[9179-2][12251-2][14667-2];17,[2602-2][4821-2][9179-2];17,[9179-2][13799-2][15961-2];14.3333,[9179-2][10823-2][18668-2];13.8,[9179-2][10823-2][19232-2];13,[9179-2][10823-2][19238-2];13,[3855-2][9179-2][14825-2];12,[1348-2][9179-2][10981-2];12,[9179-2][14667-2][16895-2];12,[9179-2][14445-2][15544-2];12,[1726-2][9179-2][18668-2];11.3333,[6286-2][8027-2][16783-2];11,[1092-2][5314-2][14825-2];10.6364,[2201-2][9179-2][14975-2];10,[2-2][4821-2][9179-2];10,[9179-2][15484-2][18349-2];10,[1847-2][5658-2][9179-2];10,[9179-2][12709-2][14825-2];9.66667,[3528-2][6766-2][9179-2];9.33333,[9179-2][14445-2][17992-2];9,[891-2][10981-2][14445-2];9,[3528-2][9179-2][11247-2];9,[9179-2][14667-2][15484-2];9,[9179-2][10823-2][14667-2];8.69231,[64-2][6949-2][9179-2];8.5,[1005-2][9179-2][19542-2];8.5,[9179-2][16783-2][18668-2];8.4,[64-2][9179-2][10823-2];8.36,[5314-2][10981-2][19127-2];8.22222,[3923-2][9179-2][10823-2];8.14286,[1084-2][6740-2][14665-2];8,[2049-2][10981-2][11301-2];8,[5203-2][9179-2][19540-2];8,[9179-2][9292-2][14499-2];8,[6766-2][10981-2][19044-2];8,[2201-2][7616-2][9179-2];8,[9179-2][11797-2][16225-2];8,[9179-2][14667-2][16783-2];7.55556,[5314-2][10981-2][19255-2];7.5,[9179-2][10823-2][15484-2];7.33333,[2219-2][6572-2][9179-2];7.2,[4425-2][6572-2][9179-2];7,[64-2][9179-2][9924-2];7,[6042-2][9179-2][10823-2];7,[3243-2][9179-2][14445-2];7,[2201-2][9179-2][19114-2];7,[1084-2][1847-2][4209-2];7,[5866-2][10823-2][10981-2];7,[5314-2][14825-2][16225-2];7,[1847-2][5689-2][9179-2];7,[1092-2][2620-2][9179-2];6.8,[2201-2][9179-2][15743-2];6.64286,[9179-2][10823-2][13361-2];6.64286,[6310-2][7260-2][9179-2];6.56,[5684-2][8154-2][14823-2];6.5,[64-2][9179-2][13532-2];6.5,[9179-2][10728-2][14667-2];6.38889,[6310-2][9179-2][10755-2];6.11111,[155-2][2201-2][9179-2];6.07143,[2049-2][14825-2][15771-2];6,[1005-2][9179-2][17489-2];6,[4462-2][5689-2][7567-2];6,[9179-2][14667-2][17723-2];6,[3818-2][12269-2][19056-2];6,[3805-2][6572-2][9179-2];6,[4397-2][10981-2][19508-2];6,[9179-2][13778-2][16783-2];6,[9179-2][10823-2][15443-2];6,[9179-2][10955-2][11006-2];6,[3970-2][10981-2][14824-2];6,[385-2][5881-2][12701-2];6,[5314-2][6924-2][14823-2];5.79167,[12567-2][14825-2][19044-2];5.6,[1386-2][5314-2][14823-2];5.33333,[64-2][1278-2][9179-2];5.33333,[2219-2][9179-2][14665-2];5.33333,[7244-2][9179-2][10823-2];5.3,[2508-2][8326-2][15743-2];5,[1567-2][12567-2][14824-2];5,[3483-2][8027-2][17992-2];5,[11797-2][12264-2][19582-2];5,[9179-2][11945-2][18583-2];5,[1660-2][7396-2][14825-2];5,[7244-2][9179-2][13405-2];5,[9673-2][13791-2][14823-2];5,[9179-2][13401-2][16783-2];5,[8410-2][16783-2][19235-2];5,[6199-2][19056-2][19542-2];5,[1005-2][6251-2][8954-2];5,[169-2][9292-2][16968-2];5,[64-2][9179-2][17595-2];5,[1660-2][9179-2][12436-2];5,[8410-2][9179-2][11116-2];5,[9179-2][10823-2][19112-2];5,[11271-2][13778-2][16585-2];5,[4958-2][9179-2][9924-2];5,[2201-2][3994-2][16171-2];5,[5183-2][11945-2][19056-2];5,[9179-2][12264-2][14667-2];5,[1102-2][11006-2][16225-2];5,[1214-2][5314-2][14823-2];4.9375,[7052-2][10981-2][14823-2];4.75,[8410-2][10981-2][14823-2];4.56667,[9673-2][14825-2][19056-2];4.50667,[6766-2][9179-2][10761-2];4.5,[3994-2][10981-2][18349-2];4.5,[8772-2][10981-2][19051-2];4.13333,[5314-2][8027-2][19051-2];4.12,[1005-2][3251-2][6924-2];4,[3483-2][3970-2][8027-2];4,[5442-2][8954-2][10823-2];4,[3910-2][8954-2][19568-2];4,[6310-2][10851-2][14445-2];4,[6949-2][19056-2][19542-2];4,[4224-2][9292-2][14499-2];4,[1453-2][2260-2][10823-2];4,[1102-2][5684-2][8562-2];4,[1005-2][8749-2][12606-2];4,[4958-2][12206-2][14665-2];4,[9179-2][9697-2][14667-2];4,[9179-2][10823-2][10932-2];4,[6572-2][12910-2][14824-2];4,[34-2][3483-2][6178-2];4,[9179-2][11945-2][12804-2];4,[8895-2][9179-2][11237-2];4,[2277-2][18349-2][19232-2];4,[1109-2][6042-2][19599-2];4,[4462-2][6178-2][7567-2];4,[9179-2][9673-2][15861-2];4,[3633-2][13579-2][19599-2];4,[3528-2][9179-2][19083-2];4,[20-2][9598-2][10981-2];4,[2613-2][5314-2][15007-2];4,[1102-2][16783-2][19568-2];4,[4635-2][6541-2][9007-2];4,[13532-2][14667-2][18862-2];4
[5314-2][9179-2][14825-2];312.25,[9179-2][10981-2][14825-2];308.667,[9179-2][10981-2][18668-2];81.2,[9179-2][10981-2][16882-2];77,[9179-2][14667-2][14825-2];64.6667,[7992-2][9179-2][10981-2];60,[9179-2][10981-2][12264-2];60,[9179-2][10981-2][17849-2];55,[9179-2][10981-2][14667-2];55,[9179-2][9379-2][10981-2];54.6923,[9179-2][10981-2][12804-2];54,[2602-2][9179-2][10981-2];51.2414,[3301-2][9179-2][14825-2];49,[9179-2][11480-2][14825-2];46,[9179-2][10823-2][10981-2];45.9615,[9179-2][10981-2][12817-2];44,[9179-2][10567-2][10981-2];40.8,[9179-2][14667-2][19056-2];39.7778,[6559-2][9179-2][14825-2];38,[9179-2][10981-2][15544-2];37.3333,[6220-2][9179-2][14825-2];37.3,[2-2][9179-2][10981-2];36.48,[9179-2][10823-2][14825-2];35.7647,[3682-2][9179-2][10981-2];35,[9179-2][9535-2][14825-2];35,[5658-2][9179-2][14825-2];35,[9179-2][10981-2][16783-2];33.9524,[9179-2][14667-2][14823-2];33.1111,[4919-2][9179-2][19056-2];31.8,[4425-2][9179-2][10981-2];31.5,[9179-2][9598-2][14825-2];30.1,[6766-2][9179-2][16783-2];29,[9179-2][14445-2][14823-2];28.3333,[9179-2][12804-2][14825-2];27.5,[5684-2][9179-2][14825-2];24.6,[5594-2][9179-2][10823-2];24,[4397-2][9179-2][19056-2];23.8667,[9179-2][11797-2][14823-2];23.381,[9179-2][10823-2][12264-2];23,[3528-2][9179-2][19542-2];23,[9179-2][13476-2][14825-2];23,[9179-2][13475-2][14825-2];23,[9179-2][12632-2][14825-2];22.8333,[9179-2][10823-2][18862-2];21.5,[9179-2][10823-2][13171-2];21,[9179-2][10823-2][14824-2];19.8889,[9179-2][13745-2][14825-2];19.5417,[2013-2][9179-2][14825-2];19,[8801-2][9179-2][14825-2];19,[9179-2][10937-2][10981-2];18,[9179-2][10937-2][19056-2];17.5,[2219-2][6924-2][9179-2];17.25,[2602-2][4821-2][9179-2];17,[9179-2][12251-2][14667-2];17,[6541-2][9179-2][15484-2];17,[1925-2][9179-2][14667-2];16,[1109-2][9179-2][16846-2];15.5,[9179-2][14667-2][18668-2];15.3333,[4378-2][9179-2][14825-2];15,[3528-2][9179-2][12264-2];15,[9179-2][10823-2][17635-2];14.5,[9179-2][13799-2][15961-2];14.3333,[9179-2][10823-2][18668-2];13.8,[9179-2][14825-2][18602-2];13,[9179-2][10823-2][19238-2];13,[4919-2][5631-2][9179-2];13,[9179-2][10823-2][19232-2];13,[9179-2][10823-2][17992-2];12.5,[5314-2][7355-2][10981-2];12.32,[1939-2][9179-2][14825-2];12,[9179-2][10225-2][12701-2];12,[9179-2][14667-2][16895-2];12,[9179-2][10823-2][14975-2];12,[9179-2][14667-2][19582-2];12,[3853-2][9179-2][10981-2];12,[8410-2][9179-2][9577-2];12,[3855-2][9179-2][14825-2];12,[1348-2][9179-2][10981-2];12,[9179-2][14445-2][15544-2];12,[3528-2][9179-2][12817-2];11.5,[9179-2][10567-2][14824-2];11.4286,[1726-2][9179-2][18668-2];11.3333,[5234-2][9179-2][10981-2];11,[7703-2][9179-2][10728-2];11,[6286-2][8027-2][16783-2];11,[8772-2][9179-2][9292-2];11,[9179-2][12263-2][14825-2];11,[8161-2][8895-2][9179-2];11,[5314-2][6541-2][10981-2];10.6543,[1092-2][5314-2][14825-2];10.6364,[9179-2][10944-2][14667-2];10.5,[9039-2][14825-2][19056-2];10.5,[9179-2][10823-2][10944-2];10.1667,[1109-2][9179-2][9379-2];10.125,[2201-2][9179-2][14975-2];10,[3618-2][5314-2][10981-2];10,[2-2][4821-2][9179-2];10,[9179-2][15484-2][18349-2];10,[1847-2][5658-2][9179-2];10,[2-2][4648-2][9179-2];10,[9179-2][12701-2][14667-2];9.92308,[9179-2][12709-2][14825-2];9.66667,[3528-2][6766-2][9179-2];9.33333,[9179-2][14667-2][15484-2];9,[3818-2][9179-2][14667-2];9,[9179-2][9535-2][11797-2];9,[9179-2][10823-2][13122-2];9,[5314-2][8683-2][14823-2];9,[1109-2][6042-2][9179-2];9,[9179-2][14445-2][17992-2];9,[891-2][10981-2][14445-2];9,[3528-2][9179-2][11247-2];9,[2277-2][9179-2][10823-2];8.85185,[9179-2][10823-2][14667-2];8.69231,[7567-2][9179-2][10823-2];8.65152,[1005-2][9179-2][19542-2];8.5,[64-2][6949-2][9179-2];8.5,[9179-2][16783-2][18668-2];8.4,[64-2][9179-2][10823-2];8.36,[5314-2][10981-2][19127-2];8.22222,[3923-2][9179-2][10823-2];8.14286,[9179-2][11797-2][16225-2];8,[6766-2][10981-2][19044-2];8,[9179-2][9292-2][14499-2];8,[9179-2][9673-2][18583-2];8,[5203-2][9179-2][19540-2];8,[2049-2][10981-2][11301-2];8,[1084-2][6740-2][14665-2];8,[9179-2][10492-2][14667-2];8,[4425-2][9179-2][14667-2];8,[34-2][10755-2][14667-2];8,[2201-2][7616-2][9179-2];8,[1278-2][9179-2][16968-2];7.66667,[9179-2][14667-2][16783-2];7.55556,[5314-2][10981-2][19255-2];7.5,[3301-2][7260-2][9179-2];7.5,[9179-2][10823-2][15510-2];7.5,[9179-2][10823-2][15484-2];7.33333,[3281-2][9179-2][10823-2];7.29412,[5314-2][14106-2][14825-2];7.25,[2219-2][6572-2][9179-2];7.2,[1847-2][5689-2][9179-2];7,[5314-2][14825-2][16225-2];7,[4425-2][6572-2][9179-2];7,[64-2][9179-2][9924-2];7,[5866-2][10823-2][10981-2];7,[1084-2][1847-2][4209-2];7,[2201-2][9179-2][19114-2];7,[9179-2][10823-2][12606-2];7,[10823-2][10981-2][19112-2];7
