[5314-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2][19056-2];291,[2602-2][5314-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];159,[5314-2][9179-2][10728-2][14823-2][14825-2][19051-2][19054-2][19056-2];144,[5314-2][7567-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];138,[2602-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2][19056-2];130,[2602-2][5314-2][9179-2][14823-2][14824-2][14825-2][19054-2][19056-2];125,[5314-2][7567-2][9179-2][10981-2][14823-2][19051-2][19054-2][19056-2];98,[5314-2][7567-2][9179-2][10981-2][14823-2][14825-2][19051-2][19056-2];92,[2219-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2][19056-2];91,[64-2][5314-2][9179-2][10981-2][14823-2][14825-2][19051-2][19054-2];86,[2602-2][5314-2][10981-2][14824-2][14825-2][19051-2][19054-2][19056-2];73,[2602-2][5314-2][9179-2][10981-2][14823-2][14824-2][14825-2][19054-2];71,[5314-2][7567-2][9179-2][14823-2][14824-2][19051-2][19054-2][19056-2];69,[2219-2][5314-2][9179-2][10981-2][14823-2][14824-2][14825-2][19054-2];65,[2602-2][5314-2][10823-2][10981-2][14825-2][19051-2][19054-2][19056-2];64,[7567-2][9179-2][10981-2][14825-2][15961-2][19051-2][19054-2][19056-2];63,[7567-2][9179-2][10728-2][10981-2][14823-2][14825-2][19054-2][19056-2];62,[2219-2][7567-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];61,[5314-2][9179-2][10823-2][10981-2][14823-2][14824-2][14825-2][19054-2];58,[64-2][5314-2][10981-2][14823-2][14824-2][19051-2][19054-2][19056-2];58,[5314-2][9179-2][10823-2][10981-2][14823-2][14824-2][19054-2][19056-2];58,[64-2][5314-2][9179-2][10981-2][14823-2][14824-2][14825-2][19056-2];58,[2219-2][5314-2][7567-2][10981-2][14823-2][14825-2][19054-2][19056-2];57,[2602-2][9179-2][10823-2][10981-2][14825-2][19051-2][19054-2][19056-2];55,[64-2][2602-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];53,[64-2][2219-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];53,[2-2][2602-2][5314-2][10981-2][14823-2][14825-2][19054-2][19056-2];53,[2-2][5314-2][9179-2][14824-2][14825-2][19051-2][19054-2][19056-2];52,[2219-2][7567-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];52,[5314-2][9179-2][10728-2][14823-2][14824-2][14825-2][19051-2][19056-2];51,[9179-2][10823-2][10981-2][14823-2][14824-2][14825-2][19051-2][19054-2];51,[2219-2][5314-2][10981-2][14823-2][14824-2][14825-2][19051-2][19056-2];50,[2-2][5314-2][10981-2][14823-2][14824-2][14825-2][19051-2][19054-2];50,[2602-2][5314-2][9179-2][10981-2][14823-2][14825-2][15961-2][19054-2];49,[64-2][9179-2][10823-2][10981-2][14823-2][14825-2][19054-2][19056-2];49,[9179-2][10823-2][10981-2][14824-2][14825-2][19051-2][19054-2][19056-2];48,[7567-2][9179-2][10981-2][14823-2][14825-2][15961-2][19051-2][19054-2];48,[2-2][2602-2][5314-2][9179-2][10981-2][14825-2][19054-2][19056-2];47,[2602-2][9179-2][10823-2][14823-2][14824-2][14825-2][19054-2][19056-2];47,[64-2][2219-2][5314-2][9179-2][10981-2][14825-2][19054-2][19056-2];46,[2-2][5314-2][9179-2][10981-2][14823-2][14824-2][19054-2][19056-2];45,[2-2][5314-2][9179-2][10981-2][14823-2][14824-2][14825-2][19056-2];45,[2219-2][7567-2][9179-2][14823-2][14824-2][14825-2][19054-2][19056-2];45,[64-2][9179-2][10728-2][14823-2][14825-2][19051-2][19054-2][19056-2];45,[5314-2][7567-2][10981-2][14823-2][15961-2][19051-2][19054-2][19056-2];45,[5314-2][7260-2][9179-2][10981-2][14824-2][14825-2][19054-2][19056-2];43,[5314-2][7260-2][9179-2][10981-2][14823-2][14824-2][14825-2][19054-2];43,[5314-2][9179-2][10823-2][14825-2][15961-2][19051-2][19054-2][19056-2];43,[2219-2][5314-2][10823-2][10981-2][14823-2][14825-2][19054-2][19056-2];43,[2219-2][2602-2][5314-2][10981-2][14823-2][14825-2][19051-2][19054-2];42,[64-2][5314-2][9179-2][10728-2][10981-2][19051-2][19054-2][19056-2];42,[5314-2][7567-2][10728-2][10981-2][14823-2][14825-2][19051-2][19056-2];41,[64-2][5314-2][9179-2][10823-2][10981-2][19051-2][19054-2][19056-2];39,[2602-2][5314-2][10728-2][10981-2][14823-2][14825-2][19051-2][19054-2];39,[2602-2][5314-2][7260-2][10981-2][14823-2][14825-2][19054-2][19056-2];39,[2602-2][5314-2][9179-2][10981-2][14824-2][14825-2][19051-2][19054-2];39,[5314-2][7260-2][9179-2][10728-2][14823-2][14825-2][19054-2][19056-2];39,[2602-2][5314-2][9179-2][10981-2][14824-2][14825-2][19051-2][19056-2];38,[2219-2][7260-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];38,[2219-2][5314-2][10981-2][11209-2][14823-2][14825-2][19054-2][19056-2];38,[5314-2][7567-2][9179-2][14823-2][14824-2][14825-2][15961-2][19056-2];37,[7567-2][9179-2][10728-2][10981-2][14823-2][14825-2][19051-2][19054-2];37,[5314-2][7260-2][9179-2][10981-2][14823-2][14825-2][15961-2][19056-2];37,[5314-2][7567-2][9179-2][10981-2][14823-2][14824-2][19051-2][19056-2];36,[7567-2][9179-2][10728-2][10981-2][14823-2][14825-2][19051-2][19056-2];36,[2219-2][2602-2][5314-2][9179-2][10981-2][14825-2][19051-2][19056-2];36,[5314-2][7260-2][10823-2][10981-2][14823-2][14825-2][19054-2][19056-2];35,[5314-2][9179-2][10823-2][10981-2][14823-2][14825-2][15961-2][19054-2];35,[2-2][2219-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];35,[2-2][2602-2][5314-2][10981-2][14823-2][14825-2][19051-2][19054-2];35,[2219-2][2602-2][5314-2][14823-2][14825-2][19051-2][19054-2][19056-2];34.5,[5314-2][7567-2][9179-2][10728-2][14823-2][14825-2][19051-2][19056-2];34,[64-2][5314-2][9179-2][10981-2][14823-2][14825-2][15961-2][19054-2];34,[64-2][5314-2][7260-2][10981-2][14823-2][14825-2][19054-2][19056-2];34,[2602-2][5314-2][7567-2][10981-2][14823-2][14825-2][19051-2][19056-2];34,[2219-2][7260-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];34,[2-2][7567-2][9179-2][10981-2][14823-2][19051-2][19054-2][19056-2];34,[5314-2][7567-2][9179-2][10981-2][14824-2][14825-2][19051-2][19056-2];34,[2-2][5314-2][7567-2][9179-2][10981-2][14825-2][19054-2][19056-2];33,[5314-2][9179-2][10728-2][11209-2][14823-2][14825-2][19054-2][19056-2];33,[64-2][5314-2][7567-2][9179-2][10981-2][14823-2][19054-2][19056-2];33,[9179-2][10728-2][10981-2][11209-2][14825-2][19051-2][19054-2][19056-2];33,[2602-2][10823-2][10981-2][14823-2][14825-2][19051-2][19054-2][19056-2];32.5,[2-2][5314-2][9179-2][10981-2][14825-2][15961-2][19054-2][19056-2];32,[2219-2][2602-2][9179-2][10823-2][14823-2][14825-2][19054-2][19056-2];32,[2602-2][5314-2][9179-2][10823-2][10981-2][14823-2][14824-2][14825-2];32,[5314-2][9179-2][10728-2][14823-2][14825-2][15961-2][19051-2][19054-2];32,[2602-2][5314-2][7260-2][9179-2][10981-2][19051-2][19054-2][19056-2];32,[2602-2][7260-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];32,[5314-2][9179-2][10728-2][10823-2][14825-2][19051-2][19054-2][19056-2];32,[9179-2][10823-2][10981-2][14823-2][14825-2][15961-2][19051-2][19056-2];31,[2602-2][10823-2][10981-2][14823-2][14824-2][14825-2][19051-2][19054-2];31,[5314-2][9179-2][10728-2][14823-2][14825-2][15961-2][19051-2][19056-2];31,[2219-2][7567-2][9179-2][10981-2][14823-2][14825-2][19051-2][19054-2];31,[5314-2][9179-2][10823-2][10981-2][14823-2][14824-2][19051-2][19054-2];31,[2-2][2219-2][5314-2][10981-2][14823-2][14825-2][19054-2][19056-2];31,[2602-2][5314-2][9179-2][10981-2][14825-2][15961-2][19051-2][19056-2];31,[64-2][5314-2][10728-2][10981-2][14823-2][14825-2][19051-2][19054-2];31,[2219-2][9179-2][10728-2][10981-2][14823-2][14825-2][19051-2][19054-2];30,[64-2][2602-2][5314-2][10981-2][14823-2][14824-2][14825-2][19056-2];30,[64-2][9179-2][10728-2][10981-2][14823-2][14825-2][19051-2][19054-2];30,[5314-2][7567-2][14823-2][14824-2][15961-2][19051-2][19054-2][19056-2];30,[2-2][2219-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];30,[2602-2][7567-2][9179-2][10981-2][14823-2][14824-2][14825-2][19056-2];30,[10728-2][10981-2][14823-2][14824-2][14825-2][15961-2][19051-2][19056-2];29,[7567-2][9179-2][11209-2][14823-2][14824-2][14825-2][19054-2][19056-2];29,[2219-2][7260-2][7567-2][9179-2][14823-2][14825-2][19054-2][19056-2];29,[64-2][5314-2][7567-2][10981-2][14823-2][14825-2][19054-2][19056-2];29,[2219-2][9179-2][10728-2][10981-2][14823-2][14825-2][19051-2][19056-2];29,[64-2][5314-2][9179-2][10981-2][14823-2][14824-2][19051-2][19054-2];29,[5314-2][7260-2][10981-2][14823-2][14825-2][15961-2][19051-2][19054-2];29,[7567-2][9179-2][10728-2][10981-2][14823-2][14824-2][19054-2][19056-2];29,[2-2][5314-2][7567-2][9179-2][14823-2][14824-2][14825-2][19054-2];29,[2219-2][2602-2][5314-2][14823-2][14824-2][14825-2][19051-2][19054-2];29,[7567-2][9179-2][14823-2][14824-2][14825-2][15961-2][19051-2][19056-2];29,[2602-2][9179-2][10981-2][14823-2][14824-2][14825-2][15961-2][19056-2];28,[2-2][2602-2][9179-2][10981-2][14823-2][19051-2][19054-2][19056-2];28,[2219-2][5314-2][7260-2][10981-2][14823-2][14825-2][19054-2][19056-2];28,[7260-2][9179-2][12701-2][14823-2][14824-2][14825-2][19054-2][19056-2];28,[2-2][2602-2][9179-2][10981-2][14823-2][14825-2][19051-2][19056-2];28,[9179-2][10823-2][10981-2][14823-2][14824-2][14825-2][15961-2][19056-2];28,[2602-2][8954-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];28,[2602-2][9179-2][10823-2][14823-2][14824-2][19051-2][19054-2][19056-2];27,[2602-2][5314-2][8954-2][10981-2][14825-2][19051-2][19054-2][19056-2];27,[64-2][5314-2][9179-2][10981-2][14824-2][14825-2][19051-2][19056-2];27,[2602-2][7567-2][9179-2][10728-2][14825-2][19051-2][19054-2][19056-2];27,[2-2][5314-2][7567-2][9179-2][10981-2][14823-2][14825-2][19054-2];27,[2-2][5314-2][7567-2][9179-2][14823-2][14824-2][14825-2][19056-2];27,[5314-2][7567-2][9179-2][10981-2][11209-2][14823-2][19054-2][19056-2];27,[64-2][2602-2][5314-2][10981-2][14823-2][14824-2][19054-2][19056-2];27,[2602-2][9179-2][14823-2][14824-2][14825-2][15961-2][19051-2][19056-2];27,[2219-2][7567-2][9179-2][10981-2][14823-2][14824-2][19054-2][19056-2];27,[2219-2][5314-2][8954-2][14823-2][14824-2][14825-2][19054-2][19056-2];27,[2219-2][5314-2][9179-2][10728-2][10981-2][14823-2][14824-2][14825-2];27,[2-2][7567-2][9179-2][14823-2][14824-2][19051-2][19054-2][19056-2];27,[5314-2][7567-2][9179-2][10981-2][11209-2][14823-2][14825-2][19054-2];27,[5314-2][9179-2][10823-2][10981-2][14824-2][14825-2][19051-2][19056-2];27,[2602-2][5314-2][10981-2][11209-2][14823-2][14825-2][19051-2][19054-2];26,[2219-2][2602-2][10823-2][10981-2][14823-2][14825-2][19054-2][19056-2];26,[2219-2][7260-2][9179-2][14823-2][14824-2][14825-2][19054-2][19056-2];26,[5314-2][7260-2][7567-2][9179-2][10981-2][14823-2][14825-2][19054-2];26,[2-2][5314-2][9179-2][10981-2][14823-2][14825-2][15961-2][19054-2];26,[7260-2][9179-2][10728-2][10981-2][14823-2][19051-2][19054-2][19056-2];26,[2602-2][7567-2][9179-2][14824-2][14825-2][19051-2][19054-2][19056-2];26,[5314-2][7567-2][8954-2][10981-2][14823-2][19051-2][19054-2][19056-2];26,[2602-2][9179-2][10981-2][14823-2][14824-2][15961-2][19054-2][19056-2];26,[2-2][7567-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2];26,[8954-2][9179-2][10981-2][14823-2][14824-2][14825-2][19051-2][19054-2];25,[5314-2][7567-2][8954-2][9179-2][10981-2][14823-2][14825-2][19054-2];25,[5314-2][9179-2][10981-2][11209-2][14825-2][15961-2][19054-2][19056-2];25
[5314-2][9179-2][10981-2][14823-2][14825-2][19051-2][19054-2][19056-2];429,[5314-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2][19056-2];291,[2602-2][5314-2][10981-2][14823-2][14825-2][19051-2][19054-2][19056-2];188,[2602-2][5314-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];187,[2602-2][9179-2][10981-2][14823-2][14825-2][19051-2][19054-2][19056-2];182,[5314-2][7567-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];180,[5314-2][7567-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];174,[2602-2][5314-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];159,[9179-2][10728-2][10981-2][14823-2][14825-2][19051-2][19054-2][19056-2];159,[5314-2][9179-2][10981-2][14823-2][14824-2][14825-2][19051-2][19056-2];157,[5314-2][9179-2][10981-2][14824-2][14825-2][19051-2][19054-2][19056-2];157,[2219-2][5314-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];152,[2219-2][9179-2][10981-2][14823-2][14825-2][19051-2][19054-2][19056-2];151,[2219-2][5314-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];151,[64-2][5314-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];150,[5314-2][9179-2][10728-2][14823-2][14825-2][19051-2][19054-2][19056-2];144,[5314-2][7567-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];138,[5314-2][9179-2][10823-2][10981-2][14823-2][14825-2][19054-2][19056-2];135,[9179-2][10823-2][10981-2][14823-2][14825-2][19051-2][19054-2][19056-2];131,[2602-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2][19056-2];130,[5314-2][9179-2][10981-2][14825-2][15961-2][19051-2][19054-2][19056-2];127,[2602-2][5314-2][9179-2][14823-2][14824-2][14825-2][19054-2][19056-2];125,[2219-2][5314-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];124,[5314-2][9179-2][10728-2][10981-2][14825-2][19051-2][19054-2][19056-2];123,[7567-2][9179-2][10981-2][14823-2][14824-2][14825-2][19054-2][19056-2];121,[5314-2][9179-2][14823-2][14824-2][14825-2][15961-2][19054-2][19056-2];117,[2-2][5314-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];113,[2602-2][5314-2][9179-2][10981-2][14823-2][19051-2][19054-2][19056-2];113,[2602-2][5314-2][9179-2][10981-2][14823-2][14825-2][19051-2][19054-2];112,[64-2][5314-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];112,[2-2][5314-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];110,[2602-2][5314-2][9179-2][10981-2][14823-2][14825-2][19051-2][19056-2];109,[5314-2][9179-2][10823-2][10981-2][14825-2][19051-2][19054-2][19056-2];108,[64-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2][19056-2];104,[5314-2][9179-2][10981-2][11209-2][14823-2][14825-2][19054-2][19056-2];100,[5314-2][10981-2][14823-2][14824-2][14825-2][19051-2][19054-2][19056-2];99.3333,[5314-2][7567-2][9179-2][10981-2][14823-2][19051-2][19054-2][19056-2];98,[5314-2][9179-2][10728-2][14823-2][14824-2][14825-2][19054-2][19056-2];97,[2219-2][5314-2][10981-2][14823-2][14824-2][14825-2][19054-2][19056-2];97,[5314-2][9179-2][10981-2][14823-2][14825-2][15961-2][19051-2][19056-2];96,[5314-2][8954-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];95,[2219-2][5314-2][9179-2][10981-2][14823-2][19051-2][19054-2][19056-2];94,[5314-2][9179-2][10981-2][12701-2][14825-2][19051-2][19054-2][19056-2];94,[5314-2][7567-2][9179-2][10981-2][14823-2][14825-2][19051-2][19056-2];92,[2219-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2][19056-2];91,[5314-2][9179-2][10728-2][10981-2][14823-2][14825-2][19051-2][19054-2];90,[9179-2][10823-2][10981-2][14823-2][14824-2][14825-2][19054-2][19056-2];90,[5314-2][9179-2][10728-2][10981-2][14823-2][14825-2][19051-2][19056-2];89,[5314-2][9179-2][10823-2][14823-2][14824-2][14825-2][19054-2][19056-2];89,[64-2][5314-2][9179-2][10981-2][14823-2][14825-2][19051-2][19054-2];86,[64-2][9179-2][10981-2][14823-2][14824-2][14825-2][19054-2][19056-2];86,[9179-2][10728-2][10981-2][14823-2][14824-2][14825-2][19054-2][19056-2];85,[2602-2][5314-2][7567-2][9179-2][14823-2][14825-2][19054-2][19056-2];81,[2602-2][7567-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];80,[2602-2][5314-2][10981-2][14823-2][14825-2][15961-2][19054-2][19056-2];78,[2602-2][5314-2][10981-2][14823-2][14824-2][14825-2][19051-2][19054-2];77,[5314-2][9179-2][10823-2][10981-2][14823-2][14825-2][19051-2][19056-2];76,[2602-2][7567-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];75,[5314-2][7567-2][9179-2][10981-2][14823-2][14824-2][19054-2][19056-2];74,[2602-2][5314-2][10981-2][14823-2][14824-2][14825-2][19051-2][19056-2];73,[2602-2][5314-2][10981-2][14824-2][14825-2][19051-2][19054-2][19056-2];73,[2602-2][5314-2][7567-2][10981-2][14823-2][14825-2][19054-2][19056-2];73,[2602-2][9179-2][10981-2][14823-2][14824-2][14825-2][19051-2][19054-2];72,[2602-2][9179-2][10981-2][14824-2][14825-2][19051-2][19054-2][19056-2];71,[2602-2][5314-2][9179-2][10981-2][14823-2][14824-2][14825-2][19054-2];71,[7567-2][9179-2][10981-2][14823-2][14824-2][19051-2][19054-2][19056-2];71,[5314-2][7567-2][9179-2][10981-2][14825-2][15961-2][19054-2][19056-2];71,[2602-2][5314-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2];70,[5314-2][7567-2][9179-2][14823-2][14824-2][19051-2][19054-2][19056-2];69,[2602-2][5314-2][7567-2][9179-2][14825-2][19051-2][19054-2][19056-2];69,[2602-2][5314-2][9179-2][14823-2][14824-2][14825-2][19051-2][19056-2];69,[2602-2][5314-2][9179-2][14824-2][14825-2][19051-2][19054-2][19056-2];69,[2602-2][5314-2][9179-2][10981-2][14824-2][14825-2][19054-2][19056-2];67,[2602-2][5314-2][9179-2][10728-2][10981-2][19051-2][19054-2][19056-2];67,[2602-2][5314-2][9179-2][10981-2][14823-2][14824-2][19054-2][19056-2];67,[2219-2][2602-2][5314-2][10981-2][14823-2][14825-2][19054-2][19056-2];66,[5314-2][7567-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2];66,[2602-2][9179-2][10823-2][14823-2][14825-2][19051-2][19054-2][19056-2];66,[2219-2][5314-2][9179-2][10981-2][14823-2][14824-2][14825-2][19054-2];65,[64-2][7567-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];65,[2602-2][5314-2][10823-2][10981-2][14825-2][19051-2][19054-2][19056-2];64,[5314-2][7567-2][9179-2][14824-2][14825-2][19051-2][19054-2][19056-2];64,[7567-2][9179-2][10981-2][14825-2][15961-2][19051-2][19054-2][19056-2];63,[2219-2][5314-2][9179-2][10981-2][14823-2][14824-2][14825-2][19056-2];63,[5314-2][9179-2][10823-2][10981-2][14823-2][14824-2][14825-2][19056-2];62,[2602-2][9179-2][10728-2][14823-2][14825-2][19051-2][19054-2][19056-2];62,[7567-2][9179-2][10728-2][10981-2][14823-2][14825-2][19054-2][19056-2];62,[2219-2][7567-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];61,[2219-2][2602-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];61,[2-2][5314-2][9179-2][10981-2][14823-2][14825-2][19051-2][19056-2];61,[2602-2][9179-2][10728-2][10981-2][14823-2][14825-2][19054-2][19056-2];61,[9179-2][10823-2][10981-2][14823-2][14825-2][15961-2][19054-2][19056-2];59,[7567-2][9179-2][10823-2][14823-2][14825-2][19051-2][19054-2][19056-2];59,[5314-2][9179-2][10728-2][10981-2][14823-2][14824-2][19054-2][19056-2];59,[2602-2][5314-2][9179-2][10981-2][15961-2][19051-2][19054-2][19056-2];59,[2602-2][5314-2][9179-2][10823-2][10981-2][14825-2][19054-2][19056-2];59,[5314-2][9179-2][10728-2][14823-2][14825-2][15961-2][19054-2][19056-2];59,[5314-2][9179-2][10823-2][10981-2][14823-2][14824-2][19054-2][19056-2];58,[5314-2][9179-2][10823-2][10981-2][14823-2][14824-2][14825-2][19054-2];58,[64-2][5314-2][10981-2][14823-2][14824-2][19051-2][19054-2][19056-2];58,[2602-2][5314-2][10981-2][14825-2][15961-2][19051-2][19054-2][19056-2];58,[64-2][9179-2][10981-2][14823-2][14825-2][15961-2][19054-2][19056-2];58,[64-2][5314-2][9179-2][10981-2][14823-2][14824-2][14825-2][19056-2];58,[9179-2][10981-2][14823-2][14824-2][14825-2][15961-2][19051-2][19056-2];58,[2219-2][5314-2][7567-2][10981-2][14823-2][14825-2][19054-2][19056-2];57,[2219-2][2602-2][5314-2][9179-2][14825-2][19051-2][19054-2][19056-2];57,[2219-2][9179-2][10981-2][14823-2][14825-2][15961-2][19054-2][19056-2];57,[5314-2][7567-2][9179-2][12701-2][14823-2][14825-2][19054-2][19056-2];57,[5314-2][9179-2][10728-2][14823-2][14824-2][19051-2][19054-2][19056-2];56,[2602-2][5314-2][9179-2][10728-2][14825-2][19051-2][19054-2][19056-2];56,[2219-2][2602-2][5314-2][10981-2][14825-2][19051-2][19054-2][19056-2];56,[2602-2][9179-2][10823-2][10981-2][14825-2][19051-2][19054-2][19056-2];55,[2602-2][5314-2][9179-2][10823-2][14825-2][19051-2][19054-2][19056-2];55,[5314-2][7567-2][9179-2][10728-2][10981-2][19051-2][19054-2][19056-2];55,[2602-2][5314-2][9179-2][10728-2][10981-2][14825-2][19054-2][19056-2];55,[5314-2][10728-2][14823-2][14824-2][14825-2][19051-2][19054-2][19056-2];53.5,[64-2][2602-2][9179-2][10981-2][14825-2][19051-2][19054-2][19056-2];53,[2-2][2602-2][5314-2][10981-2][14823-2][14825-2][19054-2][19056-2];53,[2219-2][5314-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2];53,[64-2][2219-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];53,[64-2][2602-2][5314-2][9179-2][14825-2][19051-2][19054-2][19056-2];53,[2-2][7567-2][9179-2][14823-2][14825-2][19051-2][19054-2][19056-2];53,[2602-2][9179-2][10981-2][14825-2][15961-2][19051-2][19054-2][19056-2];53,[2219-2][7567-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];52,[7567-2][9179-2][10823-2][10981-2][14823-2][14825-2][19054-2][19056-2];52,[2-2][5314-2][9179-2][14823-2][14824-2][14825-2][19051-2][19056-2];52,[5314-2][9179-2][10981-2][11209-2][14823-2][14825-2][19051-2][19056-2];52,[2-2][5314-2][9179-2][14824-2][14825-2][19051-2][19054-2][19056-2];52,[5314-2][7260-2][9179-2][10981-2][14823-2][19051-2][19054-2][19056-2];52,[2-2][5314-2][9179-2][14823-2][14824-2][14825-2][19051-2][19054-2];52,[7567-2][9179-2][10728-2][10981-2][14825-2][19051-2][19054-2][19056-2];52,[64-2][5314-2][9179-2][10981-2][14823-2][14824-2][19054-2][19056-2];52,[5314-2][9179-2][10728-2][14823-2][14824-2][14825-2][19051-2][19054-2];52,[2219-2][5314-2][10981-2][14823-2][14824-2][14825-2][19051-2][19054-2];52,[2-2][2602-2][9179-2][10981-2][14823-2][14825-2][19054-2][19056-2];52,[2219-2][9179-2][10728-2][14823-2][14825-2][19051-2][19054-2][19056-2];51,[5314-2][9179-2][10728-2][14823-2][14824-2][14825-2][19051-2][19056-2];51,[2602-2][5314-2][9179-2][10981-2][14823-2][14825-2][15961-2][19056-2];51,[5314-2][9179-2][10728-2][14824-2][14825-2][19051-2][19054-2][19056-2];51,[9179-2][10823-2][10981-2][14823-2][14824-2][14825-2][19051-2][19054-2];51,[2602-2][7567-2][9179-2][14823-2][14824-2][14825-2][19054-2][19056-2];51,[2219-2][5314-2][10981-2][14823-2][14824-2][14825-2][19051-2][19056-2];50,[2-2][2602-2][5314-2][9179-2][14825-2][19051-2][19054-2][19056-2];50,[5314-2][7260-2][9179-2][10981-2][14823-2][14825-2][19051-2][19054-2];50,[5314-2][7567-2][9179-2][10728-2][14825-2][19051-2][19054-2][19056-2];50,[2219-2][5314-2][10981-2][14823-2][14825-2][15961-2][19054-2][19056-2];50,[5314-2][7260-2][9179-2][10981-2][14823-2][14824-2][14825-2][19056-2];50,[2219-2][9179-2][10728-2][10981-2][14823-2][14825-2][19054-2][19056-2];50,[2-2][5314-2][10981-2][14823-2][14824-2][14825-2][19051-2][19054-2];50,[2602-2][7567-2][9179-2][10981-2][14823-2][19051-2][19054-2][19056-2];49
