[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[199-2][210-2][460-2];7,[209-2][289-2][485-2];6,[70-2][389-2][525-2];6,[31-2][366-2][552-2];6,[114-2][389-2][537-2];6,[31-2][320-2][460-2];6,[159-2][195-2][336-2];6,[149-2][320-2][389-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[31-2][366-2][552-2];6,[159-2][195-2][336-2];6,[31-2][320-2][460-2];6,[149-2][320-2][389-2];6,[114-2][389-2][537-2];6,[70-2][389-2][525-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[31-2][366-2][552-2];6,[31-2][320-2][460-2];6,[149-2][210-2][460-2];6,[114-2][389-2][537-2];6,[159-2][195-2][336-2];6,[209-2][289-2][485-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[159-2][195-2][336-2];6,[31-2][320-2][460-2];6,[209-2][289-2][485-2];6,[114-2][389-2][537-2];6,[149-2][210-2][460-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[31-2][320-2][460-2];6,[114-2][389-2][537-2];6,[209-2][289-2][485-2];6,[159-2][195-2][336-2];6,[149-2][320-2][389-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[114-2][389-2][537-2];6,[31-2][320-2][460-2];6,[209-2][289-2][485-2];6,[159-2][195-2][336-2];6,[149-2][320-2][389-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[159-2][195-2][336-2];6,[114-2][389-2][537-2];6,[209-2][289-2][485-2];6,[149-2][320-2][389-2];6,[31-2][320-2][460-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[159-2][195-2][336-2];6,[31-2][320-2][460-2];6,[149-2][320-2][389-2];6,[114-2][389-2][537-2];6,[209-2][289-2][485-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[209-2][289-2][485-2];6,[159-2][195-2][336-2];6,[149-2][320-2][389-2];6,[31-2][320-2][460-2];6,[149-2][210-2][460-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[31-2][320-2][460-2];6,[149-2][320-2][389-2];6,[159-2][195-2][336-2];6,[209-2][289-2][485-2];6,[149-2][210-2][460-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[159-2][195-2][336-2];6,[149-2][210-2][460-2];6,[209-2][289-2][485-2];6,[149-2][320-2][389-2];6,[31-2][320-2][460-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[149-2][389-2][460-2];6,[31-2][320-2][460-2];6,[56-2][277-2][460-2];6,[149-2][320-2][389-2];6,[159-2][195-2][336-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[149-2][320-2][389-2];6,[149-2][210-2][460-2];6,[56-2][277-2][460-2];6,[31-2][320-2][460-2];6,[149-2][389-2][460-2];6
[320-2][389-2][460-2];9,[199-2][277-2][460-2];8,[149-2][277-2][460-2];8,[199-2][210-2][460-2];7,[277-2][460-2][491-2];7,[31-2][320-2][460-2];6,[277-2][455-2][460-2];6,[149-2][389-2][460-2];6,[56-2][277-2][460-2];6,[159-2][195-2][336-2];6
[48-2][287-2][573-2];7,[115-2][280-2][467-2];3.33333,[62-2][163-2][266-2];3,[36-2][221-2][383-2];3,[159-2][195-2][552-2];3,[262-2][270-2][468-2];3,[99-2][259-2][289-2];3,[24-2][190-2][233-2];3,[228-2][233-2][362-2];2,[150-2][163-2][178-2];2
[48-2][287-2][573-2];7,[213-2][319-2][425-2];4,[115-2][280-2][467-2];3.33333,[36-2][221-2][383-2];3,[159-2][195-2][552-2];3,[262-2][270-2][468-2];3,[99-2][157-2][362-2];3,[83-2][256-2][450-2];3,[99-2][259-2][289-2];3,[24-2][190-2][233-2];3
[48-2][287-2][573-2];7,[213-2][319-2][425-2];4,[39-2][209-2][400-2];3.66667,[115-2][280-2][467-2];3.33333,[62-2][163-2][266-2];3,[262-2][270-2][468-2];3,[159-2][195-2][552-2];3,[195-2][290-2][504-2];3,[2-2][328-2][333-2];3,[83-2][256-2][450-2];3
[48-2][287-2][573-2];7,[213-2][319-2][425-2];4,[39-2][209-2][400-2];3.66667,[115-2][280-2][467-2];3.33333,[36-2][221-2][383-2];3,[195-2][290-2][504-2];3,[2-2][328-2][333-2];3,[159-2][195-2][552-2];3,[99-2][157-2][362-2];3,[83-2][256-2][450-2];3
[48-2][287-2][573-2];7,[213-2][319-2][425-2];4,[39-2][209-2][400-2];3.66667,[115-2][280-2][467-2];3.33333,[2-2][328-2][333-2];3,[195-2][290-2][504-2];3,[99-2][157-2][362-2];3,[83-2][256-2][450-2];3,[159-2][195-2][552-2];3,[36-2][221-2][383-2];3
[48-2][287-2][573-2];7,[213-2][319-2][425-2];4,[39-2][209-2][400-2];3.66667,[115-2][280-2][467-2];3.33333,[195-2][290-2][504-2];3,[99-2][157-2][362-2];3,[83-2][256-2][450-2];3,[159-2][195-2][552-2];3,[149-2][277-2][284-2];3,[36-2][221-2][383-2];3
[48-2][287-2][573-2];7,[48-2][287-2][305-2];6,[382-2][427-2][450-2];5,[213-2][319-2][425-2];4,[39-2][209-2][400-2];3.66667,[115-2][280-2][467-2];3.33333,[195-2][290-2][504-2];3,[115-2][282-2][367-2];3,[36-2][221-2][383-2];3,[159-2][195-2][552-2];3
[48-2][287-2][573-2];7,[48-2][287-2][305-2];6,[48-2][287-2][533-2];5,[382-2][427-2][450-2];5,[48-2][287-2][423-2];5,[213-2][319-2][425-2];4,[39-2][209-2][400-2];3.66667,[115-2][280-2][467-2];3.33333,[159-2][195-2][552-2];3,[115-2][282-2][367-2];3
[48-2][287-2][573-2];7,[48-2][287-2][305-2];6,[48-2][287-2][423-2];5,[48-2][287-2][533-2];5,[382-2][427-2][450-2];5,[213-2][319-2][425-2];4,[382-2][427-2][514-2];4,[39-2][209-2][400-2];3.66667,[115-2][280-2][467-2];3.33333,[195-2][290-2][504-2];3
[48-2][287-2][573-2];7,[48-2][287-2][305-2];6,[48-2][287-2][423-2];5,[382-2][427-2][450-2];5,[48-2][287-2][533-2];5,[213-2][319-2][425-2];4,[382-2][427-2][514-2];4,[39-2][209-2][400-2];3.66667,[115-2][280-2][467-2];3.33333,[115-2][282-2][367-2];3
[48-2][287-2][573-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[48-2][287-2][423-2];5,[382-2][427-2][450-2];5,[48-2][287-2][533-2];5,[72-2][297-2][533-2];4.33333,[210-2][287-2][305-2];4,[382-2][427-2][514-2];4,[213-2][319-2][425-2];4
[48-2][287-2][573-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[382-2][427-2][450-2];5,[48-2][287-2][533-2];5,[48-2][287-2][423-2];5,[72-2][297-2][533-2];4.33333,[382-2][427-2][514-2];4,[210-2][287-2][305-2];4,[213-2][319-2][425-2];4
[48-2][287-2][573-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[48-2][287-2][423-2];5,[48-2][287-2][533-2];5,[382-2][427-2][450-2];5,[72-2][297-2][533-2];4.33333,[43-2][287-2][436-2];4,[48-2][287-2][417-2];4,[210-2][287-2][305-2];4
[48-2][287-2][573-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][287-2][423-2];5,[48-2][287-2][533-2];5,[382-2][427-2][450-2];5,[72-2][297-2][533-2];4.33333,[210-2][287-2][305-2];4,[48-2][287-2][417-2];4
[48-2][287-2][573-2];7,[48-2][287-2][305-2];6,[39-2][287-2][533-2];6,[43-2][48-2][287-2];6,[48-2][287-2][533-2];5,[48-2][287-2][423-2];5,[382-2][427-2][450-2];5,[72-2][297-2][533-2];4.33333,[210-2][287-2][305-2];4,[48-2][287-2][417-2];4
[48-2][287-2][573-2];7,[39-2][287-2][533-2];6,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[48-2][287-2][533-2];5,[48-2][287-2][423-2];5,[382-2][427-2][450-2];5,[287-2][425-2][514-2];5,[72-2][297-2][533-2];4.33333,[48-2][287-2][417-2];4
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[39-2][287-2][533-2];6,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[48-2][287-2][423-2];5,[48-2][287-2][533-2];5,[382-2][427-2][450-2];5,[287-2][425-2][514-2];5,[72-2][297-2][533-2];4.33333
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[39-2][287-2][533-2];6,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[48-2][287-2][533-2];5,[48-2][287-2][423-2];5,[287-2][425-2][514-2];5,[382-2][427-2][450-2];5,[39-2][198-2][431-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][287-2][533-2];5,[287-2][425-2][514-2];5,[48-2][287-2][423-2];5,[48-2][249-2][305-2];5,[382-2][427-2][450-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[39-2][287-2][533-2];6,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[48-2][287-2][533-2];5,[48-2][287-2][423-2];5,[39-2][198-2][431-2];5,[287-2][425-2][514-2];5,[382-2][427-2][450-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][287-2][533-2];5,[287-2][425-2][514-2];5,[48-2][287-2][423-2];5,[382-2][427-2][450-2];5,[39-2][198-2][431-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[39-2][287-2][533-2];6,[43-2][48-2][287-2];6,[48-2][287-2][423-2];5,[48-2][287-2][533-2];5,[39-2][198-2][431-2];5,[382-2][427-2][450-2];5,[287-2][425-2][514-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[39-2][287-2][533-2];6,[43-2][48-2][287-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5,[39-2][198-2][431-2];5,[48-2][287-2][423-2];5,[382-2][427-2][450-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[39-2][287-2][533-2];6,[43-2][48-2][287-2];6,[48-2][255-2][533-2];5.5,[287-2][425-2][514-2];5,[48-2][287-2][533-2];5,[382-2][427-2][450-2];5,[48-2][287-2][423-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][423-2];5,[48-2][287-2][533-2];5,[287-2][425-2][514-2];5,[382-2][427-2][450-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5,[48-2][287-2][423-2];5,[273-2][287-2][573-2];5,[382-2][427-2][450-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][255-2][533-2];5.5,[273-2][287-2][573-2];5,[48-2][255-2][573-2];5,[48-2][287-2][423-2];5,[48-2][287-2][533-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][423-2];5,[48-2][287-2][533-2];5,[273-2][287-2][573-2];5,[48-2][255-2][573-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[39-2][287-2][533-2];6,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5,[48-2][287-2][423-2];5,[273-2][287-2][573-2];5,[48-2][255-2][573-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[39-2][287-2][533-2];6,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5,[48-2][287-2][423-2];5,[273-2][287-2][573-2];5,[48-2][255-2][573-2];5
[48-2][287-2][573-2];7,[48-2][475-2][533-2];7,[43-2][287-2][533-2];7,[39-2][287-2][533-2];6,[48-2][287-2][305-2];6,[287-2][485-2][573-2];6,[43-2][48-2][287-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5,[48-2][287-2][423-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][475-2][533-2];7,[48-2][287-2][305-2];6,[39-2][287-2][533-2];6,[287-2][485-2][573-2];6,[43-2][48-2][287-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5,[48-2][255-2][573-2];5
[48-2][287-2][573-2];7,[48-2][475-2][533-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][333-2][573-2];6,[287-2][485-2][573-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][423-2];5
[48-2][287-2][573-2];7,[48-2][475-2][533-2];7,[43-2][287-2][533-2];7,[48-2][333-2][573-2];6,[287-2][485-2][573-2];6,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][423-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][475-2][533-2];7,[48-2][333-2][573-2];6,[48-2][287-2][305-2];6,[287-2][485-2][573-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][423-2];5
[48-2][287-2][573-2];7,[48-2][475-2][533-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[48-2][333-2][573-2];6,[287-2][485-2][573-2];6,[39-2][287-2][533-2];6,[43-2][48-2][287-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5
[48-2][287-2][573-2];7,[48-2][475-2][533-2];7,[43-2][287-2][533-2];7,[48-2][287-2][305-2];6,[48-2][333-2][573-2];6,[39-2][287-2][533-2];6,[287-2][485-2][573-2];6,[43-2][48-2][287-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5
[48-2][287-2][573-2];7,[43-2][287-2][533-2];7,[48-2][475-2][533-2];7,[48-2][333-2][573-2];6,[287-2][485-2][573-2];6,[48-2][287-2][305-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5
[48-2][287-2][573-2];7,[48-2][475-2][533-2];7,[43-2][287-2][533-2];7,[48-2][333-2][573-2];6,[287-2][485-2][573-2];6,[43-2][48-2][287-2];6,[48-2][287-2][305-2];6,[39-2][287-2][533-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][423-2];5
[48-2][287-2][573-2];7,[48-2][475-2][533-2];7,[43-2][287-2][533-2];7,[48-2][333-2][573-2];6,[287-2][485-2][573-2];6,[43-2][48-2][287-2];6,[48-2][287-2][305-2];6,[39-2][287-2][533-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][423-2];5
[48-2][287-2][573-2];7,[48-2][475-2][533-2];7,[43-2][287-2][533-2];7,[48-2][333-2][573-2];6,[48-2][287-2][305-2];6,[287-2][485-2][573-2];6,[39-2][287-2][533-2];6,[43-2][48-2][287-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5
[48-2][287-2][573-2];7,[48-2][475-2][533-2];7,[43-2][287-2][533-2];7,[287-2][485-2][573-2];6,[48-2][333-2][573-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][287-2][305-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5
[48-2][287-2][573-2];7,[48-2][475-2][533-2];7,[43-2][287-2][533-2];7,[48-2][333-2][573-2];6,[43-2][48-2][287-2];6,[39-2][287-2][533-2];6,[48-2][287-2][305-2];6,[287-2][485-2][573-2];6,[48-2][255-2][533-2];5.5,[48-2][287-2][533-2];5
[106-2][149-2][320-2];4.25,[349-2][388-2][392-2];4,[106-2][391-2][458-2];4,[36-2][329-2][536-2];4,[329-2][383-2][544-2];4,[198-2][225-2][255-2];3,[329-2][389-2][534-2];3,[36-2][329-2][460-2];3,[29-2][287-2][357-2];2.5,[21-2][149-2][231-2];2.2
