[363-2][455-2];6,[149-2][313-2];5,[111-2][414-2];5,[81-2][343-2];4.5,[180-2][561-2];4,[72-2][131-2];4,[121-2][353-2];3
[363-2][455-2];6,[111-2][414-2];5,[149-2][313-2];5,[149-2][261-2];4.5,[81-2][343-2];4.5,[180-2][561-2];4,[72-2][131-2];4
[363-2][455-2];6,[149-2][313-2];5,[111-2][414-2];5,[149-2][261-2];4.5,[81-2][343-2];4.5,[180-2][561-2];4,[72-2][131-2];4
[363-2][455-2];6,[111-2][414-2];5,[180-2][546-2];5,[149-2][313-2];5,[81-2][343-2];4.5,[149-2][261-2];4.5,[180-2][561-2];4
[363-2][455-2];6,[180-2][546-2];5,[111-2][414-2];5,[149-2][313-2];5,[81-2][343-2];4.5,[149-2][261-2];4.5,[81-2][546-2];4
[363-2][455-2];6,[149-2][313-2];5,[180-2][546-2];5,[111-2][414-2];5,[81-2][343-2];4.5,[149-2][261-2];4.5,[180-2][561-2];4
[363-2][455-2];6,[180-2][546-2];5,[149-2][313-2];5,[111-2][414-2];5,[81-2][343-2];4.5,[149-2][261-2];4.5,[180-2][561-2];4
[363-2][455-2];6,[180-2][546-2];5,[149-2][313-2];5,[111-2][414-2];5,[81-2][343-2];4.5,[149-2][261-2];4.5,[319-2][367-2];4.5
[363-2][455-2];6,[149-2][313-2];5,[180-2][546-2];5,[111-2][414-2];5,[81-2][343-2];4.5,[319-2][367-2];4.5,[149-2][261-2];4.5
[363-2][455-2];6,[149-2][313-2];5,[180-2][546-2];5,[111-2][414-2];5,[313-2][448-2];5,[319-2][367-2];4.5,[81-2][343-2];4.5
[363-2][455-2];6,[111-2][414-2];5,[149-2][313-2];5,[180-2][546-2];5,[313-2][448-2];5,[81-2][343-2];4.5,[319-2][367-2];4.5
[363-2][455-2];6,[149-2][313-2];5,[111-2][414-2];5,[313-2][448-2];5,[180-2][546-2];5,[81-2][343-2];4.5,[149-2][261-2];4.5
[363-2][455-2];6,[149-2][313-2];5,[313-2][448-2];5,[180-2][546-2];5,[111-2][414-2];5,[149-2][261-2];4.5,[81-2][343-2];4.5
[363-2][455-2];6,[313-2][448-2];5,[180-2][546-2];5,[111-2][414-2];5,[149-2][313-2];5,[81-2][343-2];4.5,[149-2][261-2];4.5
[363-2][455-2];6,[180-2][546-2];5,[313-2][448-2];5,[111-2][414-2];5,[149-2][313-2];5,[370-2][546-2];4.66667,[81-2][343-2];4.5
[363-2][455-2];6,[111-2][414-2];5,[149-2][313-2];5,[180-2][546-2];5,[313-2][448-2];5,[370-2][546-2];4.66667,[81-2][343-2];4.5
[363-2][455-2];6,[313-2][448-2];5,[149-2][313-2];5,[180-2][546-2];5,[111-2][414-2];5,[370-2][546-2];4.66667,[81-2][343-2];4.5
[363-2][455-2];6,[149-2][313-2];5,[180-2][546-2];5,[313-2][448-2];5,[111-2][414-2];5,[370-2][546-2];4.66667,[81-2][546-2];4
[363-2][455-2];6,[149-2][313-2];5,[111-2][414-2];5,[180-2][546-2];5,[313-2][448-2];5,[370-2][546-2];4.66667,[45-2][363-2];4
[363-2][455-2];6,[149-2][313-2];5,[313-2][448-2];5,[111-2][414-2];5,[180-2][546-2];5,[370-2][546-2];4.66667,[45-2][363-2];4
[363-2][455-2];6,[313-2][448-2];5,[180-2][546-2];5,[111-2][414-2];5,[149-2][313-2];5,[370-2][546-2];4.66667,[370-2][561-2];4
[58-2][546-2];8,[363-2][455-2];6,[180-2][546-2];5,[149-2][313-2];5,[313-2][448-2];5,[111-2][414-2];5,[370-2][546-2];4.66667
[58-2][546-2];8,[363-2][455-2];6,[180-2][546-2];5,[313-2][448-2];5,[149-2][313-2];5,[111-2][414-2];5,[370-2][546-2];4.66667
[58-2][546-2];8,[363-2][455-2];6,[111-2][414-2];5,[149-2][313-2];5,[180-2][546-2];5,[313-2][448-2];5,[370-2][546-2];4.66667
[58-2][546-2];8,[363-2][455-2];6,[279-2][546-2];6,[313-2][448-2];5,[149-2][313-2];5,[180-2][546-2];5,[111-2][414-2];5
[58-2][546-2];8,[363-2][455-2];6,[279-2][546-2];6,[313-2][448-2];5,[180-2][546-2];5,[111-2][414-2];5,[149-2][313-2];5
[58-2][546-2];8,[363-2][455-2];6,[279-2][546-2];6,[180-2][546-2];5,[149-2][313-2];5,[111-2][414-2];5,[313-2][448-2];5
[58-2][546-2];8,[363-2][455-2];6,[279-2][546-2];6,[313-2][448-2];5,[180-2][546-2];5,[149-2][313-2];5,[111-2][414-2];5
[58-2][546-2];8,[363-2][455-2];6,[279-2][546-2];6,[111-2][414-2];5,[149-2][313-2];5,[313-2][448-2];5,[180-2][546-2];5
[58-2][546-2];8,[363-2][455-2];6,[279-2][546-2];6,[81-2][325-2];5,[180-2][546-2];5,[313-2][448-2];5,[149-2][313-2];5
[58-2][546-2];8,[363-2][455-2];6,[279-2][546-2];6,[180-2][546-2];5,[81-2][325-2];5,[111-2][414-2];5,[313-2][448-2];5
[58-2][546-2];8,[363-2][445-2];7,[58-2][276-2];7,[363-2][455-2];6,[279-2][546-2];6,[313-2][448-2];5,[81-2][325-2];5
[58-2][546-2];8,[363-2][445-2];7,[58-2][276-2];7,[363-2][455-2];6,[279-2][546-2];6,[180-2][546-2];5,[81-2][325-2];5
[58-2][546-2];8,[58-2][276-2];7,[363-2][445-2];7,[363-2][455-2];6,[279-2][546-2];6,[180-2][546-2];5,[313-2][448-2];5
[58-2][546-2];8,[58-2][276-2];7,[363-2][445-2];7,[363-2][455-2];6,[279-2][546-2];6,[180-2][546-2];5,[448-2][500-2];5
[58-2][546-2];8,[58-2][276-2];7,[363-2][445-2];7,[363-2][455-2];6,[279-2][546-2];6,[180-2][546-2];5,[251-2][363-2];3.5
[58-2][546-2];8,[58-2][276-2];7,[363-2][445-2];7,[363-2][455-2];6,[279-2][546-2];6,[180-2][546-2];5,[272-2][546-2];3.2
[58-2][546-2];8,[58-2][276-2];7,[363-2][445-2];7,[363-2][455-2];6,[279-2][546-2];6,[180-2][546-2];5,[349-2][546-2];3
[58-2][546-2];8,[363-2][445-2];7,[58-2][276-2];7,[363-2][455-2];6,[279-2][546-2];6,[386-2][546-2];5.5,[180-2][546-2];5
[58-2][546-2];8,[58-2][276-2];7,[363-2][445-2];7,[279-2][546-2];6,[363-2][455-2];6,[386-2][546-2];5.5,[350-2][546-2];5
[58-2][546-2];8,[58-2][276-2];7,[363-2][445-2];7,[279-2][546-2];6,[363-2][455-2];6,[386-2][546-2];5.5,[350-2][546-2];5
[58-2][546-2];8,[58-2][276-2];7,[363-2][445-2];7,[279-2][546-2];6,[363-2][455-2];6,[386-2][546-2];5.5,[380-2][573-2];3
[58-2][546-2];8,[58-2][276-2];7,[10-2][282-2];7,[363-2][445-2];7,[279-2][546-2];6,[363-2][455-2];6,[386-2][546-2];5.5
[58-2][546-2];8,[10-2][282-2];7,[58-2][276-2];7,[363-2][445-2];7,[279-2][546-2];6,[363-2][455-2];6,[386-2][546-2];5.5
[58-2][546-2];8,[363-2][445-2];7,[10-2][282-2];7,[58-2][276-2];7,[279-2][546-2];6,[363-2][455-2];6,[427-2][546-2];4
[58-2][546-2];8,[363-2][445-2];7,[58-2][276-2];7,[10-2][282-2];7,[363-2][455-2];6,[279-2][546-2];6,[427-2][546-2];4
[58-2][546-2];8,[363-2][445-2];7,[58-2][276-2];7,[10-2][282-2];7,[279-2][546-2];6,[415-2][546-2];6,[363-2][455-2];6
[58-2][546-2];8,[58-2][276-2];7,[10-2][282-2];7,[363-2][445-2];7,[279-2][546-2];6,[415-2][546-2];6,[363-2][455-2];6
[58-2][546-2];8,[58-2][276-2];7,[10-2][282-2];7,[363-2][445-2];7,[279-2][546-2];6,[363-2][455-2];6,[415-2][546-2];6
[58-2][546-2];8,[58-2][276-2];7,[10-2][282-2];7,[363-2][445-2];7,[279-2][546-2];6,[415-2][546-2];6,[363-2][455-2];6
[58-2][546-2];8,[58-2][276-2];7,[10-2][282-2];7,[363-2][445-2];7,[363-2][455-2];6,[279-2][546-2];6,[415-2][546-2];6
[58-2][546-2];8,[58-2][276-2];7,[10-2][282-2];7,[363-2][445-2];7,[279-2][546-2];6,[363-2][455-2];6,[58-2][248-2];3.5
[58-2][546-2];8,[363-2][445-2];7,[58-2][276-2];7,[10-2][282-2];7,[279-2][546-2];6,[363-2][455-2];6,[58-2][248-2];3.5
[58-2][546-2];8,[363-2][445-2];7,[10-2][282-2];7,[58-2][276-2];7,[279-2][546-2];6,[363-2][455-2];6,[58-2][248-2];3.5
[58-2][546-2];8,[10-2][282-2];7,[58-2][276-2];7,[363-2][445-2];7,[363-2][455-2];6,[279-2][546-2];6,[368-2][546-2];2.33333
[58-2][546-2];8,[363-2][445-2];7,[58-2][276-2];7,[10-2][282-2];7,[279-2][546-2];6,[363-2][455-2];6,[368-2][546-2];2.33333
[58-2][546-2];8,[58-2][276-2];7,[10-2][282-2];7,[363-2][445-2];7,[279-2][546-2];6,[363-2][455-2];6,[54-2][546-2];2.25
[363-2][455-2];6,[392-2][511-2];6,[111-2][414-2];5,[81-2][343-2];4.5,[180-2][561-2];4,[180-2][313-2];4,[121-2][353-2];3
[392-2][511-2];6,[363-2][455-2];6,[111-2][414-2];5,[81-2][343-2];4.5,[180-2][561-2];4,[180-2][313-2];4,[21-2][466-2];3
[392-2][511-2];6,[363-2][455-2];6,[111-2][414-2];5,[81-2][343-2];4.5,[180-2][365-2];4,[180-2][313-2];4,[180-2][561-2];4
[392-2][511-2];6,[363-2][455-2];6,[111-2][414-2];5,[81-2][343-2];4.5,[180-2][313-2];4,[180-2][561-2];4,[81-2][548-2];4
[392-2][511-2];6,[363-2][455-2];6,[111-2][414-2];5,[81-2][391-2];5,[81-2][343-2];4.5,[81-2][548-2];4,[180-2][313-2];4
[392-2][511-2];6,[363-2][455-2];6,[81-2][391-2];5,[111-2][414-2];5,[81-2][343-2];4.5,[81-2][548-2];4,[180-2][313-2];4
[363-2][455-2];6,[392-2][511-2];6,[111-2][414-2];5,[81-2][391-2];5,[81-2][343-2];4.5,[180-2][313-2];4,[81-2][548-2];4
[363-2][455-2];6,[392-2][511-2];6,[111-2][414-2];5,[81-2][391-2];5,[81-2][343-2];4.5,[81-2][548-2];4,[245-2][363-2];4
[392-2][511-2];6,[363-2][455-2];6,[81-2][391-2];5,[111-2][414-2];5,[81-2][343-2];4.5,[81-2][548-2];4,[343-2][414-2];4
[392-2][511-2];6,[363-2][455-2];6,[111-2][414-2];5,[81-2][391-2];5,[81-2][343-2];4.5,[245-2][363-2];4,[81-2][548-2];4
[392-2][511-2];6,[363-2][455-2];6,[81-2][391-2];5,[111-2][414-2];5,[81-2][343-2];4.5,[81-2][548-2];4,[245-2][363-2];4
[392-2][511-2];6,[363-2][455-2];6,[111-2][414-2];5,[81-2][391-2];5,[81-2][343-2];4.5,[81-2][548-2];4,[245-2][363-2];4
[392-2][511-2];6,[363-2][455-2];6,[111-2][414-2];5,[81-2][391-2];5,[81-2][343-2];4.5,[81-2][548-2];4,[245-2][511-2];4
[363-2][455-2];6,[392-2][511-2];6,[81-2][391-2];5,[111-2][414-2];5,[81-2][343-2];4.5,[81-2][548-2];4,[245-2][511-2];4
[392-2][511-2];6,[363-2][455-2];6,[81-2][391-2];5,[111-2][414-2];5,[81-2][343-2];4.5,[245-2][363-2];4,[81-2][548-2];4
[264-2][313-2];4,[403-2][567-2];4,[82-2][457-2];3,[87-2][561-2];3,[245-2][259-2];3,[117-2][176-2];3,[289-2][438-2];3
[264-2][313-2];4,[403-2][567-2];4,[82-2][457-2];3,[289-2][438-2];3,[87-2][561-2];3,[245-2][259-2];3,[117-2][176-2];3
[403-2][567-2];4,[83-2][371-2];4,[264-2][313-2];4,[87-2][561-2];3,[245-2][259-2];3,[117-2][176-2];3,[289-2][438-2];3
[264-2][313-2];4,[403-2][567-2];4,[87-2][564-2];4,[83-2][371-2];4,[117-2][176-2];3,[287-2][349-2];3,[2-2][548-2];3
[264-2][313-2];4,[83-2][371-2];4,[403-2][567-2];4,[87-2][564-2];4,[287-2][349-2];3,[2-2][548-2];3,[82-2][457-2];3
[403-2][567-2];4,[264-2][313-2];4,[39-2][561-2];4,[87-2][564-2];4,[83-2][371-2];4,[87-2][561-2];3,[289-2][438-2];3
[45-2][561-2];4,[264-2][313-2];4,[403-2][567-2];4,[39-2][561-2];4,[87-2][564-2];4,[83-2][371-2];4,[247-2][324-2];4
[264-2][403-2];6,[264-2][313-2];4,[39-2][561-2];4,[403-2][567-2];4,[83-2][371-2];4,[87-2][564-2];4,[45-2][561-2];4
[264-2][403-2];6,[87-2][564-2];4,[264-2][313-2];4,[263-2][381-2];4,[39-2][561-2];4,[403-2][567-2];4,[83-2][371-2];4
[264-2][403-2];6,[264-2][313-2];4,[263-2][381-2];4,[83-2][371-2];4,[39-2][561-2];4,[87-2][564-2];4,[403-2][567-2];4
[264-2][403-2];6,[264-2][313-2];4,[39-2][561-2];4,[39-2][176-2];4,[263-2][381-2];4,[87-2][564-2];4,[83-2][371-2];4
[264-2][403-2];6,[313-2][338-2];6,[176-2][278-2];5,[264-2][313-2];4,[39-2][561-2];4,[403-2][567-2];4,[263-2][381-2];4
[264-2][403-2];6,[313-2][338-2];6,[176-2][278-2];5,[264-2][313-2];4,[39-2][561-2];4,[263-2][381-2];4,[147-2][403-2];4
[90-2][264-2];9,[313-2][338-2];6,[264-2][403-2];6,[175-2][264-2];5,[176-2][278-2];5,[264-2][313-2];4,[39-2][561-2];4
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][403-2];6,[313-2][338-2];6,[175-2][264-2];5,[176-2][278-2];5,[263-2][381-2];4
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][403-2];6,[313-2][338-2];6,[175-2][264-2];5,[176-2][278-2];5,[263-2][381-2];4
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[264-2][403-2];6,[313-2][338-2];6,[175-2][264-2];5,[176-2][278-2];5
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[313-2][338-2];6,[264-2][403-2];6,[175-2][264-2];5,[59-2][338-2];5
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[264-2][403-2];6,[313-2][338-2];6,[175-2][264-2];5,[176-2][278-2];5
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[264-2][403-2];6,[313-2][338-2];6,[175-2][264-2];5,[176-2][320-2];5
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[264-2][403-2];6,[313-2][338-2];6,[175-2][264-2];5,[264-2][313-2];4
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[264-2][403-2];6,[313-2][338-2];6,[175-2][264-2];5,[264-2][313-2];4
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[313-2][338-2];6,[264-2][403-2];6,[175-2][264-2];5,[264-2][313-2];4
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[313-2][338-2];6,[264-2][403-2];6,[175-2][264-2];5,[264-2][313-2];4
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[313-2][338-2];6,[264-2][403-2];6,[175-2][264-2];5,[155-2][264-2];2.54545
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[264-2][403-2];6,[313-2][338-2];6,[249-2][320-2];5,[175-2][264-2];5
[264-2][320-2];19.6,[90-2][264-2];9,[264-2][383-2];7,[313-2][338-2];6,[264-2][403-2];6,[175-2][264-2];5,[249-2][320-2];5
