TimeElapsed, Max, Min, Mean, Std, Number of items., Selected: 30,Top
10,8,-6.99999968708,0.906092166901,0.0181585448284,4559,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[6669-2][11730-2][12319-2];8;7;0;,[4195-2][14765-2][17820-2];8;7;0;,[12053-2][15588-2][16255-2];7;6;0;
20,8,-6.99999968708,1.01539647579,0.0183308900001,4441,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4195-2][14765-2][17820-2];8;7;0;,[6669-2][11730-2][12319-2];8;7;0;,[2786-2][4645-2][13508-2];8;7;0;
37,8,-5.99999982119,1.24498784542,0.0176414209807,4642,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[6669-2][11730-2][12319-2];8;7;0;,[4195-2][14765-2][17820-2];8;7;0;,[2786-2][4645-2][13508-2];8;7;0;
47,8,-5.99999982119,1.14407336712,0.0203744065621,4442,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4195-2][14765-2][17820-2];8;7;0;,[2786-2][4645-2][13508-2];8;7;0;,[6669-2][11730-2][12319-2];8;7;0;
57,8,-8,1.17741668224,0.0219063637268,4347,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[3652-2][8729-2][13510-2];8;7;0;,[4539-2][17049-2][18949-2];8;7;0;,[6669-2][11730-2][12319-2];8;7;0;
74,8,-5.99999982119,1.37275886536,0.0197124594975,4584,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[2786-2][4645-2][13508-2];8;7;0;,[9198-2][10705-2][14219-2];8;7;0;,[4195-2][14765-2][17820-2];8;7;0;
84,8,-5.99999982119,1.2765545845,0.022430077043,4396,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[9198-2][10705-2][14219-2];8;7;0;,[2786-2][4645-2][13508-2];8;7;0;,[4195-2][14765-2][17820-2];8;7;0;
94,10,-6.99999968708,1.27166187763,0.024587519854,4367,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[1496-2][12084-2][14807-2];10;9;0;,[1813-2][2527-2][20801-2];10;9;0;,[6169-2][11662-2][15143-2];9;8;0;
105,10,-6.99999968708,1.28408062458,0.0256678671572,4352,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[1813-2][2527-2][20801-2];10;9;0;,[1496-2][12084-2][14807-2];10;9;0;,[6169-2][11662-2][15143-2];9;8;0;
115,39.5,-8,1.31247913837,0.0273086523241,4376,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[933-2][4103-2][20924-2];39.5;78;1;,[1496-2][12084-2][14807-2];10;9;0;,[1813-2][2527-2][20801-2];10;9;0;
125,39.5,-8,1.34067261219,0.0307720810144,4292,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[933-2][4103-2][20924-2];39.5;78;1;,[3967-2][4103-2][20924-2];14;13;0;,[1813-2][2527-2][20801-2];10;9;0;
135,39.5,-8,1.37571883202,0.034579800214,4330,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[933-2][4103-2][20924-2];39.5;78;1;,[925-2][4103-2][20924-2];29.5;58;1;,[3967-2][4103-2][20924-2];14;13;0;
152,39.5,-5.99999982119,1.6394302845,0.0263054509919,4504,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[933-2][4103-2][20924-2];39.5;78;1;,[925-2][4103-2][20924-2];29.5;58;1;,[4103-2][7424-2][20924-2];25;24;0;
162,39.5,-6.99999968708,1.56314253807,0.0342103909641,4354,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[933-2][4103-2][20924-2];39.5;78;1;,[925-2][4103-2][20924-2];29.5;58;1;,[4103-2][7424-2][20924-2];25;24;0;
173,39.5,-4.99999992549,1.69462478161,0.0466672491756,4302,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[933-2][4103-2][20924-2];39.5;78;1;,[1460-2][4103-2][20924-2];29.6666660309;88;2;,[925-2][4103-2][20924-2];29.5;58;1;
183,40,-5.99999982119,2.35336279869,0.0757126105402,4199,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4103-2][5089-2][20924-2];40;39;0;,[933-2][4103-2][20924-2];39.5;78;1;,[4103-2][18041-2][20924-2];39;38;0;
193,53,-5.99999982119,3.63761138916,0.113215180901,4080,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[2786-2][4103-2][20924-2];53;105;1;,[4103-2][5089-2][20924-2];40;39;0;,[933-2][4103-2][20924-2];39.5;78;1;
204,81,-6.99999968708,6.9450469017,0.172568727919,3714,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[201-2][4103-2][20924-2];81;80;0;,[4103-2][8237-2][20924-2];69;68;0;,[4103-2][20371-2][20924-2];65;64;0;
214,204,-6.99999968708,12.6893405914,0.232067622298,3070,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4103-2][17021-2][20924-2];204;203;0;,[201-2][4103-2][20924-2];81;80;0;,[4103-2][8237-2][20924-2];69;68;0;
225,204,-4,20.5972232819,0.280005730971,2195,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4103-2][17021-2][20924-2];204;203;0;,[201-2][4103-2][20924-2];81;80;0;,[4103-2][8237-2][20924-2];69;68;0;
236,204,-8,28.7521343231,0.352074405719,1571,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4103-2][17021-2][20924-2];204;203;0;,[4103-2][7475-2][20924-2];86;85;0;,[201-2][4103-2][20924-2];81;80;0;
254,204,-6.99999968708,21.2544727325,0.31353893178,2749,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4103-2][17021-2][20924-2];204;203;0;,[4103-2][7475-2][20924-2];86;85;0;,[201-2][4103-2][20924-2];81;80;0;
265,204,-4.99999992549,30.7350215912,0.313610815704,1661,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4103-2][17021-2][20924-2];204;203;0;,[70-2][4103-2][20924-2];97;96;0;,[4103-2][7475-2][20924-2];86;85;0;
276,204,-4,35.3553390503,0.335847644964,1290,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4103-2][17021-2][20924-2];204;203;0;,[70-2][4103-2][20924-2];97;96;0;,[4103-2][7475-2][20924-2];86;85;0;
295,204,-6.99999968708,25.5829639435,0.393775267094,2749,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4103-2][17021-2][20924-2];204;203;0;,[70-2][4103-2][20924-2];97;96;0;,[4103-2][7475-2][20924-2];86;85;0;
306,229,-5.99999982119,38.1926078796,0.415523538925,1663,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][20924-2];229;228;0;,[4103-2][17021-2][20924-2];204;203;0;,[70-2][4103-2][20924-2];97;96;0;
317,229,-3.49999984354,45.0492210388,0.464517224006,1352,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][20924-2];229;228;0;,[4103-2][17021-2][20924-2];204;203;0;,[4103-2][20924-2][21664-2];110;109;0;
328,229,-4.99999992549,52.0909767151,0.552054422543,1241,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][20924-2];229;228;0;,[4103-2][17021-2][20924-2];204;203;0;,[4103-2][20924-2][21664-2];110;109;0;
346,229,-8,39.1967811584,0.590088435429,2749,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][20924-2];229;228;0;,[4103-2][17021-2][20924-2];204;203;0;,[4103-2][20924-2][21664-2];110;109;0;
358,229,-8,57.4376487732,0.60707815784,1555,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][20924-2];229;228;0;,[4103-2][17021-2][20924-2];204;203;0;,[4103-2][20924-2][21664-2];110;109;0;
370,229,-8,67.4093475342,0.690518780245,1176,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][20924-2];229;228;0;,[4103-2][17021-2][20924-2];204;203;0;,[4103-2][20924-2][21664-2];110;109;0;
388,229,-5.99999982119,48.0774803162,0.825088637722,2749,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][20924-2];229;228;0;,[4103-2][17021-2][20924-2];204;203;0;,[4103-2][20924-2][21664-2];110;109;0;
399,229,-5.99999982119,81.0315246582,0.99803565183,1417,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][20924-2];229;228;0;,[4103-2][17021-2][20924-2];204;203;0;,[4103-2][20924-2][21664-2];110;109;0;
