
==========
Order:2	2061
4078	11
4083	14
4084	10
4087	8
4103	17802.1
4129	8
4186	7
4193	194
4195	7
4197	16
4205	9.5
4216	20
4228	13.7143
4236	204.75
4238	14
4249	8
4250	24
4271	17
4276	7
4280	7
4284	8
4287	6.58333
4289	9
4308	7
4317	7
4318	8
4344	16
4348	7
4350	8
4352	8
4355	34
4357	16
4359	7
4367	14
4373	9
4376	7
4389	8
4390	16
4391	35
4416	7
4420	7
4439	7
4445	16
4463	18
4478	7
4501	8
4503	74
4507	98
4509	24
4512	7
4519	188
4528	63
4529	9
4537	16
4539	8
4568	8
4578	8
4583	16
4603	8
4609	15
4625	23
4632	9
4633	15
4638	7
4645	135
4653	9
4655	180.25
4661	22.75
4663	10
4671	16
4693	16
4702	8
4721	7
4723	6.66667
4738	14
4749	23
4750	23
4758	11
4772	65
4788	7
4792	31
4793	7
4812	7
4827	9
4833	27
4872	17
4873	8
4874	17
4910	15
4917	8
4941	15
4957	19
4974	107.5
4976	16
4982	9
4986	15
4997	10
5004	9
5006	7
5007	59
5024	17
5049	11
5050	6.66667
5055	8
5059	8
5063	7
5084	9
5085	9
5086	10
5089	18
5102	164
5122	10
5123	10
5128	9
5146	8
5147	11
5153	8
5161	180
5166	10
5173	7
5181	11
5188	7
5189	24
5190	15
5207	8
5241	7
5255	7
5294	7
5308	15
5323	17
5336	7
5338	8
5369	7
5381	7.5
5388	16
5389	40
5402	19
5405	8
5415	10
5424	7
5445	7
5452	13
5454	27
5455	7
5458	38
5469	8
5470	32
5485	10
5489	8
5509	11
5518	8
5521	10
5529	16
5541	8
5542	24
5544	7
5555	7
5556	9
5557	11
5559	8
5562	241
5578	7
5580	19
5581	8
5586	7
5607	8
5611	7
5625	8
5655	7
5664	8
5667	8
5673	9
5674	28
5679	7
5681	8
5682	9
5683	38
5697	16
5706	11
5708	8
5741	24
5745	16
5752	7.5
5756	16
5761	14.5
5774	9
5785	42
5786	7
5803	14
5815	13
5828	7
5832	15
5847	14
5851	17
5859	17
5864	32
5865	11
5875	8
5879	9
5887	8
5889	16
5908	9
5927	10
5933	9
5940	7
5975	16
5977	8
5981	9
5987	40
6003	10
6006	9
6022	8
6048	8
6054	32
6069	7
6088	22
6113	26
6132	15
6146	10
6169	13
6175	138.167
6179	11
6185	7
6187	7
6197	8
6212	38
6215	7
6234	16
6237	7.5
6242	7
6255	7
6266	129
6270	6.5
6304	24
6309	7
6314	22
6346	18
6349	9
6362	21
6370	9
6379	45
6380	7
6422	7
6431	8
6442	8
6443	25
6453	241
6454	232
6457	15
6484	8
6488	23
6511	7.5
6515	9
6517	8
6534	12
6540	7
6549	18
6562	246
6571	8
6575	22
6578	14
6600	70
6616	11
6620	63
6632	255
6633	255
6649	9
6661	8
6669	10
6673	14
6678	8
6680	8
6687	7
6695	45
6704	7
6718	24
6738	8
6748	120.571
6752	10
6756	18
6783	196
6785	7
6796	9
6797	9
6814	7
6816	15
6819	8
6821	40
6842	9
6845	8
6855	7
6878	238
6904	14
6905	77
6917	16
6920	8
6925	9
6936	8
6950	9
6953	84
6965	10
6985	10
6996	23
7008	7
7023	9
7024	15
7042	8
7057	16.5
7058	7
7093	7
7118	8
7147	21
7148	9
7153	16
7155	8
7157	20
7170	15
7179	8
7180	7
7192	26
7202	8
7236	16
7237	8
7248	8
7254	7
7273	8
7274	9
7275	21
7281	42
7283	10
7284	7
7288	28
7289	20
7307	16
7341	144
7347	15
7365	9
7381	411
7387	7
7392	8
7395	7
7399	8
7400	107
7412	7
7424	7
7448	7
7475	7
7485	165.5
7499	9
7510	8
7515	25
7527	9
7528	9
7535	7
7556	7
7579	10
7589	8
7595	16
7599	85
7601	28
7602	7
7611	7
7627	142.5
7634	21
7636	8
7654	9
7655	34.5
7658	16
7729	35
7732	111
7738	7
7739	8
7763	16
7765	10
7772	8
7784	6.5
7824	8
7840	8
7843	16
7857	14
7858	8
7863	9
7868	7
7880	8
7885	11
7890	7
7948	7
7949	11
7954	8
7961	29
7963	7
8030	8
8037	7
8048	16
8056	8
8058	156
8079	14
8120	21.5
8135	9
8140	21
8168	7
8191	7
8193	8
8199	8
8205	7
8211	8
8223	21
8227	46
8237	16
8262	7
8272	16
8274	16
8283	7
8292	15
8299	7
8364	8
8375	8
8382	7
8385	11
8388	15
8391	7
8415	11
8430	7
8432	9
8436	14
8466	10
8467	10
8470	25
8472	15
8477	18
8491	8
8493	9
8498	7
8520	7
8538	7
8539	18
8549	16
8559	13
8596	7
8616	7
8634	7
8650	7
8651	7
8656	8
8663	7
8667	7
8668	14
8677	20
8687	11
8688	7
8691	20
8727	10
8729	9
8744	7
8745	8
8746	180
8769	7
8781	8
8786	11
8805	33
8806	9
8814	8
8816	14.5
8818	7
8827	7
8876	7
8877	24
8878	7
8884	11
8894	9
8901	9
8929	10.5
8931	8
8934	32
8938	8
8945	135
8960	9
8964	14
8984	8
8988	7
8995	7
8999	10
9000	16
9046	7
9049	7
9055	7
9060	9
9072	35
9073	9
9077	30
9103	21.875
9121	7
9162	10
9172	17
9190	19
9195	7
9198	7
9209	8
9219	16
9220	7
9222	73
9243	7
9250	24
9256	8
9268	20
9277	8
9291	8
9294	9
9321	39
9331	31
9332	14
9334	8
9337	401.5
9350	8
9360	7
9373	9
9378	18
9392	7
9404	10
9405	9
9407	9
9417	24
9439	205
9446	8
9452	10
9471	6.90909
9477	8
9479	9
9485	7
9506	7
9524	7
9527	7
9532	10
9540	7
9548	7
9551	7
9555	9
9558	7
9563	10
9569	7
9571	7
9573	11
9576	7
9586	25
9595	9
9598	9
9607	10
9611	10
9654	15
9655	27
9664	24
9689	18
9697	9
9709	9
9710	8
9715	8
9719	7
9728	14
9732	9
9746	7.5
9748	7
9749	8
9751	8
9755	8
9768	7
9798	20
9803	11
9831	15
9850	8
9853	157
9869	29
9871	10
9881	12
9893	8
9907	32
9910	7
9916	12
9918	6.5
9924	7
9929	10
9932	7
9946	7
9950	8
9958	25
9963	8
9968	25
9977	22
9984	8
9988	9
10013	8
10031	7
10038	7
10044	8
10055	7
10062	44
10063	10
10067	7
10076	18
10087	181.5
10124	9
10136	15
10158	9
10179	7
10183	120
10189	11
10194	9
10196	7
10208	7
10234	8
10245	9
10253	8
10293	158
10319	8
10320	14
10321	24
10326	17
10329	26
10360	16
10367	9
10379	71
10384	7
10414	8
10445	15.6667
10448	7
10457	9
10464	8
10479	9
10481	77
10499	7
10505	23
10519	39
10531	18
10556	14
10603	8
10604	179.5
10605	7
10612	20
10627	7
10643	116
10649	7
10679	10
10694	7
10697	18
10705	35
10740	9
10752	8
10778	25
10787	24
10792	35
10807	15
10838	140.789
10867	23.875
10877	7
10878	7
10888	9
10897	8
10898	34
10911	12
10912	8
10942	7
10944	18
10956	8
10957	9
10962	8
10968	8
10978	7
10979	15
10986	8
10994	243
11000	17
11004	9
11037	9
11044	7
11054	7
11065	7
11066	8
11095	6.66667
11097	18
11098	7.33333
11104	7
11111	7
11118	7
11122	7
11127	24
11128	108
11148	8
11178	41
11186	24
11187	14
11192	25
11207	145
11212	27
11232	7
11235	16
11236	23
11238	127
11263	22
11272	8
11276	77
11284	8
11285	9
11298	7
11307	38
11317	8
11336	16
11342	7
11348	10
11367	9
11378	7
11419	7
11442	8
11444	8
11446	8
11447	8
11462	8
11472	7
11494	7
11500	8
11502	17
11508	16
11514	7
11527	7
11531	28
11536	17
11553	19
11554	17
11570	8
11587	8
11590	445
11603	8
11632	7
11642	7
11662	15
11675	8
11694	13
11708	9
11730	238
11733	8
11741	16
11754	7
11759	8
11790	15
11793	281
11795	8
11802	9
11803	8
11804	66
11832	10
11841	7
11849	36
11873	7
11874	10
11879	6.6
11882	16.6
11883	17
11887	16
11895	7
11925	8
11927	44
11931	8
11938	7
11940	7
11941	16.625
11946	23
11949	16
11950	11
11992	7
12016	16
12021	11
12023	7
12038	21
12039	7
12047	9
12048	7
12049	8
12053	8
12058	15
12077	7
12079	19.5
12084	7
12085	202
12086	34
12110	29
12117	9
12137	25
12157	7
12163	120
12165	10
12187	8
12199	127.5
12210	10
12213	84
12249	7
12252	7
12265	8
12274	32.5
12291	20
12312	8
12314	7
12319	15
12345	8
12346	16
12352	9
12357	13
12367	8
12403	8
12405	8
12435	16
12436	8
12449	9
12453	7
12460	7
12466	11
12467	7
12493	8
12512	15
12526	21
12527	128
12534	7
12538	9
12556	9
12561	7
12576	33
12580	44
12594	46
12613	8
12625	8
12628	29
12664	7
12698	8
12730	7
12731	16
12735	9
12743	8
12750	16
12768	7
12776	8
12784	77
12820	8
12853	236
12864	16
12887	8
12890	330
12915	43
12921	15
12929	7
12939	9
12948	15
12949	7
12960	11
12975	14
13014	18
13048	18
13049	7
13051	14
13053	8
13060	9
13062	10
13063	16
13065	8
13079	7
13083	7
13086	14
13096	23
13100	17
13106	7
13125	16
13132	68
13138	10
13162	220
13166	9
13182	8
13201	8
13205	12
13206	252
13220	18
13230	9
13232	10
13241	15
13255	23
13260	8
13286	7
13301	8
13306	10
13308	226
13313	7
13319	15
13326	9
13333	134
13346	7
13375	32
13384	14
13386	8
13393	15
13394	9
13395	7
13417	73
13438	8
13441	7.5
13450	129
13456	31
13474	7
13475	12.5
13503	23.5
13508	7
13510	16
13513	8
13529	105
13577	17
13588	18.5
13595	8
13598	60
13612	51.5
13619	9
13625	16
13634	7
13637	16
13640	7
13682	9
13693	82
13695	7
13702	7
13712	10
13718	10
13720	8
13722	70
13733	7
13735	26
13754	17
13756	120.5
13766	26
13774	16
13775	8
13776	14
13795	34
13805	14
13814	7
13817	8
13845	7
13846	7
13862	22.5
13894	28
13906	8
13915	84
13919	10
13921	26
13941	15
13943	16
13945	15
13947	7
13956	7
13961	7
13986	7
13987	26
13988	9
14003	15
14004	7
14009	8
14024	8
14030	7
14050	8
14053	77
14059	6.66667
14066	17
14068	7
14082	11
14098	7
14108	7
14112	15
14113	7
14117	16
14143	8
14147	7
14157	8
14219	9
14228	16
14236	55
14273	7.5
14286	14
14301	7
14304	8
14314	16
14323	9
14334	7
14380	8
14409	189
14417	20
14418	10
14420	10
14421	16
14448	7
14450	41
14458	7
14467	8
14476	13
14490	7.5
14499	7
14503	24
14506	26
14507	16
14510	7
14513	25
14514	7
14515	15
14522	8
14523	19
14527	9
14543	101
14544	31
14545	8
14555	21
14565	16
14583	7
14613	8
14618	13
14629	16
14673	8
14676	7
14677	25.5
14696	7
14698	7
14734	10
14739	7
14762	10
14765	16
14784	33
14787	8
14799	7
14807	7
14818	7
14841	7
14842	147
14852	8
14865	8
14880	8
14895	7
14914	11
14930	16.5
14936	9
14941	9
14951	9
14953	7
14954	8
14959	9
14974	8
14977	7
14987	8
14988	8
14996	9
15001	134
15010	115.75
15016	16
15019	10
15024	7
15036	7
15039	8
15041	16
15051	7
15071	8
15079	115.333
15083	7
15087	6.75
15090	8
15108	7
15118	7
15119	14
15126	7
15143	18
15146	8
15148	13
15156	115
15157	8
15162	7
15163	7
15177	7
15182	11
15185	7
15190	9
15193	14
15206	9
15218	24
15224	12
15229	7
15233	7
15238	9
15239	8
15241	16
15246	10
15249	8
15261	37
15292	8
15309	15
15322	172.5
15343	7
15361	15
15371	7
15373	9
15402	20
15469	8
15487	7
15496	67
15512	120
15517	7
15535	7
15542	16
15573	8
15576	7
15587	11
15588	7
15591	18
15619	9
15620	7
15635	8
15642	27
15645	24
15657	7
15679	7
15691	7
15692	7
15693	7
15697	39
15704	7
15705	7
15740	7
15745	8
15748	8
15771	35
15779	7
15780	16
15782	30
15787	14
15791	7
15809	17
15812	100
15837	23
15869	27
15871	9
15902	7
15907	17
15909	8
15920	33
15932	43.5
15979	27.5
15987	9
15988	9
16009	8
16011	12
16012	8
16028	92
16052	15
16061	8
16098	10
16099	9
16103	9
16117	8
16122	84
16150	7
16157	27
16174	7
16176	7
16188	7
16196	8
16198	8
16204	7
16247	17
16249	22
16255	12
16266	52
16271	8.5
16286	30
16340	25
16343	8
16377	8
16379	9
16391	14.5
16393	8
16395	9
16401	8
16405	8
16418	8
16419	22
16423	9
16434	23
16437	40
16455	8
16492	23
16493	8
16506	16
16507	23
16520	7
16525	8
16566	7
16568	15
16569	16
16598	8
16601	134
16631	16
16656	265
16680	17
16690	15
16693	22
16704	11
16710	231.5
16714	7
16716	7
16719	8
16733	7
16740	7
16769	13
16773	209
16775	22
16778	9
16807	7
16840	9
16855	15.5
16866	93
16877	7
16908	15
16920	8
16925	7
16928	7
16939	14
16940	23
16945	9
16950	9
16967	8
16976	11
16977	16
16982	6.6
16987	8
16989	7
17021	278.71
17032	8
17034	18
17049	34
17051	15
17064	8
17078	8
17104	37
17105	9
17111	8
17122	12
17123	106.364
17132	7
17135	130
17160	8
17165	23
17183	10
17184	56
17193	13
17194	11
17207	30
17214	12
17216	16
17240	11
17251	7
17260	7
17275	30
17282	16
17286	9
17296	9
17336	10
17344	8
17348	13
17350	19
17354	248
17382	7
17389	7
17421	7
17429	8
17431	25.5
17437	8
17456	9
17462	32
17466	14
17493	7
17503	25
17522	16
17525	7
17546	7
17574	26
17583	7
17588	7
17591	10
17596	7
17621	8
17638	7
17657	9
17663	15
17673	7
17682	18
17701	12
17720	16
17724	8
17732	7
17745	124
17749	7
17756	15
17775	8
17784	7
17789	25
17803	8
17820	7.5
17833	7
17835	7
17863	7
17895	7
17913	16
17919	7
17921	14
17934	8
17936	8
17946	8
17973	7
17977	127.5
17981	16
17983	8
18001	9
18037	11
18040	8
18041	8
18050	9
18052	17
18054	18
18057	7
18066	8
18075	9
18076	9
18085	7
18090	35
18101	17
18130	8
18136	10
18137	7
18170	7
18180	7
18186	24
18190	8
18194	8
18195	8
18209	7
18210	25
18239	11
18242	9
18248	14
18265	24
18270	7
18271	9
18273	8
18276	9
18291	7
18299	8
18304	8
18306	16
18309	7
18317	8
18322	16
18348	7
18356	10
18358	8
18359	7
18360	128
18365	7
18400	8
18405	11.5
18427	8
18441	7
18442	16
18445	14
18450	10
18469	8
18474	8
18485	31
18494	18
18512	8
18516	16
18520	15
18522	7
18548	8
18552	11
18566	7
18568	15.5
18594	8
18604	7
18607	127
18613	14
18615	7
18618	64
18620	9
18631	8
18637	9
18640	9
18649	31
18657	165
18666	7
18672	32
18680	9
18704	38
18708	8
18709	8
18734	16
18743	14
18750	123
18755	7
18770	9
18783	15
18790	8
18798	7
18809	8
18814	12
18816	141
18830	8
18839	29
18841	11
18847	7
18874	7
18876	7
18887	8
18899	16
18915	7
18920	75
18921	59
18933	7
18947	7
18949	10
18951	9
18954	17
18956	8
18960	8
18964	7
18965	52
19022	15
19041	28
19048	10
19056	15
19077	7
19103	9
19108	9
19123	23
19135	9
19137	8
19138	27
19141	8
19154	8
19157	32
19164	8
19179	16
19181	7
19183	7
19185	7
19234	42
19239	9
19248	8
19252	30
19269	7
19285	8
19294	11
19339	9
19356	8
19365	17
19382	7
19414	16
19426	10
19440	24
19453	7
19467	15
19474	7
19490	7
19492	7
19507	7
19509	33
19518	8
19548	39
19586	7
19589	27
19606	7
19608	8
19628	7
19636	8
19640	24
19678	8
19680	7
19696	7
19712	7
19718	8
19742	9
19745	25
19752	60
19765	8
19783	8
19784	7
19788	7
19831	8
19833	16
19835	7
19853	9
19889	50
19890	8
19896	8
19899	7
19916	17
19932	7
19948	9
19967	10
19979	8
19988	16
20005	15
20009	120
20019	7
20022	14
20026	15
20033	8
20045	10
20073	22
20085	86
20086	73
20089	7
20097	23
20135	10
20147	7
20149	249
20161	7
20175	8
20177	26
20180	7
20186	14
20221	80
20227	24
20237	7
20252	10.5
20278	6.66667
20281	14.6667
20282	239
20315	135
20346	17
20352	15
20368	16
20371	7
20385	8
20392	7
20403	16
20408	18
20420	8
20421	7
20422	9
20424	16
20425	7
20430	9
20441	10
20475	14
20480	16
20486	12
20516	8
20540	25
20555	8
20565	9
20566	7
20583	7
20584	8
20589	8
20605	7
20625	39
20630	10
20633	8
20641	7
20660	16
20662	115
20665	9
20699	274
20707	94
20765	9
20768	7
20770	9
20792	15
20797	16
20801	10
20828	7
20835	7
20844	128
20845	40
20851	24
20880	16
20886	20
20895	18
20901	8
20908	18
20924	368.893
20936	8
20938	142
20958	104
20961	8
20986	39
21008	14
21034	18
21046	7
21102	16
21106	9
21107	37
21113	8
21121	9
21124	41
21125	15
21133	18
21137	25
21138	15.5
21142	16
21160	26
21162	68
21173	8
21175	8
21177	9
21182	7
21196	8
21213	10
21216	120
21228	14
21231	16
21242	7
21245	9
21251	53
21252	7
21254	18
21255	33
21263	8
21265	37
21267	95
21303	14
21309	16
21314	18
21320	8
21343	17
21357	26
21376	25
21383	9
21391	36
21402	22
21403	9
21410	7
21424	8
21432	7
21440	8
21501	7
21512	19
21536	33.6
21564	14
21566	7
21582	9
21591	9
21599	12.5
21621	14
21646	42
21648	10
21657	15
21664	18
21686	15
21690	30
21695	188
21701	16
21708	8
21737	31
21740	7

==========
Order:3	394
18	828
70	1480
72	148
201	1380.5
279	539
310	146535
366	703
377	638
600	546
705	144
755	684
822	793
825	970
850	912
925	88.5
933	474
996	88.5
1016	723.5
1041	440
1096	553.5
1122	128
1171	617.667
1178	440
1273	900
1275	1165.67
1283	836
1284	924.333
1453	911.333
1460	659
1540	1165
1552	690
1554	58
1567	615
1574	87
1598	792
1718	90
1813	484
1852	1430
1894	103.5
1947	130.667
2125	110
2205	1092.5
2248	140
2332	1056
2372	27.5
2411	440
2433	142
2570	905.8
2577	462
2616	550
2633	91.5
2657	600
2711	1063
2715	566.5
2786	1148.17
2827	234
2834	473
2836	621.2
2867	462
2892	550
2904	140
3003	1128.67
3026	658
3057	946
3105	616
3241	564
3306	440
3307	1392
3321	770
3345	961
3361	720
3397	56
3419	259.333
3460	681.5
3468	456.5
3548	616
3592	84
3658	111
3683	34
3704	588.5
3779	36
3804	195
3829	834
3870	550
3925	690.5
4078	96
4103	203162
4195	550
4228	451
4280	136
4287	122
4389	704
4439	754
4501	506
4529	891.5
4583	672
4738	132
4827	600
4917	76
4957	500.5
5089	400
5123	234
5128	986
5181	35.5
5241	84
5405	492
5454	451
5469	140
5489	672
5529	130
5708	202
5752	196
5761	87
5815	572
5851	651.5
5879	762
5889	746.667
5908	544
6022	205
6146	76.6667
6169	1529
6175	288
6185	489.5
6362	624
6484	76
6549	651.667
6571	440
6649	560
6669	792
6687	544.5
6842	693
6845	456
7093	856
7155	528
7254	152
7412	504
7448	87
7475	2067
7499	73.3333
7527	726
7535	451
7595	395
7654	140
7658	1405
7738	152
7843	74
7857	280
7949	572
7954	1726.5
8135	608.5
8168	473
8237	690
8262	1375
8272	609
8274	84
8382	237.5
8391	317
8498	602
8538	93
8663	486
8677	84
8729	1329
8806	173.5
8818	440
8884	152
8894	153.333
8929	450
8931	56
8960	660
8988	869
9046	708
9060	1090.5
9072	712.167
9073	764.667
9077	132
9198	140
9209	480
9350	74
9378	76
9405	770
9407	480
9446	606
9524	156
9573	55.3333
9576	132
9598	561
9607	93
9611	226
9715	243.167
9755	84
9850	467.5
9869	61
9881	559
10038	317.333
10044	96
10055	350
10062	714
10124	132
10158	113
10189	495
10194	528
10457	539
10499	32
10531	111
10605	776.5
10649	539
10838	3877.5
10912	756
10962	144
10968	112.5
11098	1100
11284	114
11342	480
11367	133.333
11419	561
11462	84
11494	91.5
11642	90
11754	304
11802	93
11887	90
11925	33
12021	75.3333
12047	90
12084	1015
12137	177
12165	938
12210	115.5
12249	590
12265	278
12291	34
12512	420
12534	180
12561	130
12613	36
12625	1010
12939	704
13062	154.667
13063	375.5
13138	1130.67
13182	123.5
13201	451
13220	224
13230	473
13301	318
13319	654
13395	712
13508	737
13510	660
13577	440
13640	87
13720	647
13814	136
13894	1078
13906	280
14004	792
14068	630
14143	442.75
14147	440
14304	77
14458	87
14499	36.6667
14565	975
14673	226.667
14787	351
14852	517
14941	660
14959	74
14996	561.333
15019	660
15036	134
15051	671
15108	338
15148	1438.5
15162	93
15206	440
15218	825
15233	74
15239	32.3333
15241	90
15246	583
15343	93
15469	616
15535	87
15704	130.667
15782	91.5
15791	88.5
15871	88.8
15988	886
16176	128
16188	115.5
16198	582
16247	702
16255	594
16343	140
16379	649
16418	1043
16520	56
16598	1080
16740	654
16769	704
16775	539
16807	589
16920	111
16928	935
16945	66
16977	849.75
17021	24674.7
17049	1062
17122	649
17123	84
17132	93
17183	648
17214	572.5
17216	440
17240	1551
17251	35
17296	637.75
17336	660
17382	759
17421	31
17431	642
17749	476
17820	344.25
17833	632
17981	638
18001	112
18037	451
18041	421
18054	649
18075	872
18076	825
18130	87
18186	144
18190	35
18276	35
18348	740
18365	170
18441	445.5
18442	539
18469	500.5
18485	654.5
18494	550
18548	141.333
18680	183
18734	668
18783	591.5
18814	140
18816	188
18874	132
18956	1188
18960	451
19137	684
19154	499
19294	708
19356	451
19365	798
19426	552
19586	1373
19589	34.5
19636	456.667
19678	841.333
19680	632
19742	392
19835	1402.5
19853	31.6667
19948	891
20135	130
20161	842.583
20346	128
20371	1411
20392	942.5
20403	671
20422	74
20425	30
20441	33.6667
20566	234
20583	136
20605	128
20641	1045
20660	682
20880	704
20895	636
20924	41755.8
20936	638
21160	1430.67
21177	649
21182	462
21391	451
21440	936
21591	55.3333
21657	128
21664	1840
21690	451

==========
Order:4	106
310	138082
1041	4429
1171	2676
1453	2639
1460	1251
2248	476
2332	41
2570	3214
2657	405
2715	298
2836	2997
2867	3943
3003	484
3307	2382
3345	84
3361	2820
3460	660
3468	41
3704	1292
4103	169300
4501	3837
4827	690
4957	602
5454	2259
5489	1275
5752	2603
5815	3217
5889	1277
5908	2835
6146	2013
6169	2831
6185	1335
6549	2970
6687	660
6842	2152
7499	1862
7658	344
7954	1722
8135	3756
8168	2760
8262	1880
8382	1219
8729	559
8894	1453
9072	1301.5
9073	1387.5
9446	660
9715	4090
10038	4188
10158	2687
10457	1388
10838	50945
10962	1948
11367	705
11419	602
12021	2893
12265	3452
12512	3201
13062	2085
13138	168
13894	746
14068	2051
14143	3155
14458	2139
14499	3057
14673	675
15148	3348
15233	2684
15239	484
15871	3663
16247	1545
16379	1699
16740	572
16775	657
16977	2902
17021	95178
17240	3405
17296	167
17336	516
17421	172
17431	1511
17820	690
18001	2454
18075	94
18076	94
18190	1365
18348	1617
18442	690
18469	41
18485	1344
18494	1234
18548	126
18783	705
18814	644
18960	3596
19426	4030
19636	3774
19678	3976
19742	1860
20161	1094
20422	1440
20441	1232
20583	1148
20924	104704
21160	1470
21664	2020

==========
Order:5	93
310	58295
1041	3978
1171	836
1453	1026
1460	180
2248	1095
2332	40
2570	3633
2657	345
2715	1040
2836	2325
2867	2167
3003	1140
3307	3960
3345	40
3361	720
3460	1115
3468	26
4103	63160
4501	1715
4827	959
5454	315
5489	450
5752	574
5815	3443
5908	732
6146	660
6169	2728
6549	4309
6687	352
6842	1659
7499	1046
7658	1227
7954	1399
8135	1951
8168	920
8262	1041
8382	1029
8729	22
8894	984
9072	38355
9073	38281
9446	900
9715	227
10038	965
10457	765
10838	44415
10962	273
11367	175
12021	558
12265	1070
12512	2000
13062	1495
13138	23
14068	440
14143	954
14458	660
14499	990
14673	623
15148	1932
15239	240
15871	2223
16247	220
16977	1400
17021	46268
17240	3031
17296	1695
17336	315
17421	315
17431	260
17820	660
18001	315
18075	151
18076	151
18190	280
18348	1312
18442	357
18485	388
18494	950
18783	80
18814	462
18960	1805
19426	3413
19636	2691
19678	2362
19742	426
20161	230
20422	1455
20441	1621
20583	707
20924	51712
21160	1288
21664	130

==========
Order:6	93
310	15920
1041	1256
1171	1468
1453	907
1460	444
2248	2264
2332	764
2570	9513
2657	196
2715	1011
2836	4450
2867	5421.5
3003	648
3307	6604
3345	622
3361	2052
3460	548
3468	179
4103	10512
4501	1879
4827	672
5454	839
5489	2798
5752	1707
5815	3253.5
5908	4286
6146	709
6169	6583
6549	3826
6687	1641
6842	1586
7499	957
7658	871
7954	883
8135	2139
8168	2750
8262	587
8382	1673
8729	89
8894	655
