TimeElapsed, Max, Min, Mean, Std, Number of items., Selected: 30,Top
13,12,-8,0.842835247517,0.0301218279021,4778,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[1041-2][5489-2][5815-2][8382-2][9073-2][20422-2];12;11;0;,[2248-2][2715-2][3345-2][8894-2][10838-2][20161-2];9;8;0;,[2570-2][3307-2][5489-2][8894-2][11367-2][19636-2];9;8;0;
26,12,-8.99999993294,1.03745448589,0.0316143128707,4706,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[1041-2][5489-2][5815-2][8382-2][9073-2][20422-2];12;11;0;,[4501-2][4827-2][6842-2][8729-2][15148-2][19678-2];9;8;0;,[2248-2][2715-2][3345-2][8894-2][10838-2][20161-2];9;8;0;
39,13,-8,1.13089334965,0.0330737804119,4704,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[2570-2][9715-2][10962-2][18485-2][18494-2][18960-2];13;12;0;,[1041-2][5489-2][5815-2][8382-2][9073-2][20422-2];12;11;0;,[2570-2][7658-2][11367-2][12021-2][17336-2][19636-2];11;10;0;
51,13,-8.99999993294,1.22906160355,0.033972165898,4678,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[2570-2][9715-2][10962-2][18485-2][18494-2][18960-2];13;12;0;,[1041-2][5489-2][5815-2][8382-2][9073-2][20422-2];12;11;0;,[2570-2][7658-2][11367-2][12021-2][17336-2][19636-2];11;10;0;
64,13,-8,1.24126732349,0.0345923277926,4686,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[2570-2][9715-2][10962-2][18485-2][18494-2][18960-2];13;12;0;,[1041-2][5489-2][5815-2][8382-2][9073-2][20422-2];12;11;0;,[4827-2][6549-2][6842-2][12512-2][18190-2][20422-2];11;10;0;
85,13,-9.99999985099,1.71755981445,0.0326805472537,4753,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[2570-2][9715-2][10962-2][18485-2][18494-2][18960-2];13;12;0;,[1041-2][5489-2][5815-2][8382-2][9073-2][20422-2];12;11;0;,[1453-2][2715-2][5489-2][8135-2][14143-2][21160-2];11;10;0;
99,13,-8,1.4870673418,0.034787530008,4672,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[2570-2][9715-2][10962-2][18485-2][18494-2][18960-2];13;12;0;,[1041-2][6687-2][8168-2][18783-2][20422-2][21160-2];12;11;0;,[1041-2][5489-2][5815-2][8382-2][9073-2][20422-2];12;11;0;
111,15,-6.99999968708,1.37998330593,0.0362448258904,4695,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[8894-2][9446-2][10038-2][10962-2][11367-2][20583-2];15;14;0;,[2867-2][5908-2][9446-2][10838-2][19678-2][20161-2];13;12;0;,[2570-2][9715-2][10962-2][18485-2][18494-2][18960-2];13;12;0;
125,15,-8,1.47780132294,0.0379459497257,4641,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[8894-2][9446-2][10038-2][10962-2][11367-2][20583-2];15;14;0;,[2867-2][5908-2][9446-2][10838-2][19678-2][20161-2];13;12;0;,[2570-2][9715-2][10962-2][18485-2][18494-2][18960-2];13;12;0;
137,15,-8,1.4382109642,0.0392421353338,4625,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[8894-2][9446-2][10038-2][10962-2][11367-2][20583-2];15;14;0;,[2867-2][5908-2][9446-2][10838-2][19678-2][20161-2];13;12;0;,[2570-2][9715-2][10962-2][18485-2][18494-2][18960-2];13;12;0;
