TimeElapsed, Max, Min, Mean, Std, Number of items., Selected: 30,Top
12,13,-4.99999992549,0.820494413376,0.0250889623222,4722,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][5454-2][9715-2][10038-2][12512-2];13;12;0;,[8729-2][10838-2][17021-2][18783-2][19742-2];13;12;0;,[310-2][10838-2][11419-2][15148-2][17421-2];12;11;0;
25,13,-4.99999992549,1.13377761841,0.0289160068217,4660,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][5454-2][9715-2][10038-2][12512-2];13;12;0;,[8729-2][10838-2][17021-2][18783-2][19742-2];13;12;0;,[5908-2][17021-2][17336-2][17820-2][20924-2];12;11;0;
38,16,-4.99999992549,1.55810582638,0.0335304178077,4584,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][3307-2][10838-2][15148-2][18001-2];16;15;0;,[310-2][3307-2][10838-2][15148-2][19636-2];16;15;0;,[2248-2][4103-2][10838-2][16247-2][17021-2];14;13;0;
50,18,-4.99999992549,1.99111938477,0.0395046194981,4563,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[4103-2][6169-2][10838-2][12265-2][20924-2];18;17;0;,[310-2][1041-2][10838-2][16379-2][20924-2];18;17;0;,[310-2][3307-2][10838-2][15148-2][18001-2];16;15;0;
62,19,-4.99999992549,2.57966661453,0.045420071717,4543,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][10838-2][20161-2][20924-2];19;18;0;,[4103-2][6169-2][10838-2][12265-2][20924-2];18;17;0;,[310-2][1041-2][10838-2][16379-2][20924-2];18;17;0;
74,24,-5.49999983609,3.261302948,0.0509276577323,4525,-1[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][5815-2][6549-2][10838-2][20924-2];24;23;0;,[310-2][10038-2][10838-2][17021-2][20924-2];21;20;0;,[310-2][8135-2][10838-2][17021-2][20924-2];20;19;0;
87,30,-5.49999983609,4.04338598251,0.0585283432985,4468,0[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][5815-2][6549-2][10838-2][20924-2];24;23;0;,[1041-2][4103-2][10838-2][17021-2][20924-2];24;23;0;
99,30,-5.99999982119,4.85188007355,0.064942435421,4431,0[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][5815-2][6549-2][10838-2][20924-2];24;23;0;,[1041-2][4103-2][10838-2][17021-2][20924-2];24;23;0;
111,43,-4.74999996461,5.87997674942,0.0739015861427,4326,2[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][9072-2][9073-2][20924-2];43;42;0;,[310-2][5815-2][10838-2][17021-2][20924-2];32;31;0;,[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;
123,43,-4.49999996647,7.29049158096,0.0837304511979,4136,2[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;,[310-2][4103-2][9072-2][9073-2][20924-2];43;42;0;,[310-2][5815-2][10838-2][17021-2][20924-2];32;31;0;,[310-2][4103-2][10838-2][17021-2][20924-2];30;29;0;
