TimeElapsed, Max, Min, Mean, Std, Number of items., Selected: 32,Top
0,7,-4.99999992549,1.0367847681,0.0652560927446,270,-1[531-2][924-2][1112-2];32;63;1;,[374-2][756-2][928-2];7;6;0;,[27-2][373-2][1479-2];6;5;0;,[1016-2][1067-2][1663-2];5;4;0;
0,7,-2.99999991059,1.21162199974,0.0720268409129,253,-1[531-2][924-2][1112-2];32;63;1;,[374-2][756-2][928-2];7;6;0;,[27-2][373-2][1479-2];6;5;0;,[1016-2][1067-2][1663-2];5;4;0;
0,7,-2.49999996275,1.33236706257,0.0528144267709,271,-1[531-2][924-2][1112-2];32;63;1;,[374-2][756-2][928-2];7;6;0;,[27-2][373-2][1479-2];6;5;0;,[1016-2][1067-2][1663-2];5;4;0;
0,7,-2.99999991059,1.24011254311,0.0613598982513,254,-1[531-2][924-2][1112-2];32;63;1;,[374-2][756-2][928-2];7;6;0;,[27-2][373-2][1479-2];6;5;0;,[1016-2][1067-2][1663-2];5;4;0;
0,7,-6.99999968708,1.2041939497,0.0708356293252,261,-1[531-2][924-2][1112-2];32;63;1;,[374-2][756-2][928-2];7;6;0;,[27-2][373-2][1479-2];6;5;0;,[279-2][373-2][1636-2];5;4;0;
0,7,-4.99999992549,1.36060643196,0.0691785003761,274,-1[531-2][924-2][1112-2];32;63;1;,[374-2][756-2][928-2];7;6;0;,[27-2][373-2][1479-2];6;5;0;,[204-2][370-2][1914-2];6;5;0;
0,7,-2.99999991059,1.35052013397,0.0724809423274,258,-1[531-2][924-2][1112-2];32;63;1;,[374-2][756-2][928-2];7;6;0;,[27-2][373-2][1479-2];6;5;0;,[204-2][370-2][1914-2];6;5;0;
0,10,-2.99999991059,1.50741124153,0.0955994868819,250,-1[531-2][924-2][1112-2];32;63;1;,[143-2][373-2][1416-2];10;9;0;,[374-2][756-2][928-2];7;6;0;,[27-2][373-2][1479-2];6;5;0;
0,10,-4,1.52499639988,0.0906988944385,258,-1[531-2][924-2][1112-2];32;63;1;,[143-2][373-2][1416-2];10;9;0;,[374-2][756-2][928-2];7;6;0;,[27-2][373-2][1479-2];6;5;0;
0,10,-9.99999985099,1.44022095203,0.120090390266,245,-1[531-2][924-2][1112-2];32;63;1;,[143-2][373-2][1416-2];10;9;0;,[374-2][756-2][928-2];7;6;0;,[204-2][370-2][1914-2];6;5;0;
