TimeElapsed, Max, Min, Mean, Std, Number of items., Selected: 32,Top
0,5,-2.99999991059,1.09319901466,0.0364796769275,269,-1[531-2][924-2][1112-2];32;63;1;,[1005-2][1575-2][1973-2];5;4;0;,[395-2][769-2][825-2];5;4;0;,[1005-2][1315-2][1575-2];4.5;8;1;
0,5,-2.99999991059,1.13408517838,0.0497131060685,265,-1[531-2][924-2][1112-2];32;63;1;,[1005-2][1575-2][1973-2];5;4;0;,[395-2][769-2][825-2];5;4;0;,[1005-2][1315-2][1575-2];4.5;8;1;
0,5,-4,1.32099962234,0.0439272587907,262,-1[531-2][924-2][1112-2];32;63;1;,[395-2][769-2][825-2];5;4;0;,[465-2][1072-2][1668-2];5;4;0;,[1005-2][1575-2][1973-2];5;4;0;
0,6,-3.66666655739,1.27017474174,0.0610729746678,261,-1[531-2][924-2][1112-2];32;63;1;,[777-2][956-2][1005-2];6;5;0;,[465-2][1072-2][1668-2];5;4;0;,[457-2][632-2][1349-2];5;4;0;
0,6,-4,1.15821254253,0.0741737559963,266,-1[531-2][924-2][1112-2];32;63;1;,[777-2][956-2][1005-2];6;5;0;,[395-2][769-2][825-2];5;4;0;,[465-2][1072-2][1668-2];5;4;0;
0,6,-4,1.3367074728,0.0649930671593,250,-1[531-2][924-2][1112-2];32;63;1;,[777-2][956-2][1005-2];6;5;0;,[465-2][1072-2][1668-2];5;4;0;,[395-2][769-2][825-2];5;4;0;
1,6,-2.99999991059,1.60330045223,0.0872247514092,266,-1[531-2][924-2][1112-2];32;63;1;,[777-2][956-2][1005-2];6;5;0;,[632-2][1282-2][1842-2];6;5;0;,[457-2][632-2][1349-2];5;4;0;
1,7,-8,1.42619132996,0.095605429963,262,-1[531-2][924-2][1112-2];32;63;1;,[250-2][769-2][825-2];7;6;0;,[632-2][1282-2][1842-2];6;5;0;,[777-2][956-2][1005-2];6;5;0;
1,7,-8,1.36060023308,0.0685417609887,263,-1[531-2][924-2][1112-2];32;63;1;,[250-2][769-2][825-2];7;6;0;,[777-2][956-2][1005-2];6;5;0;,[632-2][1282-2][1842-2];6;5;0;
1,7,-3.33333320088,1.42106664181,0.0844909571477,259,-1[531-2][924-2][1112-2];32;63;1;,[250-2][769-2][825-2];7;6;0;,[512-2][861-2][1303-2];6;5;0;,[632-2][1282-2][1842-2];6;5;0;
1,7,-2.99999991059,1.6689414978,0.088092334503,263,-1[531-2][924-2][1112-2];32;63;1;,[250-2][769-2][825-2];7;6;0;,[632-2][1282-2][1842-2];6;5;0;,[777-2][956-2][1005-2];6;5;0;
1,7,-4,1.58951365948,0.068040495568,257,-1[531-2][924-2][1112-2];32;63;1;,[250-2][769-2][825-2];7;6;0;,[512-2][861-2][1303-2];6;5;0;,[632-2][1282-2][1842-2];6;5;0;
1,7,-2.99999991059,1.6350249052,0.0695201135193,252,-1[531-2][924-2][1112-2];32;63;1;,[250-2][769-2][825-2];7;6;0;,[632-2][1282-2][1842-2];6;5;0;,[777-2][956-2][1005-2];6;5;0;
1,8,-4.99999992549,1.53014969826,0.0947949192405,253,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[632-2][1282-2][1842-2];6;5;0;
1,8,-2.99999991059,1.531878829,0.11559214082,257,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[632-2][1282-2][1842-2];6;5;0;
1,8,-5.99999982119,1.90053796768,0.0889914853513,237,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[512-2][861-2][1303-2];6;5;0;
1,8,-2.99999991059,1.99912846088,0.104292793622,251,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-3.49999984354,1.83151388168,0.103545945777,245,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-4,1.85267293453,0.136355017121,234,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-2.99999991059,2.04775643349,0.0424248748281,241,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[465-2][1364-2][1668-2];7;6;0;
1,8,-4.99999992549,1.83088195324,0.0718598129324,240,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-4.99999992549,1.90621542931,0.104989567165,229,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[465-2][1364-2][1668-2];7;6;0;
1,8,-2.99999991059,2.08916926384,0.106591925032,242,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[465-2][1364-2][1668-2];7;6;0;
1,8,-3.66666655739,2.02146553993,0.108148557358,236,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-4.99999992549,1.86606788635,0.0670860766275,236,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-6.99999968708,1.89405763149,0.121038529315,251,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[465-2][1364-2][1668-2];7;6;0;
1,8,-6.99999968708,1.53568375111,0.0543316033135,257,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[465-2][1364-2][1668-2];7;6;0;
1,8,-4,1.61909413338,0.0798254707402,246,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[465-2][1364-2][1668-2];7;6;0;
1,8,-4,1.94485068321,0.0962038932845,248,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-4.99999992549,1.47278118134,0.0559389733722,255,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-4.99999992549,1.68314540386,0.0944181387436,240,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-4,1.82456803322,0.0984463251151,260,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-2.99999991059,1.67737782001,0.0515666125935,255,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[465-2][1364-2][1668-2];7;6;0;,[250-2][769-2][825-2];7;6;0;
1,8,-2.99999991059,1.63628745079,0.0973680097141,255,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[465-2][1364-2][1668-2];7;6;0;
1,8,-4.99999992549,1.91937112808,0.0694791702468,256,-1[531-2][924-2][1112-2];32;63;1;,[374-2][918-2][1303-2];8;7;0;,[250-2][769-2][825-2];7;6;0;,[465-2][1364-2][1668-2];7;6;0;
