[54-2][87-2][384-2][389-2][400-2][544-2];1333.54,[101-2][264-2][320-2][347-2][394-2][401-2];1316.41,[47-2][204-2][234-2][350-2][483-2][578-2];1203.35,[47-2][204-2][234-2][350-2][483-2][516-2];1189.38,[36-2][68-2][364-2][398-2][408-2][516-2];1173.27,[117-2][190-2][191-2][305-2][342-2][430-2];1158.74,[154-2][224-2][328-2][351-2][455-2][509-2];1157.55,[36-2][60-2][73-2][166-2][437-2][578-2];1150.54,[54-2][165-2][252-2][316-2][364-2][434-2];1117.25,[29-2][73-2][159-2][166-2][437-2][578-2];1090.04,[32-2][106-2][169-2][384-2][493-2][571-2];1066.01,[47-2][169-2][234-2][350-2][483-2][516-2];1063.58,[139-2][271-2][295-2][335-2][437-2][559-2];1062.99,[101-2][264-2][320-2][401-2][506-2][557-2];1051.52,[139-2][271-2][295-2][335-2][347-2][437-2];1042.15,[72-2][116-2][139-2][312-2][559-2][577-2];1032.7,[36-2][60-2][73-2][166-2][437-2][557-2];1030.21,[17-2][175-2][193-2][309-2][336-2][509-2];1010.59,[117-2][180-2][335-2][342-2][430-2][507-2];999.071,[25-2][180-2][181-2][204-2][254-2][467-2];991.525,[106-2][336-2][339-2][355-2][373-2][519-2];987.429
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91,[69-2][257-2][296-2][320-2][424-2][512-2];1800.34,[69-2][159-2][296-2][320-2][512-2][533-2];1793.71,[69-2][116-2][257-2][320-2][512-2][544-2];1791.33,[66-2][138-2][201-2][316-2][382-2][554-2];1790.91,[69-2][159-2][257-2][320-2][412-2][512-2];1782.61,[69-2][97-2][168-2][296-2][320-2][512-2];1780.75,[69-2][97-2][296-2][320-2][435-2][544-2];1776.64,[97-2][114-2][257-2][320-2][387-2][573-2];1768.97,[69-2][94-2][97-2][168-2][320-2][387-2];1765.06
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91,[69-2][257-2][296-2][320-2][424-2][512-2];1800.34,[69-2][159-2][296-2][320-2][512-2][533-2];1793.71,[69-2][116-2][257-2][320-2][512-2][544-2];1791.33,[66-2][138-2][201-2][316-2][382-2][554-2];1790.91,[139-2][168-2][257-2][296-2][320-2][512-2];1786.59,[69-2][159-2][257-2][320-2][412-2][512-2];1782.61,[69-2][97-2][168-2][296-2][320-2][512-2];1780.75
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91,[69-2][257-2][296-2][320-2][424-2][512-2];1800.34,[87-2][168-2][257-2][320-2][512-2][544-2];1799.51,[69-2][159-2][296-2][320-2][512-2][533-2];1793.71,[69-2][116-2][257-2][320-2][512-2][544-2];1791.33,[66-2][138-2][201-2][316-2][382-2][554-2];1790.91,[139-2][168-2][257-2][296-2][320-2][512-2];1786.59,[69-2][159-2][257-2][320-2][412-2][512-2];1782.61
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91,[69-2][257-2][296-2][320-2][424-2][512-2];1800.34,[87-2][168-2][257-2][320-2][512-2][544-2];1799.51,[69-2][159-2][296-2][320-2][512-2][533-2];1793.71,[69-2][116-2][257-2][320-2][512-2][544-2];1791.33,[66-2][138-2][201-2][316-2][382-2][554-2];1790.91,[94-2][97-2][159-2][320-2][412-2][544-2];1788.24,[139-2][168-2][257-2][296-2][320-2][512-2];1786.59
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91,[69-2][257-2][296-2][320-2][424-2][512-2];1800.34,[87-2][168-2][257-2][320-2][512-2][544-2];1799.51,[69-2][257-2][296-2][320-2][512-2][573-2];1796.81,[69-2][159-2][296-2][320-2][512-2][533-2];1793.71,[69-2][116-2][257-2][320-2][512-2][544-2];1791.33,[66-2][138-2][201-2][316-2][382-2][554-2];1790.91
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91,[69-2][257-2][296-2][320-2][424-2][512-2];1800.34,[87-2][168-2][257-2][320-2][512-2][544-2];1799.51,[69-2][257-2][296-2][320-2][512-2][573-2];1796.81,[69-2][159-2][296-2][320-2][512-2][533-2];1793.71,[97-2][114-2][307-2][320-2][364-2][512-2];1792.57
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91,[69-2][257-2][296-2][320-2][424-2][512-2];1800.34,[87-2][168-2][257-2][320-2][512-2][544-2];1799.51,[69-2][257-2][296-2][320-2][512-2][573-2];1796.81,[69-2][159-2][296-2][320-2][512-2][533-2];1793.71
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91,[69-2][257-2][296-2][320-2][424-2][512-2];1800.34,[87-2][168-2][257-2][320-2][512-2][544-2];1799.51,[69-2][257-2][296-2][320-2][512-2][573-2];1796.81
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91,[69-2][168-2][296-2][320-2][512-2][551-2];1803.53,[69-2][257-2][296-2][320-2][424-2][512-2];1800.34
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][554-2];1805.44
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[69-2][257-2][296-2][320-2][422-2][512-2];1828.43,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[69-2][257-2][296-2][320-2][422-2][512-2];1828.43,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77,[97-2][257-2][296-2][315-2][348-2][512-2];1805.73
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[69-2][257-2][296-2][320-2][422-2][512-2];1828.43,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[139-2][159-2][231-2][296-2][512-2][533-2];1808.18,[69-2][97-2][300-2][320-2][387-2][554-2];1807.77
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[69-2][257-2][296-2][320-2][422-2][512-2];1828.43,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[139-2][159-2][231-2][296-2][512-2][533-2];1808.18,[94-2][171-2][296-2][320-2][512-2][544-2];1803.91
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[69-2][257-2][296-2][320-2][422-2][512-2];1828.43,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[87-2][139-2][296-2][300-2][320-2][512-2];1809.35,[139-2][159-2][231-2][296-2][512-2][533-2];1808.18
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][320-2][387-2][512-2];1892.67,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[69-2][257-2][296-2][320-2][422-2][512-2];1828.43,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27,[69-2][168-2][257-2][320-2][512-2][544-2];1812,[87-2][139-2][296-2][300-2][320-2][512-2];1809.35
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][320-2][387-2][512-2];1892.67,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[69-2][139-2][286-2][320-2][441-2][554-2];1840.55,[69-2][139-2][296-2][320-2][434-2][512-2];1829.91,[69-2][257-2][296-2][320-2][422-2][512-2];1828.43,[97-2][257-2][296-2][320-2][387-2][533-2];1812.27
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][286-2][320-2][387-2][441-2];1975.01,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][320-2][387-2][512-2];1892.67,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46,[69-2][139-2][257-2][296-2][320-2][512-2];1849.11,[69-2][139-2][286-2][320-2][441-2][554-2];1840.55,[69-2][139-2][296-2][320-2][434-2][512-2];1829.91,[69-2][257-2][296-2][320-2][422-2][512-2];1828.43
[69-2][139-2][168-2][296-2][320-2][512-2];2039.65,[69-2][139-2][257-2][320-2][512-2][551-2];1989.65,[69-2][139-2][286-2][320-2][387-2][441-2];1975.01,[69-2][139-2][257-2][320-2][387-2][512-2];1955.84,[69-2][139-2][296-2][320-2][512-2][551-2];1941.54,[69-2][257-2][296-2][320-2][512-2][551-2];1938.15,[94-2][159-2][296-2][320-2][512-2][544-2];1920.91,[69-2][139-2][296-2][320-2][412-2][512-2];1916.36,[69-2][257-2][320-2][382-2][512-2][551-2];1910.56,[69-2][139-2][296-2][300-2][320-2][435-2];1907.8,[25-2][139-2][168-2][320-2][512-2][533-2];1907.25,[87-2][168-2][257-2][320-2][512-2][533-2];1904.7,[69-2][139-2][296-2][320-2][424-2][512-2];1900.95,[69-2][168-2][257-2][320-2][512-2][525-2];1896.17,[69-2][139-2][296-2][320-2][387-2][512-2];1892.67,[69-2][139-2][296-2][300-2][320-2][554-2];1886.58,[69-2][139-2][296-2][300-2][320-2][512-2];1869.73,[97-2][114-2][307-2][320-2][364-2][551-2];1863.38,[139-2][168-2][257-2][320-2][387-2][512-2];1861.9,[69-2][257-2][286-2][296-2][320-2][512-2];1858.83,[25-2][139-2][168-2][320-2][512-2][554-2];1854.46
