TimeElapsed, Max, Min, Mean, Std, Number of items., Selected, Best Chromosomes
33,199,-3.49999984354,125.65839386,1.4725700964,858,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
33,199,-4.99999992549,124.12878418,1.47806554325,881,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182
33,199,-4.41666660085,125.453659058,1.46601451726,881,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
33,199,-4.41666660085,124.897361755,1.47446308814,864,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
33,199,-4.41666660085,123.173652649,1.49034259288,889,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][298-0][358-2];187,[47-2][68-0][242-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
33,199,-6.66666640176,123.61907959,1.48612881362,916,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][297-0][358-2];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182
33,199,-3.60606043346,125.478294373,1.48445757855,845,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
34,199,-16.9999999367,125.721801758,1.47657393327,829,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
34,199,-4.99999992549,118.695800781,1.51274574011,955,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
34,199,-3.39999985814,124.401802063,1.48326014866,872,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
34,199,-3.67924509889,124.448074341,1.48018841366,874,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182
34,199,-3.67924509889,122.236320496,1.50265234623,884,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182
34,199,-5.59999986649,125.002914429,1.48339860423,866,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
34,199,-4,122.778030396,1.49448431121,897,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][297-0][358-2];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
35,199,-6.99999968708,122.113388062,1.4906693376,1085,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
35,199,-3.49514556635,120.193260193,1.49359356108,981,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
35,199,-3.81690121299,125.127304077,1.47271100906,887,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
35,199,-4,124.764823914,1.47704447636,880,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
35,199,-4.99999992549,127.169929504,1.46207642626,853,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
35,199,-4.49999996647,125.114990234,1.47547046527,850,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
35,199,-4.66666662031,123.790710449,1.47544269163,910,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][298-0][358-2];187,[47-2][68-0][242-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
35,199,-2.99999991059,124.073448181,1.47242228525,894,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
36,199,-3.60606043346,124.259635925,1.47874742379,909,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
36,199,-3.35233156584,126.474975586,1.46409811528,846,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
36,199,-3.12500006985,126.283493042,1.46406872436,849,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
36,199,-2.99999991059,127.883392334,1.46149404662,827,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
36,199,-3.68292684533,125.923019409,1.47158102703,858,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
36,199,-4.19999998748,127.111457825,1.45707499452,851,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
36,199,-2.99999991059,122.083053589,1.49417635975,900,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182
37,199,-4.99999992549,123.376312256,1.49062175484,1073,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182
37,199,-3.20833341301,122.361480713,1.49084306204,907,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
37,199,-2.29523807504,126.039978027,1.46718527861,854,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
37,199,-4,122.745132446,1.47949956667,895,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182
37,199,-5.66666652593,124.081207275,1.47055529662,873,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
37,199,-3.60606043346,123.514633179,1.4776743307,885,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
37,199,-3.60606043346,126.080802917,1.46109820773,882,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
38,199,-3.74999980442,128.402450562,1.46143887888,846,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182
38,199,-3.74999980442,126.394721985,1.47062314895,825,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
38,199,-6.99999968708,123.705978394,1.48653406477,897,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
38,199,-6.99999968708,127.086250305,1.46523792539,845,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
38,199,-4,126.561813354,1.46477971626,828,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
38,199,-4.19999998748,127.242103577,1.47702673695,826,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
38,199,-3.39999985814,123.665374756,1.483983784,909,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
39,199,-4.99999992549,125.855690002,1.45793260697,884,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][297-0][358-2];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
39,199,-5.99999982119,123.343978882,1.47555027836,1062,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
