TimeElapsed, Max, Min, Mean, Std, Number of items., Selected,level 1,level 2,-1
0,9,-8,-1.5625,0.62957311306,27,11[1:2:-1],[1;-N][2;-N]
0,125,-18,3.96875,4.02008734917,23,13[1:2:-1],[1;-N][2;-N]
0,125,-10,15.15625,6.60493857829,25,19[1:2:-1],[1;-N][2;-N]
0,125,-8,57.75,10.0415153861,18,-1[1:2:0],[1;-N][2;-N]
0,125,-8,72.25,9.61951954362,11,-1[1:2:0],[1;-N][2;-N]
0,125,-33,71.0625,9.25579817221,16,-1[1:2:0],[1;-N][2;-N]
0,125,-6,55.5,9.1156844573,22,-1[1:2:0],[1;-N][2;-N]
0,125,-3,73.96875,9.471017094,17,-1[1:2:0],[1;-N][2;-N]
0,23,-33,-2.84375,1.71511511947,26,-1[1:2:0],[1;-N][2;-N]
0,29,-58,-2.84375,2.24047871515,25,-1[1:2:0],[1;-N][2;-N]
0,29,-9,2.5625,1.58110022759,26,-1[1:2:0],[1;-N][2;-N]
0,29,-12,7.15625,1.76229463287,24,-1[1:2:0],[1;-N][2;-N]
0,61,-27,10.21875,3.04322196876,27,-1[1:2:0],[1;-N][2;-N]
0,61,-16,10.75,3.37991540205,23,-1[1:2:0],[1;-N][2;-N]
0,73,-35,7.53125,4.36068738646,26,-1[1:2:0],[1;-N][2;-N]
0,83,-28,17.28125,4.69379460178,25,-1[1:2:0],[1;-N][2;-N]
0,23,-40,-5.59375,2.02805487889,30,8[1:2:-1],[1;-N][2;-N]
0,32,-20,-0.6875,1.99091564793,27,-1[1:2:0],[1;-N][2;-N]
0,32,-8,9.0625,2.44187807941,18,-1[1:2:0],[1;-N][2;-N]
0,32,-5,16.6875,2.36363956478,18,-1[1:2:0],[1;-N][2;-N]
0,32,-13,11.8125,2.62516275537,22,-1[1:2:0],[1;-N][2;-N]
0,52,-52,13.40625,4.09240420985,20,-1[1:2:0],[1;-N][2;-N]
0,52,-21,14.34375,2.52472514554,20,-1[1:2:0],[1;-N][2;-N]
0,52,-17,17.25,2.68713660334,22,-1[1:2:0],[1;-N][2;-N]
0,10,-33,-2.8125,1.33933686658,28,13[1:2:-1],[1;-N][2;-N]
0,20,-36,-1.96875,1.67500255072,26,-1[1:2:0],[1;-N][2;-N]
0,56,-21,1.8125,2.47149274067,26,-1[1:2:0],[1;-N][2;-N]
0,56,-10,7.90625,2.6672051204,27,-1[1:2:0],[1;-N][2;-N]
0,76,-36,6.78125,3.99847001379,30,-1[1:2:0],[1;-N][2;-N]
0,59,-59,5.46875,4.44123618573,27,-1[1:2:0],[1;-N][2;-N]
0,59,-31,9,4.16997264679,25,-1[1:2:0],[1;-N][2;-N]
0,59,-10,13.15625,3.8007270519,24,-1[1:2:0],[1;-N][2;-N]
0,61,-23,30.03125,4.64553809261,19,-1[1:2:0],[1;-N][2;-N]
0,73,-7,39.90625,4.40998498062,14,-1[1:2:0],[1;-N][2;-N]
0,73,-17,42.46875,4.22533846069,14,-1[1:2:0],[1;-N][2;-N]
0,73,-10,40.9375,4.76988794991,17,-1[1:2:0],[1;-N][2;-N]
0,73,-4,49.625,4.31312269055,12,-1[1:2:0],[1;-N][2;-N]
0,73,-2,49.25,4.37433030589,12,-1[1:2:0],[1;-N][2;-N]
0,73,-10,47.65625,5.07629474228,12,-1[1:2:0],[1;-N][2;-N]
0,73,-7,48.90625,4.81257292457,14,-1[1:2:0],[1;-N][2;-N]
0,73,-9,52.84375,4.9047787155,10,-1[1:2:0],[1;-N][2;-N]
0,73,-8,53.71875,4.85799003073,11,-1[1:2:0],[1;-N][2;-N]
0,56,-34,-0.75,2.63205896116,30,14[1:2:-1],[1;-N][2;-N]
0,59,-28,10.96875,4.37175870445,27,-1[1:2:0],[1;-N][2;-N]
0,56,-40,3.375,3.77666302359,28,-1[1:2:0],[1;-N][2;-N]
0,56,-10,15.78125,3.68212913288,21,-1[1:2:0],[1;-N][2;-N]
0,61,-21,22.09375,4.38333121373,17,-1[1:2:0],[1;-N][2;-N]
0,61,-6,28.15625,3.9198785693,21,-1[1:2:0],[1;-N][2;-N]
0,61,-17,30.40625,3.874208431,17,-1[1:2:0],[1;-N][2;-N]
0,15,-17,-0.875,1.1108045367,25,14[1:2:-1],[1;-N][2;-N]
0,16,-17,-0.8125,0.956512933623,26,-1[1:2:0],[1;-N][2;-N]
0,37,-17,1.8125,1.62466192397,28,-1[1:2:0],[1;-N][2;-N]
0,37,-14,2.6875,1.53566805241,25,-1[1:2:0],[1;-N][2;-N]
0,36,-51,-1.28125,2.45595353451,25,-1[1:2:0],[1;-N][2;-N]
0,27,-44,-2.1875,2.55312213127,25,-1[1:2:0],[1;-N][2;-N]
0,56,-34,4.625,2.87559436791,23,-1[1:2:0],[1;-N][2;-N]
0,56,-9,7.4375,2.80448075491,26,-1[1:2:0],[1;-N][2;-N]
0,64,-15,21.78125,4.04605671626,17,-1[1:2:0],[1;-N][2;-N]
0,100,-40,20.78125,5.09666986386,22,-1[1:2:0],[1;-N][2;-N]
0,100,-9,24.75,5.18975854448,22,-1[1:2:0],[1;-N][2;-N]
0,100,-17,19.875,5.78483841337,25,-1[1:2:0],[1;-N][2;-N]
0,100,-17,25.21875,5.73958540107,27,-1[1:2:0],[1;-N][2;-N]
0,100,-17,35.34375,5.71757320115,26,-1[1:2:0],[1;-N][2;-N]
0,100,-14,46.5625,6.48931476003,22,-1[1:2:0],[1;-N][2;-N]
0,100,-14,35.4375,7.62960126282,24,-1[1:2:0],[1;-N][2;-N]
0,100,-16,55.125,6.97956699722,17,-1[1:2:0],[1;-N][2;-N]
0,100,-14,56.5625,6.83110096761,16,-1[1:2:0],[1;-N][2;-N]
0,100,-15,56.15625,6.98842645007,20,-1[1:2:0],[1;-N][2;-N]
0,100,-3,53.1875,6.30885375819,19,-1[1:2:0],[1;-N][2;-N]
0,34,-17,0.5,1.84136498283,27,-1[1:2:0],[1;-N][2;-N]
0,73,-11,6.40625,2.81210392176,22,-1[1:2:0],[1;-N][2;-N]
0,73,-14,17.0625,4.07136952446,22,-1[1:2:0],[1;-N][2;-N]
0,86,-19,28.875,5.12075853451,20,-1[1:2:0],[1;-N][2;-N]
0,86,-9,28.96875,4.77081876306,19,-1[1:2:0],[1;-N][2;-N]
0,73,-37,29.09375,5.29913012006,21,-1[1:2:0],[1;-N][2;-N]
0,73,-11,27.1875,4.74268299512,22,-1[1:2:0],[1;-N][2;-N]
0,73,-10,31.34375,5.43796861756,22,-1[1:2:0],[1;-N][2;-N]
0,13,-17,-3.3125,1.28196435878,27,-1[1:2:0],[1;-N][2;-N]
0,13,-7,0.0625,0.880493358684,25,-1[1:2:0],[1;-N][2;-N]
0,78,-60,4.21875,3.37405495305,20,-1[1:2:0],[1;-N][2;-N]
0,38,-15,3.78125,1.81343422852,26,-1[1:2:0],[1;-N][2;-N]
0,25,-15,5.71875,1.60944136696,25,-1[1:2:0],[1;-N][2;-N]
0,57,-35,9.0625,3.20459188972,24,-1[1:2:0],[1;-N][2;-N]
0,64,-37,7.5,4.82648131406,21,-1[1:2:0],[1;-N][2;-N]
0,64,-13,18.6875,3.95838644427,24,-1[1:2:0],[1;-N][2;-N]
0,8,-18,-5,1.3912393306,25,10[1:2:-1],[1;-N][2;-N]
